code,name,category,pe,2014-12-31,2015-12-31,2016-12-31,2017-12-31
HPTRP,Hospitality Properties Trust - Hospitality Properties Trust Pref,,32.17948885,0.0,0.0,0.0,0.0
HQBD,Hartford Quality Bond ETF,,,0.0,0.0,0.0,0.0
HREX,SPDR MSCI International Real Estate Currency Hedged ETF,,,0.0,0.0,0.0,0.0
HRMNU,Harmony Merger Corp,,,0.0,0.0,0.0,0.0
HRMNW,Harmony Merger Corp.,,,0.0,0.0,0.0,0.0
HRT,Arrhythmia Research Technology Inc,,-16.39999962,0.0,0.0,0.0,0.0
HSCZ,iShares Currency Hedged MSCI EAFE Small-Cap ETF,,,0.0,0.0,0.0,0.0
HSEA.L,HSEA.L,,,0.0,0.0,0.0,0.0
HSEB.L,HSEB.L,,,0.0,0.0,0.0,0.0
HSPX,Horizons S&P 500 Covered Call ETF,股权,,0.0,0.0,0.0,0.0
HSRT,Hartford Short Duration ETF,,,0.0,0.0,0.0,0.0
HTAB,Hartford Schroders Tax-Aware Bond ETF,,,0.0,0.0,0.0,0.0
HTCH,哈钦森科技,计算机,-4.34782601,0.0,0.0,0.0,0.0
HTF,Horizon Technology Finance Corp,,21.89478381,0.0,0.0,0.0,0.0
HTF.L,HTF.L,,,0.0,0.0,0.0,0.0
HTGY,Hercules Technology Growth Capital Inc Pfd,,27.23655885,0.0,0.0,0.0,0.0
HTGY.L,HTGY.L,,,0.0,0.0,0.0,0.0
HTGZ,Hercules Technology Growth Capital Inc 7% Pref,,27.13978449,0.0,0.0,0.0,0.0
HTGZ.L,HTGZ.L,,,0.0,0.0,0.0,0.0
HTR,赫利俄斯总回报基金,股权,-1046.00002719,0.0,0.0,0.0,0.0
HTRB,Hartford Total Return Bond ETF,,,0.0,0.0,0.0,0.0
HTUS,Hull Tactical US ETF,,,0.0,0.0,0.0,0.0
HTWR,心件医疗,医疗保健产品,-17.05294056,0.0,0.0,0.0,0.0
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,股权,,0.0,0.0,0.0,0.0
HUNTW,Hunter Maritime Acquisition Corp.,,,0.0,0.0,0.0,0.0
HUSE,US Equity Rotation Strategy ETF,股权,,0.0,0.0,0.0,0.0
HUSV,First Trust Horizon Managed Volatility Domestic ETF,,,0.0,0.0,0.0,0.0
HVPW,U.S. Equity High Volatility Put Write Index Fund,,,0.0,0.0,0.0,0.0
HW,水源建筑材料,,42.52631592,0.0,0.0,0.0,0.0
HWAY,健康之路医疗,健康护理服务,-5.53738308,0.0,0.0,0.0,0.0
HYACW,Haymaker Acquisition Corp.,,,0.0,0.0,0.0,0.0
HYDB,iShares Edge High Yield Defensive Bond ETF,,,0.0,0.0,0.0,0.0
HYDD,Direxion Daily High Yield Bear 2X Shares,,,0.0,0.0,0.0,0.0
HYDW,Xtrackers Low Beta High Yield Bond ETF,,,0.0,0.0,0.0,0.0
HYEM,Vectors新兴市场高收益企业债指数ETF,股权,,0.0,0.0,0.0,0.0
HYG,债券指数ETF-iShares iBoxx高收益公司债,股权,13.95292193,0.0,0.0,0.0,0.0
HYGH,iShares Interest Rate Hedged High Yield Bond ETF,股权,,0.0,0.0,0.0,0.0
HYGV,FlexShares Trust,,,0.0,0.0,0.0,0.0
HYHG,ProShares High Yield Interest Rate Hedged,,,0.0,0.0,0.0,0.0
HYI,"Western Asset High Yield Defined Opportunity Fund, Inc.",股权,,0.0,0.0,0.0,0.0
HYIH,Deutsche X-trackers High Yield Corporate Bond - Interest Rate He,,,0.0,0.0,0.0,0.0
HYLB,Xtrackers USD High Yield Corporate Bond ETF,,,0.0,0.0,0.0,0.0
HYLD,Peritus High Yield ETF,股权,,0.0,0.0,0.0,0.0
HYLS,First Trust Tactical High Yield ETF,股权,,0.0,0.0,0.0,0.0
HYLV,IQ S&P High Yield Low Volatility Bond ETF,,,0.0,0.0,0.0,0.0
HYMB,SPDR Nuveen S&P High Yield Municipal Bond ETF,股权,,0.0,0.0,0.0,0.0
HYND,WisdomTree BofA Merrill Lynch High Yield Bd. Negative Dur Fd,,,0.0,0.0,0.0,0.0
HYRE,"HyreCar, Inc.",,,0.0,0.0,3.1311,3.4248
HYS,PIMCO 0-5 Year High Yield Corporate Bond Index ETF,股权,,0.0,0.0,0.0,0.0
HYUP,Xtrackers High Beta High Yield Bond ETF,,,0.0,0.0,0.0,0.0
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,,,0.0,0.0,0.0,0.0
HYXU,iShares Global ex USD High Yield Corporate Bond Fund,股权,,0.0,0.0,0.0,0.0
HYZD,WisdomTree对冲零久期高收益债指数ETF,股权,,0.0,0.0,0.0,0.0
IAE,Voya Asia Pacific High Dividend Equity Income Fund,股权,,0.0,0.0,0.0,0.0
IAGG,iShares International Aggregate Bond Fund,,,0.0,0.0,0.0,0.0
IAI,iShares U.S. Broker-Dealers ETF,股权,54.8728838,0.0,0.0,0.0,0.0
IAK,iShares U.S. Insurance ETF,股权,10.33333404,0.0,0.0,0.0,0.0
IAMXR,I-AM Capital Acquisition Co.,,,0.0,0.0,0.0,0.0
IAMXU,I-AM Capital Acquisition Company,,,0.0,0.0,0.0,0.0
IAMXW,I-AM Capital Acquisition Co.,,,0.0,0.0,0.0,0.0
IAT,iShares U.S. Regional Banks ETF,股权,69.37837769,0.0,0.0,0.0,0.0
IAUF,iShares Gold,,,0.0,0.0,0.0,0.0
IBB,生物科技指数ETF-iShares Nasdaq,股权,1.87832633,0.2624,0.2741,-0.3178,0.098
IBCC,iShares iBonds Mar 2018 Corporate ex-Financials ETF,,,0.0,0.0,0.0,0.0
IBCD,iShares iBonds Mar 2020 Corporate ex-Financials ETF,,,0.0,0.0,0.0,0.0
IBCE,iShares iBonds Mar 2023 Corporate ex-Financials ETF,股权,,0.0,0.0,0.0,0.0
IBD,Inspire Corporate Bond Impact ETF,,,0.0,0.0,0.0,0.0
IBDB,iShares iBonds Mar 2018 Corporate ETF,股权,,0.0,0.0,0.0,0.0
IBDC,iShares iBonds Mar 2020 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDD,iShares iBonds Mar 2023 Term Corporate ETF,股权,,0.0,0.0,0.0,0.0
IBDF,iSharesBond Dec 2016 Corporate Term ETF,,,0.0,0.0,0.0,0.0
IBDH,iShares iBonds Dec 2018 Term Corporate ETF,股权,,0.0,0.0,0.0,0.0
IBDJ,iShares iBonds Dec 2017 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDK,iShares iBonds Dec 2019 Term Corporate ETF,,,0.0,0.0,0.0,0.0
IBDL,iShares iBonds Dec 2020 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDM,iShares iBonds Dec 2021 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDN,iShares iBonds Dec 2022 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDO,iShares iBonds Dec 2023 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDP,iShares iBonds Dec 2024 Corporate ETF,,,0.0,0.0,0.0,0.0
IBDQ,iShares iBonds Dec 2025 Term Corporate ETF,,,0.0,0.0,0.0,0.0
IBDR,iShares iBonds Dec 2026 Term Corporate ETF,,,0.0,0.0,0.0,0.0
IBDS,iShares iBonds Dec 2027 Term Corporate ETF,,,0.0,0.0,0.0,0.0
IBLN,Direxion iBillionaire Index ETF,,,0.0,0.0,0.0,0.0
IBME,iShares 2016 AMT-Free Muni Term ETF,,,0.0,0.0,0.0,0.0
IBMF,iShares 2017 AMT-Free Muni Term ETF,,,0.0,0.0,0.0,0.0
IBMG,iShares iBonds Sep 2018 AMT-Free Muni Bond ETF,,,0.0,0.0,0.0,0.0
IBMH,iShares iBonds Sep 2019 AMT-Free Muni Bond ETF,,,0.0,0.0,0.0,0.0
IBMI,iShares iBonds Sep 2020 AMT-Free Muni Bond ETF,,,0.0,0.0,0.0,0.0
IBMJ,iShares iBonds Dec 2021 AMT-Free Muni Bond ETF,,,0.0,0.0,0.0,0.0
IBMK,iShares iBonds Dec 2022 Term Muni Bond ETF,,,0.0,0.0,0.0,0.0
IBML,iShares iBonds Dec 2023 Term Muni Bond ETF,,,0.0,0.0,0.0,0.0
IBMM,iShares,,,0.0,0.0,0.0,0.0
IBO,IBO (Listing Market - NYSE Amex Network B F),,,0.0,0.0,0.0,0.0
ICAN,SerenityShares Impact ETF,,,0.0,0.0,0.0,0.0
ICI,iPath Optimized Currency Carry ETN,环球,,0.0,0.0,0.0,0.0
ICLN,iShares Global Clean Energy ETF,环球,,0.0,0.0,0.0,0.0
ICOL,iShares MSCI Colombia Capped ETF,,,0.0,0.0,0.0,0.0
ICOW,DEVELOPED MARKETS INTL CASH COWS 100 ETF,,,0.0,0.0,0.0,0.0
ICSH,ISHARES TRUST ISHARES LIQUIDITY INCOME ET,股权,,0.0,0.0,0.0,0.0
ICVT,iShares Convertible Bond ETF,,,0.0,0.0,0.0,0.0
IDE,"Voya Infrastructure, Industrials & Materials Fund",股权,,0.0,0.0,0.0,0.0
IDEV,iShares Core MSCI International Developed Markets ETF,,,0.0,0.0,0.0,0.0
IDHD,PowerShares S&#38;P International Developed High Dividend Low Vo,,,0.0,0.0,0.0,0.0
IDHQ,Invesco S&P International Developed High Quality ETF,股权,,0.0,0.0,0.0,0.0
IDIV,U.S. Equity Ex-Dividend Fund-Series 2027,,,0.0,0.0,0.0,0.0
IDLB,Invesco FTSE International Low Beta Equal Weight ETF,,,0.0,0.0,0.0,0.0
IDLV,Invesco S&P International Developed Low Volatility ETF,股权,,0.0,0.0,0.0,0.0
IDMO,Invesco S&P International Developed Momentum ETF,,,0.0,0.0,0.0,0.0
IDOG,ALPS International Sector Dividend Dogs ETF,,,0.0,0.0,0.0,0.0
IDX,印度尼西亚ETF-Market Vectors,股权,,0.0,0.0,0.0,0.0
IDXJ,Market Vectors Indonesia Small Cap ETF,股权,,0.0,0.0,0.0,0.0
IECS,iShares Evolved U.S. Consumer Staples ETF,,,0.0,0.0,0.0,0.0
IEDI,iShares Evolved U.S. Discretionary Spending ETF,,,0.0,0.0,0.0,0.0
IEFA,iShares Core MSCI EAFE ETF,股权,,0.0,0.0,0.0,0.0
IEFN,iShares Evolved U.S. Financials ETF,,,0.0,0.0,0.0,0.0
IEHS,iShares Evolved U.S. Healthcare Staples ETF,,,0.0,0.0,0.0,0.0
IEIH,iShares Evolved U.S. Innovative Healthcare ETF,,,0.0,0.0,0.0,0.0
IEIL,iShares Enhanced International Large-Cap ETF,,,0.0,0.0,0.0,0.0
IEIS,iShares Enhanced International Small-Cap ETF,股权,,0.0,0.0,0.0,0.0
IELG,iShares Enhanced U.S. Large-Cap,股权,,0.0,0.0,0.0,0.0
IEME,iShares Evolved U.S. Media and Entertainment ETF,,,0.0,0.0,0.0,0.0
IEO,iShares Dow Jones U.S. Oil & Gas Exploration & Production Index,股权,11.0237397,0.0,0.0,0.0,0.0
IESM,iShares Enhanced U.S. Small-Cap,,,0.0,0.0,0.0,0.0
IETC,iShares Evolved U.S. Technology ETF,,,0.0,0.0,0.0,0.0
IEUR,iShares Core MSCI Europe ETF,,,0.0,0.0,0.0,0.0
IEUS,iShares MSCI Europe Small-Cap ETF,,,0.0,0.0,0.0,0.0
IEZ,iShares U.S. Oil Equipment & Services ETF,股权,16.49541192,0.0,0.0,0.0,0.0
IFEU,iShares欧洲发达地区房地产股指数ETF,资产配置,,0.0,0.0,0.0,0.0
IFGL,iShares International Developed Real Estate ETF,股权,,0.0,0.0,0.0,0.0
IFIX,Deutsche X-trackers Barclays International Corporate Bond Hedged,,,0.0,0.0,0.0,0.0
IFLY,ETFMG Drone Economy Strategy ETF,,,0.0,0.0,0.0,0.0
IFRA,iShares U.S. Infrastructure ETF,,,0.0,0.0,0.0,0.0
IFV,First Trust Dorsey Wright International Focus 5 ETF,,,0.0,0.0,0.0,0.0
IGBH,ISHARES INTEREST RATE HEDGED LONG-TERM CORPORATE BOND ETF,,,0.0,0.0,0.0,0.0
IGEB,iShares Edge Investment Grade Enhanced Bond ETF,,,0.0,0.0,0.0,0.0
IGHG,ProShares Investment Grade-Interest Rate Hedged,股权,,0.0,0.0,0.0,0.0
IGI,"Western Asset Investment Grade Defined Opportunity Tr, Inc.",股权,,0.0,0.0,0.0,0.0
IGIB,INTERMEDIATE TERM CORPORATE,,,0.0,0.0,0.0,0.0
IGIH,Deutsche X-trackers Investment Grade Bond - Interest Rate Hedged,,,0.0,0.0,0.0,0.0
IGLB,ISHARES LONG-TERM CORPORATE BOND ETF,,,0.0,0.0,0.0,0.0
IGLEU,EAGLELINE ACQUISITION UNITS(1 CL A &#38; 1\/2 WT EXP)14\/11\/2023,,,0.0,0.0,0.0,0.0
IGOV,iShares International Treasury Bond ETF,股权,,0.0,0.0,0.0,0.0
IGRO,iShares International Dividend Growth ETF,,,0.0,0.0,0.0,0.0
IGS,ProShares Short Investment Grade Corp,股权,,0.0,0.0,0.0,0.0
IGSB,iShares Short-Term Corporate Bond ETF,,,0.0,0.0,0.0,0.0
IGU,ProShares Ultra Investment Grade Corp,股权,,0.0,0.0,0.0,0.0
IGVT,Deutsche X-trackers Barclays International Treasury Bond Hedged ,,,0.0,0.0,0.0,0.0
IHD,Voya Emerging Markets High Dividend Equity Fund,股权,,0.0,0.0,0.0,0.0
IHDG,WisdomTree International Hedged Quality Dividend Growth Fund,,,0.0,0.0,0.0,0.0
IHE,iShares U.S. Pharmaceuticals ETF,股权,10.4874598,0.0,0.0,0.0,0.0
IHF,iShares U.S. Healthcare Providers ETF,股权,13.75606216,0.0,0.0,0.0,0.0
IHI,iShares U.S. Medical Devices ETF,股权,10.0989913,0.0,0.0,0.0,0.0
IHIT,Invesco High Income 2023 Target Term Fund,,,0.0,0.0,0.0,0.0
IHTA,Invesco High Income 2024 Target Term Fund,,,0.0,0.0,0.0,0.0
IHY,Vectors国际高收益债指数ETF,股权,,0.0,0.0,0.0,0.0
IID,Voya International High Dividend Equity Income Fund,股权,7.40000003,0.0,0.0,0.0,0.0
IILG,分时度假,休闲,5.68707449,0.0,0.0,0.0,0.0
IJNK,SPDR Barclays International High Yield Bond ETF,股权,,0.0,0.0,0.0,0.0
IKGH,友权集团控股有限公司,,-0.12566845,0.0,0.0,0.0,0.0
IL,IntraLinks Holdings,互联网,-37.17142986,0.0,0.0,0.0,0.0
ILB,Pimco Global Advantage Inflation-Linked Bond Exchange-Traded Fun,环球,,0.0,0.0,0.0,0.0
ILTB,iShares Core 10+ Year USD Bond ETF,股权,,0.0,0.0,0.0,0.0
IM,英格麦克,,21.48618819,0.0,0.0,0.0,0.0
IMED,PureFunds ETFx HealthTech ETF,,,0.0,0.0,0.0,0.0
IMLP,iPath S&P MLP ETN,股权,,0.0,0.0,0.0,0.0
IMN,怡敏信,计算机硬件,-0.02517162,0.0,0.0,0.0,0.0
IMOM,MomentumShares International Quantitative Momentum ETF,,,0.0,0.0,0.0,0.0
IMPR,IMPRIVATA INC,计算机硬件,-20.27368471,0.0,0.0,0.0,0.0
IMRNW,Immuron Ltd.,,,0.0,0.0,0.0,0.0
IMS,IMS HEALTH HOLDINGS COM,,76.43902543,0.0,0.0,0.0,0.0
IMTB,ishares Core 5-10 Year USD Bond ETF,,,0.0,0.0,0.0,0.0
IMTM,iShares Edge MSCI Intl Momentum Factor ETF,,,0.0,0.0,0.0,0.0
IMXIW,"International Money Express, Inc.",,,0.0,0.0,0.0,0.0
INB,"Cohen & Steers Global Income Builder, Inc.",股权,4.54552399,0.0,0.0,0.0,0.0
INCO,Columbia India Consumer ETF,股权,,0.0,0.0,0.0,0.0
IND,ING Groep N.V. Perpetual Deb Sec,,22.73276,0.0,0.0,0.0,0.0
INDF,iShares Edge MSCI Multifactor Industrials ETF,,,0.0,0.0,0.0,0.0
INDL,Direxion Daily India Bull 3x Shares,股权,,0.0,0.0,0.0,0.0
INDS,Pacer Benchmark Industrial Real Estate SCTR ETF,,,0.0,0.0,0.0,0.0
INDUW,Industrea Acquisition Corp.,,,0.0,0.0,0.0,0.0
INDY,iShares India 50 ETF,股权,,0.0,0.0,0.0,0.0
INF,"Brookfield Global Listed Infrastructure Income Fund, Inc.",环球,,0.0,0.0,0.0,0.0
INFR,Legg Mason Global Infrastructure ETF,,,0.0,0.0,0.0,0.0
ININ,互动智能,软件,-41.15646178,0.0,0.0,0.0,0.0
INKM,SPDR SSgA Income Allocation ETF,环球,,0.0,0.0,0.0,0.0
INNTW,"Monster Digital, Inc.",,,0.0,0.0,0.0,0.0
INP,iPath MSCI India Index ETN,股权,,0.0,0.0,0.0,0.0
INR,Market Vectors-Indian Rupee\/USD ETN,股权,,0.0,0.0,0.0,0.0
INSEW,"Inspired Entertainment, Inc. Warrants",,,0.0,0.0,0.0,0.0
INTF,iShares Edge MSCI Multifactor Intl ETF,,,0.0,0.0,0.0,0.0
INTLL,INTL FCStone Inc. - 8.5% Senior Notes Due 2020,,8.6723547,0.0,0.0,0.0,0.0
INVN,Invensense Inc,电子,-16.87012999,0.0,0.0,0.0,0.0
INXX,Columbia India Infrastructure ETF,股权,,0.0,0.0,0.0,0.0
INY,SPDR Nuveen Barclays New York,股权,,0.0,0.0,0.0,0.0
INZ,ING Groep N.V. 7.20% Perpetual Deb Sec,,25.578432,0.0,0.0,0.0,0.0
INZ.L,INZ.L,,,0.0,0.0,0.0,0.0
IOC,InterOil,油气,-13.03504046,0.0,0.0,0.0,0.0
IOIL,IQ Global Oil Small Cap ETF,环球,,0.0,0.0,0.0,0.0
IPAC,iShares Core MSCI Pacific ETF,,,0.0,0.0,0.0,0.0
IPAY,ETFMG Prime Mobile Payments ETF,,,0.0,0.0,0.0,0.0
IPB,"Merrill Lynch Depositor, Inc. INDEXPLUS Trust Series 2003-1",,,0.0,0.0,0.0,0.0
IPD,SPDR S&P International Consumer Discretionary Sector ETF,股权,,0.0,0.0,0.0,0.0
IPF,SPDR S&P International Financial Sector ETF,股权,,0.0,0.0,0.0,0.0
IPFF,Ishares S&P International Preferred Stock Index Fund,股权,,0.0,0.0,0.0,0.0
IPK,SPDR S&P International Technology Sector ETF,股权,,0.0,0.0,0.0,0.0
IPKW,Invesco International BuyBack Achievers ETF,股权,,0.0,0.0,0.0,0.0
IPN,SPDR S&P International Industrial Sector ETF,股权,,0.0,0.0,0.0,0.0
IPO,Renaissance IPO ETF,股权,,0.0,0.0,0.0,0.0
IPOS,Renaissance International IPO ETF,,,0.0,0.0,0.0,0.0
IPS,SPDR S&P International Consumer Staples Sector ETF,股权,,0.0,0.0,0.0,0.0
IPU,SPDR S&P International Utilities Sector ETF,股权,,0.0,0.0,0.0,0.0
IPW,SPDR S&P International Energy Sector ETF,股权,,0.0,0.0,0.0,0.0
IQDE,FlexShares International Quality Dividend Defensive Index Fd,股权,,0.0,0.0,0.0,0.0
IQDF,FlexShares International Quality Dividend Index Fund,,,0.0,0.0,0.0,0.0
IQDG,WisdomTree International Quality Dividend Growth Fund,,,0.0,0.0,0.0,0.0
IQDY,FlexShares International Quality Dividend Dynamic Index Fund,股权,,0.0,0.0,0.0,0.0
IQLT,iShares Edge MSCI Intl Quality Factor ETF,,,0.0,0.0,0.0,0.0
IQNT,Neutral Tandem,,21.60377439,0.0,0.0,0.0,0.0
IRBO,iShares Trust,,,0.0,0.0,0.0,0.0
IRG,Ignite Restaurant Group,,-0.2,0.0,0.0,0.0,0.0
IRL.R,IRL.R,,,0.0,0.0,0.0,0.0
IRR,Voya Natural Resources Equity Income Fund,环球,,0.0,0.0,0.0,0.0
IRV,SPDR S&P International Materials Sector ETF,股权,,0.0,0.0,0.0,0.0
IRY,SPDR S&P International Health Care Sector ETF,股权,,0.0,0.0,0.0,0.0
ISCF,iShares Edge MSCI Multifactor Intl Small-Cap ETF,,,0.0,0.0,0.0,0.0
ISD,"Prudential Short Duration High Yield Fund, Inc.",股权,,0.0,0.0,0.0,0.0
ISHG,iShares 1-3 Year International Treasury Bond ETF,股权,,0.0,0.0,0.0,0.0
ISIL,英特矽尔半导体,半导体,64.2571433,0.0,0.0,0.0,0.0
ISLE,卡普里岛赌场,娱乐,14.09815927,0.0,0.0,0.0,0.0
ISMD,Inspire Small\/Mid Cap Impact ETF,,,0.0,0.0,0.0,0.0
ISP,ING Groep N.V. 6.20% ING Perpetual Debt Sec,,22.55034512,0.0,0.0,0.0,0.0
ISP.L,ISP.L,,,0.0,0.0,0.0,0.0
ISRA,VanEck Vectors Israel ETF,,,0.0,0.0,0.0,0.0
IST,SPDR S&P International Telecommunications Sector ETF,股权,,0.0,0.0,0.0,0.0
ISTB,iShares Core 1-5 Year USD Bond ETF,股权,,0.0,0.0,0.0,0.0
ISZE,iShares Edge MSCI Intl Size Factor ETF,,,0.0,0.0,0.0,0.0
ITB,房屋建筑指数ETF-iShares Dow Jones,股权,-91.48780158,0.0,0.0,0.0,0.0
ITC,ITC控股,,29.35483961,0.0,0.0,0.0,0.0
ITE,SPDR Bloomberg Barclays Intermediate Term Treasury ETF,股权,,0.0,0.0,0.0,0.0
ITEQ,BlueStar Israel Technology ETF,,,0.0,0.0,0.0,0.0
ITIP,iShares International Inflation-Linked Bond Fund,股权,,0.0,0.0,0.0,0.0
ITM,VanEck Vectors AMT-Free Intermediate Municipal Index ETF,股权,,0.0,0.0,0.0,0.0
ITML,VanEck Vectors AMT-Free 12-17 Year Municipal Index ETF,,,0.0,0.0,0.0,0.0
ITMS,VanEck Vectors AMT-Free 6-8 Year Municipal Index ETF,,,0.0,0.0,0.0,0.0
IUSB,iShares Core Total USD Bond Market ETF,,,0.0,0.0,0.0,0.0
IVAL,ValueShares International Quantitative Value ETF,,,0.0,0.0,0.0,0.0
IVENC,Ivy NextShares - Ivy Energy NextShares,,,0.0,0.0,0.0,0.0
IVFGC,Ivy NextShares - Ivy Focused Growth NextShares,,,0.0,0.0,0.0,0.0
IVFVC,Ivy NextShares - Ivy Focused Value NextShares,,,0.0,0.0,0.0,0.0
IVH,Ivy High Income Opportunities Fund,股权,,0.0,0.0,0.0,0.0
IVLU,iShares Edge MSCI Intl Value Factor ETF,,,0.0,0.0,0.0,0.0
IVOG,Vanguard S&P Mid-Cap 400 Growth Index Fund,股权,,0.0,0.0,0.0,0.0
IVOO,Vanguard S&P Mid-Cap 400 Index Fund,股权,,0.0,0.0,0.0,0.0
IVOP,iPath Inverse S&P 500 VIX Short Term Futures ETN II,股权,,0.0,0.0,0.0,0.0
IVOV,Vanguard S&P Mid-Cap 400 Value Index Fund,股权,,0.0,0.0,0.0,0.0
IVV,标普500指数ETF-iShares,股权,11.62662842,0.1641,0.1085,0.016,0.1311
IWL,iShares Russell Top 200 ETF,环球,,0.0,0.0,0.0,0.0
IWM,罗素2000指数ETF-iShares,股权,7.86713959,0.1779,0.062,-0.1216,0.1858
IWX,iShares Russell Top 200 Value ETF,股权,,0.0,0.0,0.0,0.0
IWY,iShares Russell Top 200 Growth ETF,股权,,0.0,0.0,0.0,0.0
IXUS,ishares Core MSCI Total International Stock ETF,股权,,0.0,0.0,0.0,0.0
IYLD,iShares Morningstar Multi-Asset Income ETF,环球,,0.0,0.0,0.0,0.0
IYR,房地产指数ETF-iShares道琼斯,股权,27.58724784,-0.0394,0.1223,0.0723,0.0351
IZRL,ARK Israel Innovative Technology ETF,,,0.0,0.0,0.0,0.0
JBK,Corporate Backed Trust Certificates,,,0.0,0.0,0.0,0.0
JBN,"Select Asset, Inc.",,,0.0,0.0,0.0,0.0
JBR,"Select Asset, Inc.",,,0.0,0.0,0.0,0.0
JBRI,James Biblically Responsible Investment ETF,,,0.0,0.0,0.0,0.0
JCE,Nuveen Core Equity Alpha Fund,股权,,0.0,0.0,0.0,0.0
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,,,0.0,0.0,0.0,0.0
JDG,WisdomTree Japan Dividend Growth Fund,,,0.0,0.0,0.0,0.0
JDIV,JPMorgan U.S. Dividend ETF,,,0.0,0.0,0.0,0.0
JDST,Direxion三倍做空小型金矿股指数ETF,,,0.0,0.0,0.0,0.0
JEM,iPath Gems Index ETN,股权,,0.0,0.0,0.0,0.0
JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,,,0.0,0.0,0.0,0.0
JETS,US Global Jets ETF,,,0.0,0.0,0.0,0.0
JGBB,WisdomTree Japan Interest Rate Strategy Fund,股权,,0.0,0.0,0.0,0.0
JGBD,Powershares Db 3X Inverse Japanese Govt Bond Futures Exchange Tr,股权,,0.0,0.0,0.0,0.0
JGBL,PowerShares DB Japanese Govt Bond Futures ETN,股权,,0.0,0.0,0.0,0.0
JGBS,Powershares Db Inverse Japanese Govt Bond Futures Exchange Trade,股权,,0.0,0.0,0.0,0.0
JGBT,PowerShares DB 3x Japanese Govt Bond Futures ETN,股权,,0.0,0.0,0.0,0.0
JGH,Nuveen Global High Income Fund,,,0.0,0.0,0.0,0.0
JGV,Nuveen Global Value Opportunities Fund,环球,,0.0,0.0,0.0,0.0
JHA,Nuveen High Income December 2018 Target Term Fund,,,0.0,0.0,0.0,0.0
JHB,Nuveen High Income November 2021 Target Term Fund,,,0.0,0.0,0.0,0.0
JHD,Nuveen High Income December 2019 Target Term Fund,,,0.0,0.0,0.0,0.0
JHDG,WisdomTree Japan Quality Hedged Dividend Growth Fund,,,0.0,0.0,0.0,0.0
JHMA,John Hancock Multifactor Materials ETF,,,0.0,0.0,0.0,0.0
JHMC,John Hancock Multifactor Consumer Discretionary ETF,,,0.0,0.0,0.0,0.0
JHMD,John Hancock Multifactor Developed International ETF,,,0.0,0.0,0.0,0.0
JHME,John Hancock Multifactor Energy ETF,,,0.0,0.0,0.0,0.0
JHMF,John Hancock Multifactor Financials ETF,,,0.0,0.0,0.0,0.0
JHMH,John Hancock Multifactor Healthcare ETF,,,0.0,0.0,0.0,0.0
JHMI,John Hancock Multifactor Industrials ETF,,,0.0,0.0,0.0,0.0
JHML,John Hancock Multifactor Large Cap ETF,,,0.0,0.0,0.0,0.0
JHMM,John Hancock Multifactor Mid Cap ETF,,,0.0,0.0,0.0,0.0
JHMS,John Hancock Multifactor Consumer Staples ETF,,,0.0,0.0,0.0,0.0
JHMT,John Hancock Multifactor Technology ETF,,,0.0,0.0,0.0,0.0
JHMU,John Hancock Multifactor Utilities ETF,,,0.0,0.0,0.0,0.0
JHSC,John Hancock Multifactor Small Cap ETF,,,0.0,0.0,0.0,0.0
JHY,Nuveen High Income 2020 Target Term Fund,,,0.0,0.0,0.0,0.0
JJA,iPath Bloomberg Agriculture Subindex Total Return ETN,环球,,0.0,0.0,0.0,0.0
JJC,铜分类指数ETF-iPath Dow Jones-UBS,环球,,0.0,0.0,0.0,0.0
JJE,iPath Bloomberg Energy Subindex Total Return ETN,股权,,0.0,0.0,0.0,0.0
JJG,iPath Bloomberg Grains Subindex Total Return ETN,环球,,0.0,0.0,0.0,0.0
JJP,iPath Bloomberg Precious Metals Subindex Total Return ETN,股权,,0.0,0.0,0.0,0.0
JLS,Nuveen Mortgage Opportunity Term Fund,股权,,0.0,0.0,0.0,0.0
JMF,Nuveen Energy MLP Total Return Fund,股权,,0.0,0.0,0.0,0.0
JMIN,JPMorgan U.S. Minimum Volatility ETF,,,0.0,0.0,0.0,0.0
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,股权,,0.0,0.0,0.0,0.0
JMOM,JPMorgan U.S. Momentum Factor ETF,,,0.0,0.0,0.0,0.0
JMPC.L,JMPC.L,,,0.0,0.0,0.0,0.0
JMT,Nuveen Mortgage Opportunity Term Fund 2,股权,,0.0,0.0,0.0,0.0
JNK,债券指数ETF-SPDR Barclays高收益债,股权,,0.0,0.0,0.0,0.0
JNS,骏利资产管理,,18.16666743,0.0,0.0,0.0,0.0
JNUG,Direxion三倍做多小型金矿股指数ETF,,,0.0,0.0,0.0,0.0
JPED,JPMorgan Event Driven ETF,,,0.0,0.0,0.0,0.0
