code,name,pe,pb,eps,description
BDC,百通公司,107.77619299999999,2.0822990000000003,0.681876,"<p>自从Joseph C. Belden 于1902年在美国芝加哥创立Belden公司以来，Belden作为行业的领导者，始终致力于向用户提供值得信赖的布线产品，如今，Belden 已经成为全球最大的专业的电子线缆的制造商, 在全球设有26个分支机构，拥有近5000多名员工，年销售额高达15亿美元，在全球电子及通讯电缆市场占有28%的市场份额。百通！值得您信赖的品牌我们的客户一遍又一遍地告诉我们，百通在信号传输可靠性方面是值得信赖的。不论在哪个市场领域――广播、数据网络、安全报警、工业用或民用――“百通”这个品牌已经成为高质量和可靠性的同义词了。我们之所以被誉为专家解决方案提供商，主要是因为我们始终把客户放在第一位。我们的工作就是不断提供客户需要的创新型标准化产品。我们能够提供最广泛的信号传输产品。我们还可以提供所有必要的数据和支持，从而帮助您针对特定应用做出正确的决策。此外，不论您在什么地方，您都可以获得百通的产品。百通也在不断发展当中。我们正在把线缆方面的成功延续到所有信号传输技术上：铜缆、光纤以及无线。我们的产品线涵盖完整系统解决方案，包括连接件、设备附件、电缆管道和机架。目前，Belden拥有30000多种型号的产品，包括Brilliance音视频产品、IndustrialTuff工业和自动化产品、Belden综合布线产品和New Generation智能楼宇线缆产品。在音视频领域，Belden建立了行业与市场的标准，在北美拥有87%的市场份额，,全球超过50%的市场份额。用户包括历届世界杯足球赛、历年奥运会、历次美国总统大选、CNN新闻中心、香港TVB、中央电视台、上海电视台等等。在工业自动化领域，Belden也是行业标准的缔造者；产品包括：工业数据电缆（工业以太网电缆和针对ControlNet、ControlBus、DeviceBus 、Fieldbus 、Interbus、Profibus等各种协议的工业数据电缆）、VFD（变频驱动）电缆和仪器仪表电缆。用户包括ABB、Foxboro、GE、Siemens、Omron、Allen-Bradley、Honeywell、Fisher/Rosemont、Midicon、上海/北京塞科、上海/南京巴斯夫、上海宝钢、广州地铁等等。在数据网络领域 , Belden综合布线产品吸纳了Belden 与IBDN双百年的技术精邃，IBDN的前身是加拿大 Nortel（北电）公司的综合布线部门，始终位于全球行业领导地位，享有盛名。2004年Belden 与CDT合并，并将IBDN这一著名品牌纳入旗下。Belden产品包括全系列的超五类、六类、万兆铜缆,光缆和无线的解决方案、全系列铜缆和光缆的电子配线系统等，Belden产品一直以其最优性价比而闻名, 率先通过了国际认可的独立权威机构进行的第三方技术验证和中国信息产业部数据通信产品质量监督检验中心进行的第三方技术验证。Belden提供业内最长年限的25年产品质量保证。在全球拥有两万多个典型案例，包括北京故宫博物院、上海花旗集团大厦,国家大剧院，美国宇航局NASA总部大楼，以及全亚洲最大的布线项目――北京的东方广场等等。 New Generation智能楼宇线缆产品系列包括音响、安保和报警电缆、专用的火灾报警电缆、控制电缆和专用的空调系统电缆,这些产品包括非屏蔽和多种屏蔽组合、各种不同的阻燃等级。用户包括上海浦东国际机场、上海恒隆广场等等。作为信号传输的专家，Belden是业内唯一可以提供楼宇内所有弱电布线的厂商（包括综合布线产品、音响、安保和报警电缆、专用的火灾报警电缆、控制电缆和专用的空调系统电缆等）。</p>"
ASA,ASA百慕大基金,0.0,0.7414609999999999,-1.335158,"ASA is a closed-end investment company. Co. provides investors a vehicle to invest in a portfolio consisting mainly of the stocks of companies engaged in the exploration, mining or processing of gold, silver, platinum, diamonds or other precious..."
AEG,荷兰全球保险,4.372934,0.448112,1.365216,"AEGON N.V. is an international life insurance, pension and investment company based in The Hague, The Netherlands. AEGON has businesses in over twenty markets in the Americas, Europe and Asia. AEGON companies employ approximately 28,000 people and have over 40 million customers across the globe."
FNG,AdvisorShares New Tech and Media ETF,0.0,0.0,0.0,0
BHP,必和必拓,34.811419,1.399527,1.392072,<p>澳大利亚必和必拓是全球最大的采矿业公司，主要产品有铁矿石、煤、铜、铝、镍、石油，液化天然气、镁、钻石等。由两家公司在2001年合并而成，BHP持股58%，比利登持股42%。 在澳大利亚、伦敦和纽约的股票交易所上市。</p>
KEP,韩国电力,98.448449,0.134303,0.139667,韩国电力公司成立于1898年1月26日，当时称汉城（Seoul）公司。韩国电力公司（KEPCO）是韩国唯一的电力公司，用韩文中的汉字表示为“韩国电力公社”。1961年7月，3个地区电力公司合并，成立了韩国电力公司。
TYG,陆龟能源基建基金,102.368394,1.095164,0.283779,"Tortoise Energy Infrastructure is a registered non-diversified, closed-end management investment company. The Fund's investment objective is to seek a high level of total return with an emphasis on dividends paid to stockholders and dividend growth."
ALB,美国雅宝公司,31.454938000000002,2.818726,3.0519849999999997,<p>美国雅宝公司开发，制造，设计和推广特种化学品。该公司的聚合物解决方案业务部提供溴化，矿产，磷系阻燃剂，用于制作消费类电子产品，印刷电路板，电线电缆，电气连接器，纺织品和泡沫保温材料，以及塑料和其他添加剂，如作为硫化剂，抗氧化剂和稳定剂。雅宝公司始建于1993年，总部设在美国路易斯安那州巴吞鲁日。</p>
HUBS,HubSpot,0.0,23.917703,-1.479164,"HubSpot provides a cloud-based marketing and sales software platform that enables businesses to deliver an inbound experience. An inbound marketing and sales experience attracts, engages and delights customers by being more relevant, more helpful, more personalized and less interruptive than traditional marketing and sales tactics. Our software platform features integrated applications to help businesses attract visitors to their websites, convert visitors into leads, close leads into customers and delight customers, so that they become promoters of those businesses. These integrated applications include social media, search engine optimization, blogging, website content management, marketing automation, email, CRM, analytics and reporting."
EURL,Direxion Daily FTSE Europe Bull 3X Shares,0.0,0.0,0.0,0
BG,邦吉,0.0,1.659386,-0.249025,<p>邦吉（Bunge）是世界主要粮食供应商。近两百年来来，邦吉公司始终如一地致力于农业与食品工业的发展，并且始终保持着持续的增长与盈利。今天的邦基公司是一家真正的全球化企业，并且形成了多元化、企业化、一体化的产业链，包括肥料、农业和食品加工三大产业。国际上，美国ADM、美国邦吉、美国嘉吉和法国路易达孚号称四大粮商。</p>
ARKW,ARK Web x.0 ETF,0.0,0.0,0.0,0
ELY,卡罗韦高尔夫,20.37836,2.942793,1.132574,"Callaway Golf designs, manufactures and sells golf clubs (drivers, fairway woods, irons, wedges and putters) and golf balls. Co. also sells golf accessories such as golf bags, golf gloves, golf headwear, as well as travel covers and bags."
IO,离子地球物理,0.0,7.485825999999999,-2.987308,"Input/Output provides seismic data acquisition equipment, software and planning and seismic processing services to the oil and gas industry. Co.'s business segments include Land Imaging Systems, Marine Imaging Systems, and Data Management Solutions."
CEE,东欧与苏联基金,6.237654,0.833773,3.708125,"Central Europe and Russia Fund is a non-diversified closed-end investment company. As of Oct 31 2006, the Trust's investment portfolio totaled $809,093,516 and had total assets of $817,318,485."
WRD,Wildhorse Resource Development Corp,0.0,2.054602,-1.633538,WildHorse Resource Development Corporation 根据特拉华州的法律于2016年8月4日成立，成为WildHorse和Esquisto资产和业务的控股公司。该公司是一家以增长为导向的独立石油和天然气公司，专注于石油，天然气和NGL资源的收购，开发和生产。 它们的资产特点是在东南德克萨斯州和北路易斯安那州拥有多个生产地层和堆叠生产区的集中地面位置，以及具有吸引力的单井回报率。
SPPP,Sprott Physical Platinum And Pal,0.0,0.0,0.0,0
EWY,韩国ETF-iShares MSCI,4.570031,0.9149790000000001,14.610403,"EWY旨在追踪MSCI Korea 25/50指数，标的成分主要在韩国证券交易所上市交易，以非必需消费品、金融和科技类公司为主。
风险提示：标的成分和权重，有可能随着时间的迁移而发生变化。"
RDC,罗文,0.0,0.342312,-0.762703,"<p>罗文公司成立于2011年10月11日,是一个提供国际和国内近海钻井服务的公司。该公司利用机群31自升式海上移动式钻井平台(自升式钻井平台)提供离岸合同钻井服务。它的主要重点是自升式钻井平台,它的探测和开发钻井客户使用,和在一些地区的修井操作。此外截至2011年12月31日,它有三个深水钻井船正在施工。</p>"
PKX,浦项钢铁,8.159966,0.140256,8.747585,<p>韩国浦项钢铁公司成立于1968年4月1日成立，总部位于韩国浦项南港口，主要产品包括冷热轧、线材、电工钢、钢板、不锈钢等。2007年浦项公司钢铁产量达到 3278万吨，世界排名第4位，为全球最大的钢铁制造厂商之一。每年为全球超过六十个国家的用户提供二千六百多万吨钢铁产品。POSCO分别在韩国浦项市（Pohang）和光阳市（Kwangyang）设有完善的厂房，生产各种先进的钢铁产品，包括热轧钢卷、钢板、钢条、冷轧钢板、电导钢片和不锈钢产品等，被美国Morgan Stanley投资银行评定为“全球最具竞争力的钢铁制造商”，POSCO凭借其在急剧变化的全球商业环境中的技术竞争优势，锐意成为二十一世纪的全球领先钢铁制造商。</p>
SWCH,Switch Inc.,0.0,4.455868,-2.021857,"Switch, Inc.于2017年6月13日在内华达州注册成立。Switch, Inc.是一家技术基础设施公司，为互联世界的可持续发展和一切事物的互联网提供了动力。他们的使命是通过创建智能、灵活和可持续的基础设施解决方案，支持最具创新性的技术生态系统，从而促进人类的进步。"
CVI,CVR能源,9.812178999999999,3.5484910000000003,3.921657,"CVR Energy is an independent petroleum refiner and marketer of high value transportation fuels in the Midcontinent United States. In addition, CVR Energy subsidiaries own a majority interest in and serve as the general partner of CVR Partners, LP, a producer of ammonia and urea ammonium nitrate, or UAN, fertilizers."
ENV,Envestnet,142.651545,5.618201,0.434275,"Envestnet, Inc.是一家领先的针对财务顾问和机构的统一财富管理软件公司。通过集成广泛的投资解决方案和服务，该公司的技术平台为客户提供灵活的财务顾问服务以满足他们的需求。这家公司集中托管的技术平台由于其邻国的“开放式构架”为顾客提供一系列的财务顾问综合服务。这些服务包括风险评估和投资战略的选择和解决方案，资产配置模型、研究和尽职调查、投资组合构件、生产建议和文书准备工作、模型管理、账户重新平衡、账户监控、定制计费、涵盖资产配置服务、税收管理和对社会负责的投资、聚合性多托管绩效报告和通讯工具，以及具有很大领先地位的第三方资产托管人。Envestnet股份有限公司成立于1999年。"
ERA,Era Group Inc.,0.0,0.619742,-1.4948299999999999,Era Group Inc.是世界上最大的直升机运营商之一，同时也是美国直升机运输服务时间最长的公司。这家公司也向其他国家的第三方直升机运营商提供直升机和相关服务。出了美国的客户之外，这家公司目前也有来自巴西、加拿大、印度、印度尼西亚、墨西哥、挪威、西班牙、瑞典、英国和乌拉圭的顾客。这家公司的直升机主要用于海上设施、钻井平台和海岸之间的人员输送。 Era Group Inc.于1999年在特拉华州注册成立。
