code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
PAF,PowerShares FTSE RAFI Asia Pacif,51.9065,51.9065,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01099439527414287,0.006729914926085841,-0.5930333333333332,0.35163333333333213,62.65,0.1714844373503591,51.9065,52.934733333333334,0.8584651435266548,5287.333333333333,2845.0,-0.015172002929962352,-0.01026878467537317,4
WRB,W.R Berkley Corp,78.96,79.35,15.097545000000002,1.781304,5.255821,181000000.0_64.98%_1911000000.0_3.40%,168000000.0_34.41%_1891000000.0_1.11%,156000000.0_1.69%_1935000000.0000002_-1.86%,163000000.0_-26.21%_2030999999.9999998_0.58%,181000000.0,64.98%,1911000000.0,3.40%,168000000.0,34.41%,1891000000.0,1.11%,156000000.0,1.69%,1935000000.0,-1.86%,163000000.0,-26.21%,2031000000.0,0.58%,252,0.0027570365030928357,0.0020266547026667266,0.2100000000000032,0.15000000000000094,80.43,0.014671142608479506,79.25,79.31333333333333,0.6141975444660489,2319775.6666666665,1437107.6666666667,0.005835875102738861,-0.007448207350566672,4
HIPS,Master Income ETF,17.26,17.46,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,197,-0.010837140407765941,-0.008874222380868548,-0.19333333333333277,-0.16356666666666678,20.7,0.1565217391304347,17.46,17.533333333333335,-0.5453241621542515,5178.0,11388.333333333334,-0.004343968257323767,-0.012006908587683607,3
NNN,National Retail Properties,45.04,45.24,25.271357,2.116102,1.790169,70583000.0_20.84%_156000000.0_6.85%,103000000.0_40.25%_153000000.0_8.06%,72185000.0_9.16%_150000000.0_6.41%,61129000.0_20.40%_148000000.0_9.78%,70583000.0,20.84%,156000000.0,6.85%,103000000.0,40.25%,153000000.0,8.06%,72185000.0,9.16%,150000000.0,6.41%,61129000.0,20.40%,148000000.0,9.78%,252,0.006056124786247504,-0.016505600774235348,0.2633333333333354,-0.75666666666667,53.16,0.15161775771256575,45.1,44.61666666666667,0.27496615595819807,5148794.0,4038377.0,0.009543556047355857,-0.022514242496445652,4
PFFL,UBS ETRACS 2xMonthly Pay Leveraged Preferred Stock Index,23.97,23.97,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,0.006056124786247504,-0.016505600774235348,0.2633333333333354,-0.75666666666667,25.1083,0.045335606154140305,23.97,24.297933333333333,0.27496615595819807,5148794.0,4038377.0,0.009543556047355857,-0.022514242496445652,0
ACH,中国铝业,10.64,10.68,33.842985,0.800443,0.315575,0_0_0_0,491000000.0_-24.50%_36670000000.0_-10.47%,146000000.0_-79.04%_40225000000.0_-23.37%,975000000.0_499.47%_48545000000.0_16.28%,0.0,0,0.0,0,491000000.0,-24.50%,36670000000.0,-10.47%,146000000.0,-79.04%,40225000000.0,-23.37%,975000000.0,499.47%,48545000000.0,16.28%,252,0.026978249924167943,0.03844104596960018,0.3033333333333334,0.38333333333333347,22.59,0.5453740593182824,10.27,11.14,-0.3546526125821017,185471.33333333334,287397.6666666667,-0.017817761256946663,0.010226824976787176,4
APY,Apergy Corporation,45.28,45.42,25.474064,3.763116,1.78299,22104000.0_16.14%_306000000.0_19.43%,24685000.0_81.69%_284000000.0_23.30%,0_0_0_0,0_0_0_0,22104000.0,16.14%,306000000.0,19.43%,24685000.0,81.69%,284000000.0,23.30%,0.0,0,0.0,0,0.0,0,0.0,0,23,0.008009495489330004,-0.006351587325598648,0.34999999999999903,-0.3066666666666696,45.4,0.0,45.4,44.71,-0.5992072025910298,1604019.0,4002115.3333333335,0.0110271809441052,-0.0147733096856595,0
CTV,Qwest Corp,23.99,24.06,21.872727,0.049624,1.1,426999999.99999994_59.33%_2101000000.0000002_-1.50%,380000000.0_36.69%_2130000000.0_-1.48%,846000000.0000001_255.46%_2114000000.0_-4.26%,265000000.0_3.92%_2141000000.0_-3.82%,427000000.0,59.33%,2101000000.0,-1.50%,380000000.0,36.69%,2130000000.0,-1.48%,846000000.0000001,255.46%,2114000000.0,-4.26%,265000000.0,3.92%,2141000000.0,-3.82%,211,-0.01580456646691523,0.0024189515808210244,-0.39133333333333314,0.06000000000000109,27.45,0.12327868852459017,24.066,24.118666666666666,-0.5391700637982428,206079.0,447191.0,-0.009256679077957143,-0.007794704813452084,4
HLT,希尔顿酒店,75.0,75.23,16.661919,40.418992,4.515086,217000000.0_43.71%_961000000.0_8.47%,163000000.0_239.58%_819999999.9999999_10.07%,841000000.0_320.16%_890000000.0_16.95%,181000000.0_-5.73%_921000000.0000001_15.56%,217000000.0,43.71%,961000000.0,8.47%,163000000.0,239.58%,819999999.9999999,10.07%,841000000.0,320.16%,890000000.0,16.95%,181000000.0,-5.73%,921000000.0,15.56%,252,-0.025007075813059606,0.012369534844254277,-2.056666666666667,0.9566666666666634,92.85,0.19299946149703812,74.93,76.69666666666667,0.054226979226022126,16089369.333333334,15261769.666666666,-0.020781261383541503,0.004518141705448978,4
GII,SPDR S&P Global Infrastructure ETF,48.0947,48.38,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.005857957685887715,-0.0013690559073355716,-0.2891000000000024,-0.06666666666666761,53.328,0.09685906090609064,48.1627,48.2909,-0.23142035369718408,87470.0,113807.33333333333,-0.0021500704996646595,-0.009314389019217656,4
CHAD,沪深300做空(Direxion),37.82,37.76,0.0,0.0,-0.41,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,174,0.007379337310739184,-0.009754897896475339,0.2654666666666685,-0.3970333333333329,57.2,0.33368006993006993,38.1135,36.96783333333333,0.11011305495956415,89682.33333333333,80786.66666666667,0.02334888657700875,-0.018914270272264003,3
IXN,iShares Trust S&P Global Informa,168.42,169.46,5.009443,1.684692,33.828109999999995,0_0_0_0,79322500.0_24.74%_4119900.0_13.85%,79322500.0_24.74%_4119900.0_13.85%,85589500.0_112.48%_4635800.0_32.37%,0.0,0,0.0,0,79322500.0,24.74%,4119900.0,13.85%,79322500.0,24.74%,4119900.0,13.85%,85589500.0,112.48%,4635800.0,32.37%,252,-0.015356290418295704,-0.002921415007124817,-2.6650000000000014,-0.5366666666666712,176.42,0.06039564675206894,165.765,170.50833333333333,1.0880615238498303,700592.6666666666,335523.0,-0.012097036448223028,-0.014207763610676423,4
ESBA,Empire State Realty OP L.P. Ser,16.12,16.15,41.937704,2.437376,0.385095,30184000.0_-3.75%_178000000.0_1.76%,18058000.0_-5.68%_164000000.0_4.35%,32260000.0_-2.27%_169000000.0_-1.22%,35489000.0_7.88%_187000000.0_6.30%,30184000.0,-3.75%,178000000.0,1.76%,18058000.0,-5.68%,164000000.0,4.35%,32260000.0,-2.27%,169000000.0,-1.22%,35489000.0,7.88%,187000000.0,6.30%,252,0.0035932199533052476,-0.01815874814927038,0.05063333333333316,-0.31333333333333374,21.77,0.2571474506201194,16.1719,16.2573,0.08045907671889857,47761.333333333336,44204.666666666664,-0.006209079771767131,-0.027269034886216403,4
DIVY,Reality Shares DIVS ETF,26.92,26.92,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,200,0.0010342555752860109,-0.0009545342608644059,0.02713333333333286,-0.02903333333333317,27.3762,0.016664109701127222,26.92,26.97713333333333,0.12792408572342465,70525.33333333333,62526.666666666664,0.0005512267606713597,-0.008770335714258554,3
EASI,Amplify EASI Tactical Growth ETF,24.549,24.45,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18,-0.017583131932158835,-0.006650063778396716,-0.4573999999999998,-0.1742666666666679,26.145,0.07317269076305222,24.2319,24.901633333333333,-0.6352624423816301,22894.333333333332,62769.333333333336,-0.015765303671339874,-0.014908206792997826,0
CEIX,CONSOL Energy Inc.,40.33,40.65,13.213089000000002,3.591535,3.076495,52709000.0_0.89%_413000000.0_20.59%,70958000.0_52.78%_404000000.0_13.92%,-24640000.0_-207.53%_344000000.0_-5.12%,8518000.0_79.29%_324000000.0_13.20%,52709000.0,0.89%,413000000.0,20.59%,70958000.0,52.78%,404000000.0,13.92%,-24640000.0,-207.53%,344000000.0,-5.12%,8518000.0,79.29%,324000000.0,13.20%,46,-0.013548436412621578,-0.012015442904623563,-0.5666666666666677,-0.569999999999998,45.7,0.12056892778993446,40.19,40.24666666666667,-0.16741953356768813,1650956.0,1982938.6666666667,-0.008018724790659513,-0.018838714153880914,0
ALL,好事达,99.97,100.46,10.40943,1.67071,9.650865,676000000.0_16.75%_10099000000.0_2.91%,975000000.0_40.29%_9770000000.0_1.31%,1249000000.0_48.69%_9843000000.0_6.09%,666000000.0_28.08%_9660000000.0_4.76%,676000000.0,16.75%,10099000000.0,2.91%,975000000.0,40.29%,9770000000.0,1.31%,1249000000.0,48.69%,9843000000.0,6.09%,666000000.0,28.08%,9660000000.0,4.76%,252,-0.008206471761197333,0.0066292933213350945,-0.8366666666666589,0.6599999999999966,104.71,0.04918345907745193,99.56,99.28333333333335,-0.3463404282007205,5603765.333333333,8572911.0,-0.0034045714711843952,-0.00576990835168422,4
MLPX,Global X MLP & Energy Infras,13.54,13.61,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,1.0222737924422501e-05,-0.004640039879310327,-0.0005333333333332746,-0.06333333333333317,20.65,0.34487167070217917,13.5284,13.486133333333333,0.16875241854345638,604058.0,516840.0,0.004177088064866669,-0.013360653491830854,4
TBB,AT&T Inc.,24.53,24.5,4.762035,0.0,5.14486,5248000000.0_30.74%_38986000000.0_-2.14%,4759000000.0_33.16%_38038000000.0_-3.37%,19136000000.0_660.87%_41676000000.0_-0.39%,3123000000.0_-8.63%_39668000000.0_-2.99%,5248000000.0,30.74%,38986000000.0,-2.14%,4759000000.0,33.16%,38038000000.0,-3.37%,19136000000.0,660.87%,41676000000.0,-0.39%,3123000000.0,-8.63%,39668000000.0,-2.99%,49,-0.007625249505521019,-0.002918007810440292,-0.18999999999999892,-0.07333333333333296,26.3,0.07338403041825094,24.37,24.583333333333332,-0.24157028561600363,593831.0,782974.3333333334,-0.0034488525753408436,-0.011677833795470993,0
BGY,Blackrock International Growth &,5.45,5.45,214.457175,0.8570610000000001,0.025413,-25689400.0_-163.82%_8589100.0_70.20%,-25689400.0_-163.82%_8589100.0_70.20%,27074899.999999996_242.87%_3546400.0_13.39%,27074899.999999996_242.87%_3546400.0_13.39%,-25689400.0,-163.82%,8589100.0,70.20%,-25689400.0,-163.82%,8589100.0,70.20%,27074900.0,242.87%,3546400.0,13.39%,27074900.0,242.87%,3546400.0,13.39%,252,-0.019569957092062752,-0.0068934899872757985,-0.11166666666666696,-0.03999999999999974,8.37,0.35543608124253284,5.395,5.531666666666666,0.07490525684151383,1292154.0,1202109.6666666667,-0.01637197448915365,-0.012764214677672142,4
NOMD,Nomad Foods Limited,19.04,19.18,16.335596,1.830955,1.174123,31000000.0_60.62%_488000000.0_6.57%,62400000.0_30.00%_539000000.0_1.49%,"27300000.0_1,400.00%_508000000.0_4.74%","41900000.0_1,063.89%_459000000.0_4.44%",31000000.0,60.62%,488000000.0,6.57%,62400000.0,30.00%,539000000.0,1.49%,27300000.0,"1,400.00%",508000000.0,4.74%,41900000.0,"1,063.89%",459000000.0,4.44%,144,-0.022737593404827738,-0.011196217091117672,-0.46333333333333115,-0.23666666666666694,21.0,0.08428571428571427,19.23,19.553333333333338,-0.24411703891314274,3424152.3333333335,4530003.333333333,-0.015921452459688817,-0.01624297422040578,2
FUTY,Fidelity MSCI Utilities Index ETF,35.72,35.85,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0.008290119315368697,-0.003308824722583185,0.2902333333333331,-0.12000000000000217,36.77,0.02472939896654886,35.8607,35.36023333333333,0.6005260330512576,601833.0,376022.0,0.011607256802661106,-0.01184293035350902,4
NC,NACCO Industries Inc Cl A,33.68,33.12,5.693213,1.021722,5.817453,6393000.0_0_33681000.0_0,8176000.0_64.24%_31200000.0_10.25%,10173000.0_-57.84%_26437000.0_4.48%,"8398000.0_2,004.31%_21941000.0_-32.29%",6393000.0,0,33681000.0,0,8176000.0,64.24%,31200000.0,10.25%,10173000.0,-57.84%,26437000.0,4.48%,8398000.0,"2,004.31%",21941000.0,-32.29%,252,0.007263339016524362,-0.025040869760945137,0.23833333333333448,-0.8666666666666671,97.0,0.6585567010309279,33.12,33.07,-0.48867496020520934,33621.666666666664,65754.0,0.005686463626110625,-0.030951706462885507,4
VKQ,范·卡本市政债券信托,11.09,11.1,23.397927,0.844929,0.474401,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.008965941341974986,-0.013615498430083231,-0.1033333333333341,-0.16000000000000014,14.24,0.22471910112359558,11.04,11.246666666666664,0.07066118922141759,632097.6666666666,590380.6666666666,-0.006858503273517225,-0.022186938004808837,4
RYI,Ryerson Holding,10.99,11.11,13.992531,22.158177,0.793995,"17400000.0_2,075.00%_1057000000.0_20.76%",10600000.0_-29.33%_941000000.0_15.57%,300000.0_103.57%_811000000.0_18.82%,1900000.0_-77.38%_864000000.0_17.56%,17400000.0,"2,075.00%",1057000000.0,20.76%,10600000.0,-29.33%,941000000.0,15.57%,300000.0,103.57%,811000000.0,18.82%,1900000.0,-77.38%,864000000.0,17.56%,219,-0.005406408286542389,0.026774890843614948,-0.0650000000000001,0.2833333333333332,18.93,0.41230850501848915,11.125,11.151666666666666,-0.07077554319527327,733461.3333333334,789326.3333333334,-0.0026578703250581532,0.02002494988221463,4
SOJB,"The Southern Company Series 2016A 5.25% Junior Subordinated Notes due October 1, 2076",22.4,22.36,20.201052,0.936927,1.106873,-131000000.0_90.36%_5627000000.0_3.63%,932000000.0_42.51%_6372000000.0_10.41%,493000000.0_154.12%_5628000000.0_8.63%,1099000000.0_-5.75%_6201000000.0_-1.01%,-131000000.0,90.36%,5627000000.0,3.63%,932000000.0,42.51%,6372000000.0,10.41%,493000000.0,154.12%,5628000000.0,8.63%,1099000000.0,-5.75%,6201000000.0,-1.01%,108,-0.025003433030484634,-0.008108928168043594,-0.5916666666666662,-0.20006666666666698,25.94,0.14051657671549728,22.295,22.651666666666667,0.2763068326246084,394986.3333333333,309476.0,-0.02183545355602085,-0.016697225044490616,2
CII,CII基金,16.84,16.79,8.157574,0.990208,2.05821,5821500.0_-79.90%_3497900.0_6.94%,5821500.0_-79.90%_3497900.0_6.94%,39584100.0_29.65%_3349800.0_11.22%,39584100.0_29.65%_3349800.0_11.22%,5821500.0,-79.90%,3497900.0,6.94%,5821500.0,-79.90%,3497900.0,6.94%,39584100.0,29.65%,3349800.0,11.22%,39584100.0,29.65%,3349800.0,11.22%,252,-0.01431123526456296,0.0009901812593905953,-0.24583333333333357,0.016666666666666902,17.23,0.04164248403946611,16.5125,16.770833333333332,0.1859547185227312,538027.3333333334,453666.0,-0.01006111590930288,-0.009149971413302219,4
XLK,高科技指数ETF-SPDR,72.76,73.05,5.729068,1.073061,12.750765,0_0_0_0,952999999.9999999_7.00%_76646000.0_15.27%,952999999.9999999_7.00%_76646000.0_15.27%,950000000.0_96.87%_71886600.0_18.32%,0.0,0,0.0,0,953000000.0,7.00%,76646000.0,15.27%,953000000.0,7.00%,76646000.0,15.27%,950000000.0,96.87%,71886600.0,18.32%,252,-0.012651285206910822,-0.003457680140724021,-0.9466666666666631,-0.2666666666666657,75.6,0.05370370370370355,71.54,73.49666666666667,-0.01997752409162305,63931073.666666664,65234293.333333336,-0.009863507967558444,-0.01416069892911198,4
FNDE,Schwab Fundamental Emerging Markets Large Company Index ETF,28.0,28.2,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.008235757297264286,0.008686284538360753,-0.2402333333333324,0.23666666666666578,33.12,0.16125301932367145,27.7793,28.1731,-0.5508604251438247,949156.3333333334,2113277.0,-0.004324031223578162,-0.006519518406681427,4
SOXS,Direxion Daily Semiconductor Bear 3x Shares,11.35,11.28,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0.07964074278882449,0.008338991307524817,0.816666666666667,0.06999999999999969,17036.8,0.9992827291510142,12.22,10.946666666666667,-0.15497067276619625,13898341.0,16447170.0,0.09420177441390949,1.3008249191689969e-05,4
WBS,Webster Financial Corp,61.65,62.23,19.891614,2.193377,3.128454,81682000.0_32.65%_283000000.0_10.90%,80225000.0_34.90%_272000000.0_10.89%,69893000.0_21.22%_258000000.0_6.00%,64496000.0_24.47%_256999999.99999997_10.43%,81682000.0,32.65%,283000000.0,10.90%,80225000.0,34.90%,272000000.0,10.89%,69893000.0,21.22%,258000000.0,6.00%,64496000.0,24.47%,257000000.0,10.43%,252,0.007422742185836592,-0.02123496888419435,0.4299999999999997,-1.3666666666666696,67.7,0.06632200886262928,63.21,60.906666666666666,-0.06913583081738406,2486403.6666666665,2671070.3333333335,0.013147625141439951,-0.0294796036222425,4
AOD,Alpine Total Dynamic Dividend Fn,8.54,8.55,7.413367999999998,0.852864,1.153322,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.015121462224287273,-0.001449334670270256,-0.13333333333333405,-0.01333333333333305,10.0,0.14900000000000002,8.51,8.623333333333333,-0.1369716339410581,1405975.3333333333,1629118.3333333333,-0.010162068667277936,-0.01025304415761878,4
DEUR,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long USD,28.6401,28.37,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0.03591304677999777,-0.013098887539768655,0.9333333333333336,-0.3507999999999984,28.932,0.019424858288400307,28.37,27.883333333333336,-0.2972587185725872,14441.333333333334,20550.0,0.03554344097771333,-0.025035233196603276,0
RJI,商品指数ETF-ELEMENTS,5.71,5.72,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0.008041454878899503,-0.0011562326084095804,0.0451666666666665,-0.006666666666666525,8.71,0.34609644087256036,5.6955,5.665166666666667,0.1819221472168726,881913.6666666666,746169.0,0.013812834573050504,-0.009799218026307217,4
VBF,范·卡本债券基金,17.15,17.19,26.283801,0.8753040000000001,0.654015,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.009310308243954747,-0.006017059483452735,-0.1633333333333328,-0.10666666666666676,20.29,0.15771315919172002,17.09,17.330000000000002,-0.21421308463832692,107933.33333333333,137357.0,-0.004290418457233815,-0.014840261923332591,4
AVH,哥伦比亚航空,5.73,5.73,0.0,0.590849,-0.032272,-35420000.0_-432.93%_1199000000.0_9.82%,3448000.0_-83.20%_1168000000.0_9.43%,14732000.0_-44.11%_1121000000.0_1.44%,36137000.0_-4.46%_1161000000.0_9.30%,-35420000.0,-432.93%,1199000000.0,9.82%,3448000.0,-83.20%,1168000000.0,9.43%,14732000.0,-44.11%,1121000000.0,1.44%,36137000.0,-4.46%,1161000000.0,9.30%,252,-0.0040029415707278065,0.019898952372262007,-0.023866666666666408,0.1033333333333335,18.33,0.6885761047463175,5.7084,5.646133333333334,-0.19726903117396674,302872.0,377302.0,-6.9435560089789e-05,0.01056261859322685,4
BBRC,EGShares Beyond BRICs ETF,17.1001,17.23,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.009555518958361103,0.0054369409232822895,-0.17269999999999897,0.0919333333333346,23.53,0.26774330641733957,17.23,17.37,-0.9239161066151247,17189.0,225921.66666666666,-0.006033163135327151,-0.01099700982118581,4
DXD,道指两倍做空ETF,28.74,28.74,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0.01192604383858909,-0.018036913741779195,0.33999999999999986,-0.5333333333333338,125.44,0.7667410714285714,29.26,28.903333333333336,0.06360010649053598,3192082.6666666665,3001205.6666666665,0.01571519332914544,-0.028412895169844077,4
REM,iShares Mortgage Real Estate Capped ETF,43.11,43.16,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.01016954758028499,-0.004411429060706572,-0.45666666666666583,-0.1999999999999981,51.6,0.1618217054263566,43.25,43.14333333333334,-0.24270270119451143,1085671.0,1433612.6666666667,-0.00715321341257374,-0.012887033066641516,4
NRG,NRG能源,37.3,37.42,0.0,-30.934728000000003,-3.185348,96000000.0_114.95%_2922000000.0_8.18%,233000000.0_214.78%_2421000000.0_1.64%,-1655000000.0_-56.87%_2497000000.0_14.33%,163000000.0_-58.52%_3049000000.0_-10.87%,96000000.0,114.95%,2922000000.0,8.18%,233000000.0,214.78%,2421000000.0,1.64%,-1655000000.0,-56.87%,2497000000.0,14.33%,163000000.0,-58.52%,3049000000.0,-10.87%,252,0.0103755960673231,0.005385517435357802,0.37333333333333485,0.18666666666666507,37.47,0.0,37.47,37.35666666666666,-0.08236845466292665,15413710.333333334,16797276.0,0.01597170434319648,-0.0024472840064448027,4
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,29.7006,29.9,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,176,-0.013757255594904321,-0.003569952997940544,-0.43216666666666725,-0.12456666666666649,38.0728,0.2178142926183522,29.78,30.367866666666668,0.32988425603123706,15894.333333333334,11951.666666666666,-0.016482255151013134,-0.009189803601155939,3
PFL,太平洋投资管理策略收益基金,11.54,11.55,7.38877,1.035128,1.563183,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252,-0.012383173873284139,-0.0030328313072185077,-0.14856666666666682,-0.03666666666666707,12.54,0.08378787878787872,11.4893,11.594766666666667,0.5130032567140226,363301.3333333333,240119.33333333334,-0.010135835088440402,-0.01325026375423758,4
ELY,卡罗韦高尔夫,23.13,23.18,20.466655,2.955543,1.132574,60934000.0_93.60%_396000000.0_30.13%,62731000.0_142.39%_403000000.0_30.51%,-18776000.0_-115.12%_192000000.0_17.08%,3089000.0_153.82%_244000000.0_29.68%,60934000.0,93.60%,396000000.0,30.13%,62731000.0,142.39%,403000000.0,30.51%,-18776000.0,-115.12%,192000000.0,17.08%,3089000.0,153.82%,244000000.0,29.68%,252,0.004392719078501338,-0.0011369495695183133,0.07333333333333177,-0.029999999999999954,24.29,0.05063812268423221,23.06,23.52333333333333,-0.07336194935116043,4534818.666666667,4893840.333333333,0.010114606908965929,-0.011239126410058873,4
DGT,SPDR Global Dow ETF,84.5,85.08,4.921876,0.997491,17.286093,0_0_0_0,0_0_0_0,5377300.0_25.90%_484400.0_-1.08%,5377300.0_25.90%_484400.0_-1.08%,0.0,0,0.0,0,0.0,0,0.0,0,5377300.0,25.90%,484400.0,-1.08%,5377300.0,25.90%,484400.0,-1.08%,252,-0.008476971739150236,0.00683667127617226,-0.738166666666667,0.5819999999999936,91.6847,0.07203710106484515,85.08,85.36333333333333,2.2543894314909956,19215.0,5904.333333333333,-0.004834036070189915,-0.0016554604672988262,4
BOH,夏威夷银行,81.41,81.73,17.395543,2.753198,4.69833,54718000.0_22.52%_157000000.0_3.25%,54040000.0_5.60%_158000000.0_-1.61%,42953000.0_-1.29%_156000000.0_5.97%,45881000.0_5.49%_154000000.0_3.88%,54718000.0,22.52%,157000000.0,3.25%,54040000.0,5.60%,158000000.0,-1.61%,42953000.0,-1.29%,156000000.0,5.97%,45881000.0,5.49%,154000000.0,3.88%,252,0.004398475548128294,-0.008306128731555873,0.3366666666666684,-0.6900000000000025,89.46,0.0781354795439302,82.47,80.58333333333333,-0.21910459226214968,844442.3333333334,1081377.0,0.008188236417488304,-0.016509239131728245,4
