code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
VNTR,Venator Materials PLC,3.218158,0.9548,3.69466,198000000,482%,14,-1.483333333,-1.118333333,-11%,-8%,1%,18.63071429,-30%,14571922.29,20890934.14,1,-0.049552889
BIDU,百度,19.826403,3.585809,11.316223,5070000000,15%,158,-1.49,3.086666667,-1%,1%,36%,113.0278165,-86%,71044738.72,498851877.2,13,0.307025669
MTZ,MasTec Inc,10.20328,2.319293,4.121224,80401000,-4%,252,-2.283333333,-0.941666667,-5%,-0.019557526,0.411357899,19.18035675,2.300217058,17319983.08,5248134.524,21,0.314116178
MIXT,MiX Telematics Limited,25.86684,68.906505,0.6143,14434000,-57%,62,-0.813333333,-0.031666667,-5%,0.001751758,0.223250385,9.17,0.334486764,1487592,1114729.677,5,0.176705525
FOXA,21世纪福克斯公司,20.812944,4.277284,2.170284,983000000,85%,252,-1.506666667,1.446666667,-3%,4%,19%,18.16354167,253%,306446257.3,86707520.63,21,0.15508545
WLH,Lyon William Homes,10.887395,0.959292,1.869134,27236000,34%,65,-1.506666667,-1.46,-7%,-6%,17%,22.04769231,58%,8517038.727,5373748.188,5,0.150888768
KAMN,Kaman,30.843845,2.860232,2.129112,15094000,12%,80,-1.513333333,0.435,-2%,1%,10%,43.989375,103%,2929350.625,1444895,6,0.074486356
ELF,e.l.f. Beauty Inc.,19.616468,2.936136,0.643337,1248000,-69%,25,-0.703333333,-1.023333333,-5%,-0.059230035,0.087337711,22.4448,-0.082191368,11274898.62,12284585.5,2,0.030339582
RDS.B,荷兰皇家壳牌石油 Class B,18.352339,0.646049,3.709064,6188000000,277%,252,-1.52,0.42,-2%,1%,13%,57.45305556,232%,23797891.79,7159020.635,21,0.109446431
CAAS,中汽系统,0,0.42656,-0.91082,996000,-89%,187,-0.206666667,-0.118333333,-5%,-0.027072445,0.808077077,7.329656684,-0.5965067,1618078.851,4010175.269,15,0.576500858
SLB,斯伦贝谢,0,2.475435,-0.541474,441000000,644%,252,-1.533333333,-0.243333333,-2%,0%,17%,57.95791667,5%,165951356.1,158514653.2,21,0.14807374
ACHC,阿卡迪亚医疗保健公司,15.469282,1.328789,2.581891,58890000,19%,83,-1.566666667,-0.48,-4%,-1%,20%,42.97427711,305%,21269860.64,5246695.122,6,0.177151489
THC,泰尼特,0,-21.197597,-4.690971,108000000,238%,252,-1.583333333,0.566666667,-4%,4%,58%,49.61236905,138%,45418675.6,19112700.4,21,0.402518927
RTEC,Rudolph Technologies Inc.,18.820504,2.401336,1.463829,14697000,60%,58,-1.583333333,-0.691666667,-6%,-1%,19%,17.47431034,24%,5081202.276,4088181.862,4,0.143197518
DAIO,Data I/O Corporation,11.742214,2.061609,0.471802,486000,-60%,252,-0.33,-0.358333333,-5%,-0.048800272,0.465643182,3.613285714,0.281584887,703109,548624.6032,21,0.336792301
OXY,西方石油,27.225497,2.898715,2.91418,848000000,67%,252,-1.596666667,2.313333333,-2%,4%,30%,47.37875992,-25%,102620470.6,137269929.4,21,0.214458919
SEDG,"SolarEdge Technologies, Inc.",17.809865,4.482836,2.682502,34568000,53%,43,-1.6,-1.608333333,-3%,-3%,30%,28.48232558,-2%,17771884.55,18050791.1,3,0.197263991
RDFN,Redfin Corp,3.369529,7.648833,5.85245,3207000,-25%,15,-1.2,-0.558333333,-5%,-0.022217277,0.12285906,22.87133333,0.487835658,28376012.5,19072007.29,1,0.03325049
STX,希捷科技,13.583758,9.615945,4.104166,461000000,304%,121,-1.613333333,-0.273333333,-3%,0%,32%,32.93880165,-60%,86613343.07,217355515,10,0.265869038
KOP,科佩斯控股,31.189488,8.199091,1.122173,1000000,-95%,152,-1.816666667,-1.375,-5%,-0.035669062,0.257014236,32.64072368,-0.334775952,2529700.882,3802780.263,12,0.227115797
SBR,Sabine Royalty Trust UBI,16.499573,121.405819,2.709161,12543900,59%,252,-1.65,-0.4,-4%,-1%,21%,37.77263889,14%,529073.0635,463906.3492,21,0.175154941
MINI,Mobile Mini,14.308279,2.211265,3.019231,15000000,71%,252,-1.65,-0.283333333,-4%,-1%,22%,20.86412698,-16%,4003994.905,4784890.476,21,0.190692473
POWI,帕沃英蒂格盛,74.045706,4.096983,0.981826,15381000,11%,169,-1.683333333,0.108333333,-2%,0%,28%,40.35008876,-43%,3836783.929,6689590.476,14,0.211488127
TUSK,Mammoth Energy Services Inc.,7.671712,2.074443,3.780121,42700000,3750%,24,-1.686666667,-0.436666667,-4%,0%,19%,22.66541667,124%,6510218.5,2907534.167,2,0.133416892
BXG,Bluegreen Vacations Corp,10.760519,3.496849,1.808463,30027000,9%,11,-1.693333333,-0.378333333,-6%,-1%,10%,20.39818182,-39%,1805707,2961593.8,0,0.012469652
TSN,泰森食品,8.01269,1.858806,7.877504,542000000,21%,252,-1.776666667,-1.416666667,-2%,-2%,21%,25.35845238,194%,81194678.19,27597136.51,21,0.171709219
ABMD,阿比奥梅德,102.67835,23.639084,3.710909,90066000,141%,252,-1.793333333,17.95666667,0%,6%,37%,39.20105159,235%,8360657.079,2492224.603,21,0.327010382
F,福特汽车,5.686688,1.058748,1.702221,1069000000,-48%,252,-0.546666667,-0.293333333,-5%,-0.027241698,0.430463223,14.32765119,2.339760414,1026312892,307301352.5,21,0.308495396
EOG,依欧格资源,17.471352,3.8982,6.723006,697000000,2922%,252,-1.81,2.316666667,-1%,2%,22%,44.2746627,2%,92509765.44,91044911.11,21,0.183422278
CRNT,Ceragon网络,16.233529,1.879095,0.205131,3226000,-35%,218,-0.203333333,0.045,-5%,0.028149979,0.377099228,5.647444954,0.314003266,6292855.67,4789071.56,18,0.321884647
OMC,宏盟集团,13.824685,6.666231,4.988902,395000000,11%,252,-1.816666667,-0.26,-2%,0%,28%,40.31759881,-56%,40049853.44,90185469.84,21,0.17461165
LOGM,大家来网络,29.147483,1.383313,2.809848,6554000,-56%,111,-5.783333333,-4.85,-5%,-0.044163155,0.205430179,54.34342342,0.542129942,8689344.25,5634638.182,9,0.177940528
GMLP,Golar LNG Partners LP,11.414779,1.415935,1.270283,29145000,-49%,90,-0.853333333,-0.638333333,-5%,-0.034645432,0.132981518,25.84205556,1.346481727,6868887.244,2927313.333,7,0.107587679
VREX,Varex Imaging Corporation,27.893654,2.797004,1.116383,3900000,-64%,21,-2.033333333,-0.833333333,-5%,-0.021694795,0.073212032,34.73285714,-0.458601701,5320771.909,9827832.7,1,0.036699323
LASR,nLIGHT,0,6.126757,-5.165334,4653000,1721%,6,-1.86,0.653333333,-6%,4%,2%,30.42333333,7%,5949680,5552357,0,0.015728133
TX,特尔尼翁钢铁,5.412607,1.099977,5.442848,338000000,20%,152,-1.923333333,-0.593333333,-5%,-1%,37%,25.71322368,-33%,6962995.197,10462571.05,12,0.28066255
RM,Regional Management Corp,12.001795,1.571081,2.870404,8482000,38%,79,-1.926666667,-0.46,-6%,-1%,18%,21.46417722,-10%,1553855.7,1735241.026,6,0.146211678
LIVE,LiveDeal,3.162425,0.513499,3.272805,2077000,-2%,96,-0.67,-0.291666667,-5%,-0.021683326,1.284787702,12.81515,-0.199438517,1019398.583,1273354.521,8,0.735094632
HAL,哈里伯顿,378.768188,4.069879,0.107744,508000000,1714%,252,-1.95,-1.235,-5%,-3%,21%,31.04521825,26%,251557032,200089305.6,21,0.179210611
TACO,Del Taco Restaurants Inc,10.874156,1.222184,1.235958,4210000,-21%,42,-0.733333333,0.243333333,-5%,0.025941656,0.131527214,12.5002381,-0.002137497,6860190.476,6874885.524,3,0.101653609
CPA,科帕控股,8.948688,1.578268,9.215877,49894000,-21%,154,-5.25,-8.396666667,-5%,-0.076318986,0.27489832,74.86233766,0.117029393,8713558.961,7800653.247,12,0.213792791
CBPO,泰邦生物,41.446888,2.557662,2.048646,34055000,-2%,106,-5.356666667,0.033333333,-6%,0.003865806,0.308202991,55.76995283,3.07837527,4174109.358,1023473.585,8,0.248832118
VGR,Vector Group Ltd.,26.033994,-4.24425,0.607667,18996000,-40%,252,-1.043333333,-0.74,-6%,-0.038547803,0.149684866,11.4514119,1.488151168,13205597.89,5307393.722,21,0.125279285
NTES,网易,25.283143,4.25222,8.206654,2263000000,-24%,216,-14.92,-12.6,-6%,-0.044541416,0.244475911,67.72224537,-0.70060394,18782955.03,62736146.3,18,0.22850511
HPJ,豪鹏国际,3.832711,0.650444,0.743599,2714300,-39%,106,-0.166666667,-0.241666667,-6%,-0.06731559,0.555080435,3.05845566,0.322761285,2748071.509,2077526.415,8,0.393241464
LH,实验美控,13.660365,2.52951,12.788824,234000000,26%,252,-1.963333333,1.493333333,-1%,1%,10%,70.83451389,-1%,18509985.18,18747985.56,21,0.085777921
BOOM,Dynamic Materials Corporation,0,5.780619,-0.423172,6372000,3271%,252,-2.016666667,2.05,-5%,8%,109%,15.13259921,-75%,2293345.706,9069703.175,21,0.721912965
VRTS,Virtus Investment Partners,14.925791,1.793795,8.612609,23229000,82861%,117,-2.016666667,-0.383333333,-2%,0%,34%,101.0276068,155%,1575105.322,618625.8621,9,0.270567735
PBI,必能宝,6.066046,7.780499,1.333653,48214000,-1%,252,-0.503333333,-0.663333333,-6%,-0.068929863,0.171880994,31.80875,1.961985485,46837561.48,15812893.65,21,0.131721344
CNX,康索尔能源,4.337205,0.786709,3.668261,61394000,-64%,234,-0.943333333,-0.068333333,-6%,-0.002504374,0.256174673,27.31264957,1.170108496,79555263.05,36659578.63,19,0.225443765
CLUB,Town Sports International Holdin,27.635934,-3.69231,0.35642,601000,247%,148,-2.05,0.141666667,-16%,4%,57%,7.61402027,-26%,2015648.541,2723102.703,12,0.40061848
CCRN,Cross Country Healthcare,9.240977,1.540782,1.085383,1824000,-65%,204,-0.64,-0.313333333,-6%,-0.025665053,0.28080059,12.80813725,-0.185229703,3897582.324,4783657.843,17,0.237979458
SLCA,US Silica Holdings,11.221348,1.291188,2.017583,17644000,-40%,80,-1.49,-0.66,-6%,-0.019548854,0.245755215,30.453625,0.628310353,45438769.78,27905472.5,6,0.212176207
FLXS,弗莱克斯蒂尔工业,16.277073,1.190757,2.251019,2186000,-64%,252,-2.18,-1.044166667,-6%,-0.026788374,0.26065948,20.62289683,1.595795172,328413.4127,126517.4603,21,0.210611885
MLCO,新濠博亚娱乐,28.025831,3.879548,0.838869,53139000,87%,142,-2.05,-1.175,-8%,-4%,30%,16.51172535,-30%,72226375.54,102617697.2,11,0.25136963
USFD,US Foods Holding Corp.,13.578192,2.417346,2.477502,126000000,92%,29,-2.076666667,-0.006666667,-6%,0%,8%,28.84482759,107%,53252071.4,25769124.71,2,0.051035639
AMN,AMN Healthcare Services Inc,18.606313,4.427838,3.090349,35529000,14%,24,-2.1,-0.825,-4%,-1%,13%,46.70625,-15%,9770364.333,11561853.58,2,0.08171952
EGY,瓦可能源,11.29003,6.849183,0.209034,544000,-76%,171,-0.173333333,0.217166667,-6%,0.238957871,0.553004976,4.912060819,-0.059165718,11677718.13,12412088.24,14,0.418487235
TROX,特诺,0,2.689617,-2.126243,50000000,900%,75,-2.11,-0.856666667,-12%,-5%,39%,17.48306667,82%,26571468.37,14563916.22,6,0.288795511
CMRE,Costamare,23.329466,0.578727,0.306908,14300000,-38%,95,-0.456666667,0.056666667,-6%,0.012613435,0.179811937,13.27021053,1.6724569,9039437.625,3382444.681,7,0.143429621
MLNX,迈勒罗斯科技,77.057431,3.745651,1.066088,16526000,307%,140,-2.116666667,0.9,-2%,1%,29%,38.35057143,74%,12494411.11,7174121.429,11,0.236746314
SRI,Stoneridge Inc,15.572739,3.375376,1.963688,15120000,70%,252,-2.14,-0.2,-6%,0%,42%,12.36900794,264%,3115580.516,855877.7778,21,0.349572763
WHG,Westwood Holdings Group Inc,21.06168,3.617826,2.773283,7992000,16%,196,-2.151666667,-0.629166667,-4%,-1%,23%,38.01418367,38%,336930.949,244146.9388,16,0.168609487
NEM,纽曼矿业,104.38223,1.58002,0.306853,298000000,97%,252,-2.156666667,-1.306666667,-6%,-4%,29%,36.27261905,65%,145042331.5,87815137.3,21,0.236821343
RRR,Red Rock Resorts,12.994856,4.512435,2.541775,99102000,298%,30,-2.173333333,-0.418333333,-6%,-1%,11%,26.229,8%,13825412.4,12780479.53,2,0.063943131
NATH,Nathan’s Famous,84.864067,-4.608379,1.075249,4795000,64%,252,-2.283333333,2.341666667,-2%,3%,23%,23.49769841,6%,268206.6746,253388.0952,21,0.202646575
CMLS,Cumulus Media,1.024342,0.225196,19.417343,706000000,12350%,237,-2.31,-1.208766667,-10%,-17%,1433%,68.18260549,111%,2367125.252,1121676.619,19,7.329968706
PETS,PetMed Express,18.575538,6.12236,1.991867,12582000,36%,222,-2.33,-0.813333333,-5%,-1%,32%,13.61425676,49%,6312658.171,4233549.55,18,0.256530842
LGIH,LGI Homes Inc,8.681624,2.258993,6.537947,47608000,48%,59,-2.346666667,-3.361666667,-4%,-5%,25%,32.82610169,80%,8266836.633,4591564.448,4,0.198672595
PLT,缤特力,0,7.154953,-0.172076,14471000,-23%,252,-4.36,0.535,-6%,0.011329276,0.248465027,33.25837341,-0.276487588,5923724.571,8187453.968,21,0.197178792
LAD,利西亚车行,8.435503,1.788862,10.170111,60660000,14%,252,-2.393333333,-2.135,-3%,-2%,45%,37.40619048,261%,6121109.397,1697945.238,21,0.327637947
CKH,海科控股,6.852807,1.407787,7.748649,46007000,258%,252,-2.446666667,-0.2,-4%,0%,18%,53.12983452,-5%,3384435.341,3550019.841,21,0.146206534
CVX,雪佛龙,18.601482,1.498316,6.397877,3422000000,133%,252,-2.47,0.836666667,-2%,1%,10%,75.85791667,33%,160383706.2,120375457.1,21,0.088533506
GOLD,Randgold Resources Limited,26.477975,1.69467,2.479797,58372000,-43%,195,-4.446666667,-3.045,-6%,-0.041112793,0.334309757,57.37823077,0.064786584,14782859.15,13883401.03,16,0.281524984
FCFS,第一富金融服务,22.805695,2.766118,3.584631,30171000,98%,252,-2.483333333,0.175,-3%,0%,26%,25.82476984,5%,4318882.746,4106592.063,21,0.217364606
QIWI,Qiwi plc,15.712345,2.24185,0.864925,940000000,-13%,65,-0.94,-1.03,-6%,-0.062300377,0.304399786,22.79107692,-0.082218386,8423553.636,9178167.781,5,0.244438121
CRTO,Criteo SA,16.219785,1.862244,1.62086,14707000,96%,60,-2.503333333,-0.068333333,-9%,1%,32%,38.47266667,54%,17041940.07,11100578.57,5,0.219742553
SUM,Summit Materials Inc,21.373146,1.853662,0.983945,36913000,-29%,43,-1.42,-1.403333333,-6%,-0.055255162,0.121101906,24.14402093,0.58445187,30890650.59,19496111.67,3,0.086475558
VC,伟世通,20.41635,6.408986,5.516167,36000000,-25%,93,-7.55,-0.5,-6%,-0.002923247,0.189785728,83.11956989,-0.07915822,9771282.34,10611250,7,0.139001788
BZUN,宝尊电商,85.998139,10.900509,0.623967,36464000,23%,41,-2.56,0.241666667,-5%,2%,50%,22.0002439,397%,43733757.1,8798058.3,3,0.318407575
NMRK,Newmark Group Inc.,14.891721,6.908349,0.859538,4294000,-92%,10,-0.856666667,-0.58,-6%,-0.041078053,-0.004048314,14.336,-0.619045026,4440133,11655269.8,0,-0.039475735
USLM,United States Lime & Minerals,15.233084,1.996966,5.041658,6638000,26%,252,-2.673333333,0.44,-3%,1%,31%,33.73468254,53%,167658.5556,109920.6349,21,0.247820103
TUP,特百惠,0,-9.750801,-3.847048,63800000,460%,252,-2.7,-2.505,-7%,-6%,21%,38.72420635,53%,12840811.42,8407288.095,21,0.17342314
CPSI,Computer Programs and Systems,0,2.570065,-1.098445,328000,-79%,197,-2.016666667,-0.425,-7%,-0.012842434,0.2463447,38.38791878,0.163481741,2138056.788,1837636.735,16,0.199771429
IBP,"Installed Building Products, Inc.",32.625547,6.921967,1.443654,16315000,36%,56,-2.75,-2.233333333,-5%,-4%,20%,36.25,36%,4064478.964,2977644.286,4,0.158155164
LOMA,Loma Negra Compania Industrial Argentina S.A.,12.48834,0.205826,0.66462,177000000,-40%,11,-0.826666667,-2.251666667,-7%,-0.134064072,0.009997007,16.58727273,0.040676602,14263654.83,13706135.8,0,-0.091805883
TTGT,TechTarget,55.097242,5.137075,0.435049,4420000,225%,137,-2.756666667,-0.006666667,-11%,1%,36%,8.824452555,99%,2157202.333,1086325,11,0.286209341
SWKS,思佳讯,18.558581,4.07639,5.01062,287000000,16%,252,-2.776666667,-2.043333333,-3%,-2%,32%,30.5079627,44%,75877910.94,52785120.63,21,0.249535479
CLB,Core Laboratories N.V.,55.274804,32.760794,2.061518,24805000,9%,252,-2.796666667,1.625,-2%,2%,23%,61.67362103,31%,9816443.206,7473941.27,21,0.205898539
APC,阿纳达科石油,82.778442,3.661377,0.76892,17000000,105%,252,-2.833333333,0.775,-4%,1%,20%,49.35782738,32%,102280871.3,77259373.02,21,0.17538012
MGRC,McGrath RentCorp,8.420579,2.600096,6.862949,15912000,39%,252,-2.833333333,0.191666667,-5%,1%,19%,23.94420635,4%,1573045.341,1506608.73,21,0.165070806
SHAK,Shake Shack Inc,520.550882,8.38374,0.112477,10571000,29%,45,-2.853333333,2.706666667,-5%,6%,22%,44.31733333,-3%,16340251.22,16836918.68,3,0.163576527
CWH,Camping World Holdings Inc.,30.528095,10.69315,0.671185,81815000,-22%,24,-1.563333333,-1.941666667,-7%,-0.054862896,0.168400723,31.96958333,2.019327554,27366620.08,9063812.917,2,0.090104339
GSL,环球租船,0,0.245323,-1.494105,4785000,-37%,122,-0.083333333,-0.0024,-7%,0.004287281,0.537753908,3.143614754,0.189422094,2954772.115,2484208.197,10,0.403322114
XEC,Cimarex Energy Co,13.446578,2.771654,6.239506,141000000,45%,193,-2.896666667,0.11,-3%,0%,27%,68.10098446,23%,21282209.04,17238715.63,16,0.209060188
TKC,土耳其移动通信,10.079623,2.985698,0.473232,429000000,-40%,219,-0.626666667,-0.77,-7%,-0.085043107,0.253588693,11.80333516,-0.158069135,10559591.71,12542112.6,18,0.199985707
GRVY,GRAVITY Co,8.523581,2.811217,4.810185,6600000000,86%,164,-2.916666667,-3.66,-10%,-11%,76%,11.95310854,165%,743534.5976,280621.4634,13,0.57345369
EA,电子艺界,57.073013,7.473842,2.259737,293000000,-55%,252,-9.343333333,-1.456666667,-7%,-0.008706529,0.23693914,41.01054563,-0.032254198,99171259.56,102476558.7,21,0.21465182
DLPH,德尔福,10.042798,20.36415,3.585654,90000000,61%,83,-2.966666667,-1.93,-7%,-4%,13%,60.93518072,6%,39769466.19,37364297.56,6,0.103431803
BUD,百威英博,24.087933,2.427285,4.077145,2248000000,23%,109,-2.99,-2.79,-3%,-3%,10%,92.57944954,57%,31232589.56,19861409.26,9,0.082129618
MGPI,MGP Ingredients,29.652065,6.907022,2.521241,7527000,18%,252,-3.02,-1.495,-3%,-2%,59%,14.63277778,-23%,1504445.111,1950214.286,21,0.428295423
DLX,豪华,12.126121,2.649673,4.933152,60207000,1%,252,-3.03,-2.85,-5%,-4%,30%,38.05619048,-10%,6906212.794,7644889.683,21,0.220183734
TRIB,Trinity Biotech plc,0,1.239511,-1.913651,594000,-34%,252,-0.346666667,-0.201666667,-7%,-0.039912596,0.311191335,9.814404762,0.354057173,1572244.143,1161135.714,21,0.231653298
WMK,Weis Markets Inc,12.709178,1.298943,3.843679,19095000,3%,252,-3.066666667,0.59,-6%,2%,15%,39.50793651,106%,992758.9762,483023.8095,21,0.129996481
APEI,美国公共教育,24.577409,1.94523,1.460691,6458000,69%,131,-3.083333333,-1.758333333,-7%,-4%,31%,33.62209924,-42%,2214077.636,3785969.231,10,0.255958377
FANG,Diamondback Energy,21.189232,2.132162,5.745843,301000000,83%,72,-3.243333333,-0.425,-2%,0%,20%,78.31520833,94%,28821536.89,14856610.81,6,0.161729303
NVEC,NVE Corporation,38.965316,6.640937,3.00729,3945000,20%,252,-3.41,4.691666667,-3%,6%,43%,40.16599206,-85%,558226.2063,3721644.127,21,0.334798682
GHC,Graham Holdings Company,9.523843,1.052628,59.482292,46635000,11%,53,-3.6,-4.275,-1%,-1%,14%,521.3614151,-29%,439339.963,621331.4615,4,0.086795439
MKSI,MKS仪器,13.120388,2.796687,7.008177,123000000,2%,235,-3.716666667,-5.291666667,-4%,-5%,22%,30.81817021,-7%,6553939.449,7022486.325,19,0.181524816
LVS,金沙集团,13.660414,7.214495,4.797805,676000000,6%,166,-3.733333333,-1.163333333,-5%,-2%,52%,53.6246988,-64%,108428253.9,298168157.8,13,0.360555103
BBX,亚特兰大银行,10.549433,1.324514,0.707147,12439000,-23%,252,-0.64,-0.365,-7%,-0.040554954,0.87847101,149.6023758,8.755874348,1642160.802,168325.3333,21,0.621153503
KRO,康诺斯全球,8.842968,2.793137,2.326142,77700000,-60%,178,-1.58,-0.805,-7%,-0.036574551,0.424179552,14.82525281,7.380531859,9108282.18,1086838.202,14,0.350679698
TMSR,TMSR Holding Company Limited,0.101874,2.30013,39.853287,1844900,-74%,34,-0.3123,-0.240233333,-8%,-0.056832616,0.046757424,4.701847059,-0.060258434,28363.05882,30181.76471,2,0.02544989
AAOI,Applied Optoelectronics Inc.,23.769589,2.464614,1.803565,8034000,-72%,61,-3.34,1.705,-8%,0.082601033,0.496981248,27.12295082,5.242803613,30830843.94,4938621.467,5,0.392190209
ACOR,阿索尔达生物制药公司,0,2.262122,-3.453738,46197000,664%,152,-3.733333333,-1.025,-12%,-3%,77%,25.41480263,-8%,11881206.74,12878902.63,12,0.498505994
SUPN,Supernus Pharmaceuticals,26.471564,5.956969,1.682938,30737000,77%,77,-3.75,0.466666667,-6%,2%,37%,20.09344156,63%,14150355.79,8664418.421,6,0.289734692
NBLX,Noble Midstream Partners LP,10.974796,3.555084,4.218757,44442000,14%,25,-3.773333333,-1.095,-8%,-2%,11%,45.7308,-9%,2707577.462,2966194.833,2,0.07133481
VSEC,VSE技术服务,10.52117,1.348796,3.667843,8751000,12%,252,-3.85,-2.483333333,-9%,-6%,58%,14.42157024,-37%,770385.4683,1223522.222,21,0.41577429
EVOL,Evolving Systems,26.113142,0.822786,0.089993,158000,-86%,245,-0.214,-0.440366667,-8%,-0.118797092,0.487778472,6.998874286,-0.67523757,592038.7154,1822990.164,20,0.354896352
PLPC,Preformed Line Products Company,21.567482,1.724273,3.80202,6735000,62%,205,-3.88,1.931666667,-5%,3%,28%,44.80109756,131%,159439.5534,69111.76471,17,0.234927462
ICUI,ICU医疗,73.895205,4.949711,4.113934,31054000,184%,252,-3.95,4.666666667,-1%,2%,20%,56.75188532,14%,2332505.778,2048845.635,21,0.174403866
WB,微博,36.980524,12.203108,2.124632,141000000,92%,54,-3.976666667,-7.01,-5%,-7%,34%,47.90407407,107%,41304192.07,19957429,4,0.250804975
DIT,AMCON Distributing,16.205332,0.841328,5.368603,785000,104%,252,-4.016666667,-0.581666667,-5%,-1%,48%,49.67547778,8%,27908.30952,25761.23016,21,0.339467085
MKTX,MarketAxess Holdings,44.338592,12.630653,4.226115,40487000,6%,167,-4.016666667,-5.566666667,-2%,-3%,25%,59.16452096,41%,4411549.333,3131513.253,13,0.206952505
TWTR,Twitter,109.879192,4.645509,0.311979,100000000,186%,59,-4.296666667,0.345,-10%,3%,29%,30.13627119,14%,493267605.6,431941321.2,4,0.214427523
ANIP,"ANI Pharmaceuticals, Inc.",9934.130831,3.658817,0.005769,2777000,4%,221,-4.296666667,-0.696666667,-7%,-1%,53%,109.7354122,5840%,2638244.991,44416.18182,18,0.445161643
BCEI,富矿溪能源,0.153187,0.931886,210.396729,4859000,-95%,82,-2.906666667,0.255,-8%,0.015205366,0.678312191,2069.833815,24.47743583,2913833.829,114369.1951,6,0.435302688
KODK,柯达,3.058946,11.02355,1.013421,4000000,0%,59,-0.3,-0.416666667,-8%,-0.093622604,0.390681802,14.75728814,4.729985874,15283568.6,2667296.034,4,0.230594395
ATHN,雅典娜,54.514387,6.017349,2.790456,36400000,268%,133,-4.406666667,0.475,-3%,1%,34%,88.03917293,-4%,10054973.19,10521763.64,11,0.282891191
PME,平潭海洋实业有限公司,14.457518,1.627336,0.184679,3335300,-66%,67,-0.246666667,-0.08,-8%,-0.01905715,0.618025628,2.804520896,2.014845001,3299373.647,1094375.879,5,0.427737933
