code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_3_1,grow_3_2,grow_3_3,grow_6,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
ENLC,"EnLink Midstream, LLC",12.740602,1.680654,1.361788,102000000,2.7712,55,0.066666667,0.65,0,-0.45,0.333333333,0.18477842,22.48036364,0.280973342,9162717.821,7152934.037,4,0.12030858
QBAK,扩斯达,10.613781,2.409106,0.775652,474000,7.0339,220,0.064666667,-0.4,0.64,-0.046,-0.480466667,0.325453217,18.38662227,3.245140241,278699.4,65651.4,18,0.259175229
ESTE,Earthstone Energy,21.28805,0.835417,0.404922,1472000,1.0268,82,0.06,0.44,-1.23,0.97,-0.176666667,0.320924409,16.10103659,16.26466754,2047463.244,118592.6829,6,0.23697366
OCLR,Oclaro,25.503428,2.712617,0.36897,6420000,-0.8854,114,0.06,-0.42,1.04,-0.44,-0.068333333,0.453221301,5.615438596,3.042048435,72143920,17848356.14,9,0.384254253
EAF,Graftech International Ltd.,11.884178,-5.71809,1.577728,201000000,12.5888,6,0.06,-0.36,-2.79,3.33,0.566666667,0.014912225,18.33833333,0.017272737,24600965.33,24183254.33,0,0.014912225
PMD,Psychemedics Corporation,17.579454,5.93048,1.118351,1177000,0.2977,121,0.058333333,-0.05,-1.67,1.895,-0.204166667,0.248632678,13.07466942,0.477982629,405413.0984,274301.6667,10,0.191179512
ACM,Aecom Technology Corporation,37.330885,1.321655,0.897916,75142000,-0.4478,137,0.056666667,-1.07,0.25,0.99,-0.428333333,0.273849113,28.94255474,0.133487021,20821456.48,18369382.35,11,0.202170187
ROSE,Rosehill Resources Inc.,32.760294,1.393729,0.250303,8664000,7.1273,31,0.056666667,0.32,-0.82,0.67,0.366666667,0.14475104,8.946067742,1.265764482,690714.375,304848.2667,2,0.073952172
KTCC,Key Tronic Corporation,39.062499,0.678278,0.196096,1258000,-0.0584,252,0.056666667,-0.45,-0.01,0.63,0.099416667,0.511853348,5.210911111,0.030336931,737756.4048,716034.127,21,0.412833653
TPVY,Triplepoint Venture Growth BDC Corp,18.489276,0,1.367279,8395000,0.0598,15,0.053666667,-0.269,0.22,0.21,0.04645,0.010544198,25.40756667,-0.780140592,84764.125,385537.8571,1,-0.005323094
CELP,Cypress Energy Partners LP,11.644188,3.125655,0.704214,3556000,6.1549,57,0.053333333,-0.26,0.2,0.22,0.313816667,0.225114475,12.34031404,-0.230163463,647423.2069,840987.8929,4,0.179323141
SGRY,"Surgery Partners, Inc.",0,1.4555,-2.587754,4310000,-0.6293,36,0.05,-2.25,2.15,0.25,-0.341666667,0.240930002,16.31513889,0.361462413,7136601.111,5241864.222,3,0.178323055
HCLP,Hi-Crush Partners LP,5.618529,1.276176,2.180286,68008000,3.1519,74,0.05,0.3,-3.6,3.45,0.216666667,0.337961326,21.7477027,3.404504493,27234836.89,6183405.405,6,0.263926148
HCHC,"HC2 Holdings, Inc.",316.915433,5.55284,0.0201,79764000,4.8961,46,0.05,-0.27,0.49,-0.07,0.125,0.217982288,6.094347826,0.025639326,4364636.826,4255527.957,3,0.163141814
APT,Alpha Pro Tech Ltd,18.540279,1.569995,0.191475,959000,0.1928,252,0.05,-0.1,0.35,-0.1,0.025,0.408782357,2.078409127,1.850568928,4262461.984,1495302.198,21,0.313746681
UNG,天然气ETF-United States,598.631258,1.149138,0.039891,19334300,1.4276,138,0.05,-0.66,1.27,-0.46,0.241666667,0.198364188,304.9684783,1.719842753,46226388.3,16995978.26,11,0.157803451
TBC,AT&T Inc. 5.625% Global Notes due 2067,0,0,0,5248000000,0.3074,2,0.05,-0.26,-0.01,-0.15,0.05,-0.018130306,25.045,-0.685460457,2535714,8061670,0,-0.018130306
HUBG,枢纽,11.181419,2.187373,4.614799,22051000,1.3109,252,0.05,-2.9,6.25,-3.2,1.35,0.247449106,23.3780754,0.294580072,5910073.452,4565243.651,21,0.20472663
USX,Us Xpress Enterprises Inc,15.931803,3.327376,0.91264,1035000,1.1233,4,0.046666667,0.32,1.84,-2.02,-0.255,-0.022076093,14.51,-0.538730852,4525697.5,9811403,0,-0.022076093
AU,AngloGold Ashanti Ltd ADS,169.605477,1.228361,0.046107,21500000,1.2606,242,0.046666667,0.29,-0.89,0.74,-0.208333333,0.393162508,27.79867769,2.352374041,59143677.2,17642326.45,20,0.314467555
GNTX,真泰克,14.890346,3.294449,1.58089,109000000,0.2314,252,0.046666667,-0.37,0.18,0.33,0.015,0.22620524,10.57771429,0.028237578,45133659.39,43894193.65,21,0.173543241
BOSC,BOS科技,9.144398,0.763304,0.256638,192000,0.1566,70,0.043766667,0.0813,-0.1,0.15,0.0211,0.482399244,2.979531429,1.179955465,1889840.514,866917.0286,5,0.305837785
AKS,AK钢铁控股公司,0,47.326741,-0.223233,72300000,-0.2175,252,0.043333333,0,-0.2,0.33,-0.01,0.51823828,12.8694246,6.250683905,207114629.1,28564840.48,21,0.434845935
GTE,Gran Tierra Energy,1221.232357,1.339028,0.002694,20300000,3.9822,148,0.04,0.01,0.2,-0.09,0.133333333,0.755445118,4.297162162,0.445295431,26518917.28,18348440.54,12,0.489825066
MRCC,Monroe Capital Corporation,19.073933,1.035414,0.718782,4280000,3.1797,72,0.036666667,-0.02,0.23,-0.1,0.22,0.086805511,14.25770833,1.263235051,1906224.056,842256.3333,6,0.060217985
QGEN,快而精医药,113.054722,3.492986,0.343462,36815000,1.6389,252,0.036666667,-1.02,0.71,0.42,0.633333333,0.211590782,19.8081496,2.154669022,20146841.69,6386356.714,21,0.166394994
CGG,CGG Veritas,0.534127,0.025077,5.092422,49100000,1.2893,252,0.034466667,-0.34,0.1736,0.2698,0.047233333,0.379340132,552.2225929,3.816219679,131739.5476,27353.30952,21,0.295099657
IDCC,InterDigital,22.27469,2.821159,3.712734,9776000,-0.8103,252,0.033333333,-2.05,0.25,1.9,1.183333333,0.363258196,31.80734127,-0.055650568,11281020.69,11945811.9,21,0.296858438
OAK,橡树资本,19.450398,6.954208,2.12335,65757000,-0.7774,78,0.033333333,0.15,-1.95,1.9,0.191666667,0.098437966,47.35987179,0.211407132,5547098.487,4579053.846,6,0.069978385
USG,美国石绵,65.256574,3.239788,0.661849,58000000,0.6111,252,0.033333333,0.07,-0.06,0.09,0.435,0.455164089,29.34452381,1.303199541,35518406.02,15421332.54,21,0.36045902
SPLP,Steel Partners Holdings LP Ltd,0,0.808806,-0.123505,13555000,-0.1376,78,0.033333333,-0.25,0.55,-0.2,-0.18245,0.095953048,15.95622436,0.065118948,307437.0256,288641.0256,6,0.072224886
SID,巴西国家黑色冶金,4.144997,0.444466,0.537998,1190000000,2.859,248,0.033333333,-0.04,-0.27,0.41,-0.096666667,0.572085872,4.999162097,0.498082929,97638883.85,65175887.1,20,0.440449629
NDRO,Enduro Royalty Trust,2.436415,1.285287,1.395493,4433000,0.3552,83,0.033333333,0.25,0.25,-0.4,0.041666667,0.212753964,8.884216867,-0.415948549,1825912.929,3126287.805,6,0.164893172
CHKR,Chesapeake Granite Wash Trust,6.563919,3.115124,0.266609,2193000,-0.3775,83,0.033333333,-0.05,0.1,0.05,0.081666667,0.280213913,8.987216867,-0.540871486,2621303.548,5709302.439,6,0.194321494
HBP,Huttig Building Products,0,2.100905,-0.345024,200000,-0.9091,58,0.03,-0.33,0.58,-0.16,-0.073333333,0.225061036,4.908748276,5.166617518,2187037.897,354657.6207,4,0.167114002
AUO,友达光电,4.16695,0.020656,1.02953,39713000,-0.9956,194,0.03,-0.09,0,0.18,-0.056666667,0.248421461,7.611014433,-0.51421625,27038178.71,55658878.52,16,0.210706289
TV,墨西哥电视,30.947907,11.510421,0.59067,4761000000,1.5302,252,0.03,0.7,-1.76,1.15,0.481666667,0.132318181,19.00051587,-0.083465063,42687988.56,46575407.94,21,0.118120745
TEN,天纳克,8.636486,3.090252,4.989298,66000000,3.4,252,0.03,0.32,-3.18,2.95,-1.781666667,0.572094035,28.52071429,1.062843941,15626519.27,7575230.952,21,0.380429178
ASV,"ASV Holdings, Inc.",0,0.864124,-0.038033,319000,-0.8179,17,0.026666667,0.3,-1.43,1.21,-0.238333333,0.098443047,7.573529412,-0.035583689,348024.3333,360865.25,1,0.028111931
MITL,Mitel Networks Corporation,0,3.350247,-0.286568,15400000,155,102,0.026666667,0.02,0.05,0.01,0.301666667,0.285675561,7.073529412,5.247852879,15494797.65,2480019.608,8,0.231263938
ASX,日月光半导体,20.362939,0.186636,0.233758,11652000000,0.4239,216,0.026666667,-0.23,-0.08,0.39,-0.431666667,0.266247941,3.280711574,0.44073623,22931762.67,15916697.44,18,0.211221176
BSM,"Black Stone Minerals, L.P.",37.389205,4.812937,0.499342,28690000,-0.4704,41,0.026666667,-0.11,1.47,-1.28,0.343333333,0.127513039,16.63219512,-0.385839177,3070791.952,4999980.2,3,0.080502488
AVHI,AV Homes Inc,0,1.112142,-1.083564,2999000,3.6352,252,0.025,-0.025,-0.1,0.2,0.645833333,0.281581167,26.5977381,1.099228243,1131632.302,539070.6349,21,0.222090388
ADES,Advanced Emissions Solutions Inc,6.452133,2.814032,1.748259,15291000,1.3862,32,0.023333333,-0.05,0.07,0.05,-0.015,0.142753829,10.68687188,0.45892157,2631148,1803488.313,2,0.098202612
CKX,CKX Lands,16.297376,1.355807,0.645472,151700,-0.2894,252,0.0212,0.295,-0.245,0.0136,0.094166667,0.267246966,9.956978175,0.107983874,27155.27778,24508.73016,21,0.208147955
PQG,PQ Group Holdings Inc.,26.274839,1.470224,0.676693,16159000,10.676,13,0.02,0.04,-0.22,0.24,0.66,0.052451147,16.32384615,-0.554372834,4288441.857,9623385.167,1,-0.007635882
HCXZ,"Hercules Capital, Inc.",19.43043,0,1.284583,52060000,0.5705,5,0.017633333,0.1029,0.08,-0.13,0.12458,-0.017261916,24.834,-0.350849491,227759,350857,0,-0.017261916
GPK,Graphic Packaging Holding,14.85317,2.602358,0.966797,66000000,0.5714,252,0.016666667,0.27,-0.31,0.09,-0.153333333,0.414607115,7.801666667,16.3318119,40791739.83,2353576.19,21,0.292651777
SPAR,Spartan Motors,21.624872,2.911361,0.682085,3740000,2.3274,252,0.016666667,0.75,-0.35,-0.35,-0.341666667,0.593620989,5.835535714,0.044471244,3726706.381,3568031.579,21,0.426094874
MXIM,美信集成,37.127738,8.890839,1.663177,194000000,0.189,252,0.013333333,-2.26,-0.83,3.13,-0.21,0.163399955,34.44876984,-0.423052683,59225247.94,102652783.3,21,0.139634202
TDC,Teradata,0,8.516066,-0.510168,4000000,2,133,0.013333333,-1.46,3.23,-1.73,0.096666667,0.226892241,38.77293233,0.110747927,36137434.9,32534325.76,11,0.171029384
OCSI,Fifth Street Senior Floating Rate,0,0.884144,-0.072944,1725100,11.3934,63,0.01,-0.08,0.1,0.01,0.11,0.07696614,9.993650794,-0.243163578,2522661.063,3333165.516,5,0.054862565
HTFA,Horizon Technology Finance Corporation,27.426118,0,0.931962,2930000,2.9973,12,0.006666667,-0.05,-0.14,0.21,-0.046666667,0.01118762,25.5825,-0.746495476,35375.5,139545.8333,1,-0.011616062
GILT,吉来特卫星网络,48.193968,2.143939,0.181143,2151000,0.0089,252,0.003333333,0.26,0.32,-0.57,0.083333333,0.268959097,212.0931266,-0.145627222,1148652.667,1344439.683,21,0.240151278
MWA,Mueller Water Products,18.616339,3.462165,0.631166,15300000,-0.3625,149,0.003333333,0.03,-0.78,0.76,0.163333333,0.30427444,8.510067114,-0.07036089,22098593.24,23771152.7,12,0.242892647
VSM,"Versum Materials, Inc.",22.34346,33.850498,1.72847,64100000,0.1718,24,0.003333333,-3.13,1.24,1.9,-0.118333333,0.074414308,34.48416667,-0.499175263,9889586.5,19746601.5,2,0.05344817
NVFY,Nova Lifestyle Inc,6.905715,0.704101,0.26717,1363300,1.4455,57,0,-0.07,-0.08,0.15,-0.11,0.790097293,2.483422807,2.353633028,6032495.448,1798794.143,4,0.472335259
ATSG,美国空运,12.164906,2.878199,1.744362,24634000,1.4585,183,0,2.11,-2.18,0.07,-0.113333333,1.108798698,8.17647541,-0.432256657,5394545.641,9501732.967,15,0.696573699
EVK,华瑞服装,4.120943,0.517825,0.837187,2719000,0.045,123,0,-0.2,-0.2,0.4,-0.066666667,0.761542086,2.972486992,0.222566411,209227.2097,171137.7049,10,0.525500688
AEUA,Anadarko Petroleum Corp,42.774281,2.035766,0.76892,17000000,1.0509,40,0,0,0,0,0.395,0.078388196,37.9715775,-0.159698665,843080.8,1003307.7,3,0.054717948
BKTI,"BK Technologies, Inc...",0,1.609693,-0.231651,947000,-0.2815,252,0,-0.15,0.25,-0.1,-0.041666667,0.54943785,3.077507937,-0.392533622,738406.2381,1215550.794,21,0.435811963
LMHB,"Legg Mason, Inc",8.151135,0.632979,3.030253,78365000,0.2334,26,-1.18E-15,-0.22,0.22,0,0.07,0.03093801,24.30153846,-0.590969401,1212269.692,2963762.846,2,0.017524459
TAOP,淘屏,19.377899,7.561791,0.069667,2074800,0.23,145,-0.002633333,-0.04,0.1021,-0.07,-0.082983333,1.187612877,5.409551586,0.447253795,4052210.123,2799930.556,12,0.765878494
ALSK,阿拉斯加通信系统,35.88715,0.629734,0.054337,3402000,2.2021,227,-0.003333333,-0.34,0.35,-0.02,-0.008333333,0.369234713,6.401440529,0.670236209,7224962.939,4325713.274,18,0.293684255
WILC,G. Willi-Food International,9.704041,0.820322,0.711044,6484000,3.1247,252,-0.006666667,0.05,-0.3,0.23,0.049083333,0.356569306,4.247723413,0.117260593,380508.8095,340573.0159,21,0.303332456
UZA,U.S. Cellular Corp 6.95% Sr Note,32.194793,0.548207,0.793296,52000000,3.3333,89,-0.0098,-0.51,0.49,-0.0094,-0.065083333,0.08558958,25.64090562,-0.491209922,397486.4667,781238.6364,7,0.062661558
GAIN,格拉德斯通投资,4.629983,1.043072,2.606921,32327000,2.9709,160,-0.01,-0.3,0.74,-0.47,0.261666667,0.162291017,8.8563125,1.310498912,3026987.513,1310101.25,13,0.128914793
WTI,W&T Offshore Inc,10.863688,-1.801782,0.604767,36083000,0.0831,165,-0.01,0.05,-0.04,-0.04,0.466666667,0.491440179,16.52012121,1.165167375,29297215.08,13531154.88,13,0.399250439
ABEV,Ambev S.A.,32.208789,1.401512,0.144681,2424000000,0.1409,252,-0.013333333,-0.08,-0.5,0.54,-0.441666667,0.203663137,3.162996032,28.63291111,168068582.1,5671686.508,21,0.16557532
SBGL,Sibanye Gold Limited,11.80354,0.615066,0.195704,39150000,1.0163,68,-0.013333333,0.03,-0.16,0.09,-0.2543,0.449921703,6.893667647,2.516835436,60290024.26,17143260,5,0.355257177
TURN,180 Degree Capital Corp.,5.130117,0.817009,0.463927,4808000,1.0991,252,-0.015166667,0.02,0,-0.0655,0.057416667,0.228638806,5.415593254,-0.32355318,2028550.198,2998831.746,21,0.19050049
DAN,达纳,15.021272,2.512175,1.324788,127000000,0.7397,128,-0.016666667,0.07,-1.66,1.54,-0.933333333,0.688802201,15.71671875,-0.156232719,36644070.75,43429120.31,10,0.453965322
PER,Sandridge Permian Trust,5.646352,1.104825,0.451619,6568000,-0.0385,86,-0.016666667,-0.05,-0.3,0.3,0.1,0.174227133,9.51005814,-0.296240093,5071858.535,7206802.326,7,0.140084289
KGJI,金凰珠宝,1.226402,0.217977,1.002934,13563800,0.6884,98,-0.017033333,-0.071,0.0299,-0.01,-0.013516667,0.382910706,1.785333673,-0.088004583,3204119.082,3513306.122,8,0.287552945
DGSE,DGSE Cos,9.680674,2.282228,0.073342,274200,0.0341,252,-0.019366667,-0.0174,-0.0368,-0.0039,-0.033016667,0.444370857,2.93778373,2.284618582,496021.7222,151013.4921,21,0.372196663
SPXC,SPX Corp,12.584589,4.123825,2.729529,23000000,3.5556,37,-0.02,0.71,-3.11,2.34,0.425,0.204209601,23.61135135,-0.525960743,5093620.211,10745144.28,3,0.133635022
NURO,NeuroMetrix,0,1.190935,-1.582825,573900,1.1773,169,-0.02,-0.05,0.12,-0.13,-0.035833333,0.56893795,202562.3206,13991.76026,1132247.518,80.91666667,14,0.424587517
VEDL,Vedanta  Limited,7.460086,0.059614,1.710436,22480000000,-0.0097,61,-0.02,0.84,0,-0.9,-0.696666667,0.264111662,13.16,0.915646245,8420021.097,4395394.567,5,0.19230611
UONE,第一电台,0.986222,5.282005,2.43353,23896000,22.6594,233,-0.022,0.05,0,-0.116,0.11945,0.829471657,9.676990129,-0.960278979,127921.4103,3220496.552,19,0.670866218
BDL,Flanigans Enterprises Inc,14.540436,1.483606,1.898155,1615000,0.4682,252,-0.023,-0.6,-0.699,1.23,0.604333333,0.283951857,10.69744444,-0.01543305,47158.4127,47897.61905,21,0.224796867
RDI,Reading International Inc,21.880513,2.114821,0.743127,5101000,-0.7323,110,-0.023333333,-0.28,0.29,-0.08,-0.113333333,0.20624262,9.336090909,0.489678925,918652.4909,616678.1818,9,0.158682362
FORD,福沃德工业,10.470989,1.331912,0.146118,235500,-0.5733,252,-0.023333333,0.01,-0.18,0.1,0.017766667,0.823816971,2.850185714,-0.31966652,2462550.722,3619623.016,21,0.587382506
ATHX,Athersys,0,4.952145,-0.206371,6933000,2.1063,133,-0.026666667,-0.19,0.06,0.05,0.001666667,1.085325468,2.041759398,2.373372979,15997142.9,4742180.303,11,0.715112772
IEC,IEC Electronics,27.649723,3.511749,0.198917,204000,-0.7469,112,-0.026666667,0.02,0.35,-0.45,0.205,0.24451733,4.904810714,-0.30254985,588935.625,844412.5,9,0.216045268
WES,Western Gas Partners LP,61.380947,2.293218,0.844073,35519000,-0.7976,125,-0.03,-0.95,-2.04,2.9,1.091666667,0.16136617,44.50216,0.938076071,7524517.825,3882467.742,10,0.127966069
RADA,Rada Electronics Industries Limited,46.265698,2.946498,0.057494,12000,-0.976,252,-0.03,0.3,-0.24,-0.15,0.098333333,0.635319062,7.600311111,13.19091568,2380369.667,167738.9762,21,0.480225254
SPRT,support.com,0,0.913377,-0.023471,396000,3.4,219,-0.03,-0.03,0.02,-0.08,-0.005,0.273267994,13.19232329,-0.3475381,1533423.309,2350211.266,18,0.222874619
LEE,李氏企业,3.518918,-3.3549,0.824117,4750000,-0.2445,252,-0.033333333,-0.05,-0.25,0.2,0.133333333,0.910844707,17.3455496,1.364405713,6933156.254,2932303.968,21,0.622973751
CASA,Casa Systems,11.088771,11.244912,1.259833,21417000,0.2481,10,-0.036666667,1.23,-0.5,-0.84,-2.153333333,0.079379517,19.361,0.460672183,18014716.6,12333168.8,0,-0.006909076
CAJ,佳能,14.953448,1.354526,2.107875,81231000000,0.1311,252,-0.036666667,-0.51,-0.04,0.44,-0.633333333,0.106138125,34.89896825,0.714516941,7373041.976,4300361.111,21,0.093867234
ORN,Orion Marine Group,22.713163,1.056385,0.38656,2249000,1.9808,113,-0.036666667,-0.44,-0.51,0.84,0.273333333,0.251622278,9.835929204,-0.376251638,2641456.246,4234810.714,9,0.19472967
MGM,美高梅,8.711805,2.238921,3.271423,140000000,-0.417,252,-0.036666667,-1.02,-2.27,3.18,-1.06,0.655782035,23.3896627,7.362686777,267962532.6,32042636.51,21,0.430689141
FSI,Flexible Solutions International,18.602982,1.100565,0.089233,2135900,6.806,219,-0.0374,-0.0422,0.06,-0.13,0.00115,0.648073955,2.153921005,3.330819914,1018334.691,235136.6972,18,0.493986951
FRAC,Keane Group Inc.,16.988273,2.885002,0.782893,30667000,3.5775,21,-0.04,0.63,-1.41,0.66,-0.18,0.124892579,15.40809524,0.059398688,26354264.09,24876625.2,1,0.044294692
DLHC,DLH Holdings Corp,56.944634,1.731471,0.095707,1614000,0.7079,76,-0.0407,-0.0875,-0.06,0.0254,-0.063683333,0.460972818,3.329509211,-0.17204557,236579.2632,285739.4737,6,0.318370832
SIFY,Sify Technologies Limited,15.461518,0.029427,0.113831,201000000,0.1552,228,-0.041333333,-0.035,0.131,-0.22,-0.062333333,0.804233439,10.96205702,0.026436778,6271879.64,6110341.886,19,0.570190838
TDJ,Telephone & Data Systems Inc 7.0,18.31536,0.626048,1.393366,44000000,2.6667,91,-0.043533333,-0.34,0.3794,-0.17,-0.001166667,0.077501077,25.69083626,-0.463258692,342628.2174,638348.8889,7,0.06072547
CCNI,"Command Center, Inc.",258.779148,1.434324,0.020674,563200,-0.2336,4,-0.046433333,0.23,-0.65,0.2807,0.012675,-0.014267534,5.6802,-0.053013346,261043.5,275657,0,-0.014267534
TST,TheStreet,1.730745,1.671588,1.230684,27516000,78.8157,233,-0.046666667,0.01,-0.25,0.1,0.041666667,0.401890637,4.506049356,-0.530110422,2056451.889,4376457.759,19,0.325002156
DSS,Document Security Systems Inc,9.641491,2.819845,0.129648,2677500,11.1217,252,-0.046666667,-0.09,-0.26,0.21,-0.044483333,0.57063497,17.27008254,8.888695346,1237769.802,125170.1825,21,0.461312249
RCII,Rent-A-Center Inc,48.647505,2.939242,0.302996,13753000,2.5465,252,-0.046666667,-0.17,-0.1,0.13,1.093333333,0.271931654,21.18210317,0.347217256,18637586.36,13834135.71,21,0.212295143
CVTI,契诺货运,7.689196,1.680159,3.735111,9971000,5.4412,252,-0.046666667,1.34,0.96,-2.44,0.241666667,0.458620695,13.80075397,0.523643171,1746369.571,1146180.159,21,0.364907465
UZB,United States Cellular Corp,32.837681,0.559154,0.793296,52000000,3.3333,46,-0.046666667,0.21,-0.35,0,-0.078333333,0.04579363,25.78978261,-0.623025461,338935.087,899092.7826,3,0.03446465
TLF,Tandy Leather Factory,14.369922,1.150497,0.532362,1440100,0.4012,100,-0.049866667,-0.0503,-0.3893,0.29,0.0774,0.101336301,7.076961,0.473547021,224158.92,152122,8,0.084949334
CZR,凯撒娱乐,0.883981,2.182704,11.708398,29000000,1.0203,80,-0.05,0.45,-1.25,0.65,-0.125,0.461406175,11.8000625,4.248453736,90039506.93,17155435,6,0.324340311
SCX,施泰力,0,0.519883,-0.643296,825000,19.3333,252,-0.05,-0.15,0,0,-0.038716667,0.305713001,16.53046032,0.632364641,238391.3095,146040.4762,21,0.237125836
DVD,多佛赛车,7.083156,1.222843,0.303537,6508000,0.2508,252,-0.05,0.05,0.05,-0.25,0.016666667,0.227046411,5.534377381,-0.504657424,442009.119,892330.1587,21,0.188379007
MDCA,MDC Partners Inc,1.487463,-0.85946,3.226972,5951000,-0.5581,239,-0.05,-0.45,-0.25,0.55,-0.475,0.436271325,5.968669038,1.615005597,7423198.808,2838693.277,19,0.319370596
ATIS,Attis Industries Inc.,0,0.782194,-2.719374,12592000,2.6717,21,-0.0529,-0.105,-0.0551,0.0014,-0.076616667,0.061176953,1.410252381,14.35801758,10666508.73,694523.8,1,-0.012444977
ESEA,Euroseas Ltd,0,4.60056,-0.475808,2661400,3.5697,148,-0.054733333,-0.08,-0.0442,-0.04,-0.088166667,1.589109759,4.926645946,0.185838416,3066430.635,2585875.608,12,0.896064468
GDEN,"Golden Entertainment, Inc.",552.35097,2.244684,0.052702,3594000,1.0981,231,-0.056666667,-2.41,-2.03,4.27,0.561666667,0.374114649,11.8766987,0.028383288,1070317.181,1040776.522,19,0.323057827
PSO,培生,11.487188,1.758074,1.029843,94500000,12.8125,252,-0.056666667,-0.83,0.04,0.62,0.165,0.110116644,13.4352381,3.490509276,6431482.016,1432238.889,21,0.102194557
MICR,Arrhythmia Research Technology,0,1.949244,-0.274102,33700,1.0659,252,-0.056666667,-0.16,0.1,-0.11,-0.080866667,0.536442109,6.257879762,-0.86718974,134767.1032,1014734.127,21,0.41433221
DYSL,Dynasil Corporation of America,48.324742,1.16463,0.027936,376000,2.757,94,-0.058933333,-0.09,0.0032,-0.09,-0.006133333,0.274903695,1.646468085,-0.026338591,631425.6383,648506.383,7,0.20478827
SSWN,Seaspan Corporation 6.375% Notes due 2019,23.229069,1.280982,1.091305,68013000,1.4046,54,-0.0599,0.01,0.1103,-0.3,-0.018683333,0.042551114,25.17788519,1.105534484,661565.4074,314203.0741,4,0.028199624
SQBG,Sequential Brands Group Inc.,0,0.419747,-2.955092,4689000,0.0535,61,-0.06,-0.03,-0.35,0.2,-0.05,0.325789984,7.165245902,0.939321787,5000295.323,2578373.2,5,0.22266911
