code,name,pe,pb,eps,net_radio2018-06,income_radio2018-06,net_radio2018-03,income_radio2018-03,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_3_rs,month_6_rs,price,vol_radio,volume_3,volume_6,year
SBGL,Sibanye Gold Limited,12.876589,0.670981,0.195704,101.63%,24.41%,101.63%,24.41%,68,0.01666666666666646,-0.4952666666666666,0.007779168221768415,-0.14248135794286285,0.545742873099378,0.3541005325183931,2.53,-0.3431602508641062,58631514.333333336,89263042.33333333,5
OMP,Oasis Midstream Partners LP,29.050232,2.48881,0.769357,201.64%,65.10%,157.40%,63.18%,13,1.0666666666666664,0.19000000000000128,0.05799430681047104,0.01133423539852905,0.08933361651426584,0.04178124041425254,21.9,-0.24771952741887052,952141.3333333334,1265673.3333333333,1
HCLP,Hi-Crush Partners LP,5.5497309999999995,1.260549,2.180286,315.19%,83.79%,889.77%,161.64%,74,-0.048333333333333194,0.38333333333333347,0.020174884301792317,0.043818002656531234,0.4115824574249159,0.26434019384410906,12.205,0.39809111100450756,43337339.0,30997507.0,6
GLP,伙伴全球,6.254509,1.428066,2.917895,202.46%,49.63%,160.72%,23.43%,157,0.37499999999999883,0.5333333333333344,0.023511225930580703,0.03520742945338004,0.33943960885568547,0.2212289073478283,18.425,-0.17591695156650763,1057704.0,1283492.0,13
CBZ,CBIZ Inc,20.550267,2.229317,1.1678680000000001,19.17%,10.25%,44.13%,10.20%,252,0.466666666666665,1.5666666666666664,0.021405920139478243,0.08031826663902134,0.16718060262838166,0.13621099106492854,24.15,-0.24559638943151396,3645250.3333333335,4831963.0,21
BIO.B,Bio-Rad Laboratories Inc Cl B,12.591380000000001,2.085391,25.751745,5223.59%,14.12%,5191.02%,10.29%,252,2.939733333333322,14.949999999999989,0.012764896512958977,0.059654411194244465,0.1835029568513117,0.1216403115828028,297.6692,-0.770188527069261,1519.6666666666667,6612.666666666667,21
AVD,美国先锋,25.989594,1.9186,0.779158,22.80%,37.41%,34.93%,47.31%,252,-0.8666666666666659,0.9333333333333336,-0.03897262525238294,0.044882462012051844,0.3351517355845952,0.2659641899038607,20.1,-0.3513933395119797,1368414.3333333333,2109775.3333333335,21
AROC,"Archrock, Inc",24.840320000000002,1.900579,0.491137,202.80%,14.59%,114.76%,11.67%,35,0.15000000000000036,1.1666666666666672,0.015466630912323523,0.12354959960777911,0.46818944471885554,0.22079543373920338,12.25,-0.7344663488609938,13767584.0,51848735.333333336,2
AEUA,Anadarko Petroleum Corp,42.774281,2.035766,0.7689199999999999,105.09%,30.96%,163.27%,4.42%,40,0.0,0.7899999999999979,0.0,0.02678139917829706,0.09417053244056728,0.06260585856226993,32.89,-1.0,0.0,2123463.6666666665,3
ALG,阿拉莫集团股份有限公司,20.738747,2.3465380000000002,4.577422,52.41%,20.56%,19.86%,10.54%,252,2.1783333333333275,-6.569999999999998,0.02377248549761683,-0.061468606720694964,0.2758306536638914,0.20607756794293738,95.895,-0.2881069420994422,1060136.6666666667,1489179.6666666667,21
STE,思泰瑞医疗,31.783678000000002,3.105843,3.565352,20.72%,5.07%,182.46%,5.11%,252,3.291499999999999,3.4933333333333345,0.031308371048798404,0.03700387696160209,0.19128736630213972,0.1290791412475162,114.6095,-0.2337557656206975,6398303.333333333,8350214.0,21
NGVT,Ingevity Corporation When Issued,27.350565999999997,12.355245,3.6313690000000003,45.81%,18.56%,55.65%,7.64%,29,7.376666666666665,2.296666666666662,0.08936169388679967,0.03059983549974894,0.18591700511683895,0.1305340370064417,102.33,-0.24114389887231705,3747187.6666666665,4937942.333333333,2
MSCI,MSCI Inc,42.154892,45.947078999999995,4.250515,43.76%,14.86%,57.77%,16.64%,131,3.3033333333333226,5.373333333333335,0.0208412357340791,0.03540572442918424,0.24532613782014437,0.15749810245275742,176.89,-0.6016596729988343,8782686.666666666,22048198.666666668,10
AM,美国贺卡公司,21.370895,3.6361839999999996,1.38085,25.57%,29.22%,43.97%,31.37%,47,0.4333333333333324,1.2466666666666661,0.01865235543998864,0.04807087017456826,0.1765414206989234,0.11951166352782523,30.35,-0.0537608559564959,11103929.0,11734802.0,3
EQGP,EQT GP Holdings LP,20.824063,47.896341,0.9887600000000001,15.59%,37.06%,25.71%,43.23%,41,-0.8333333333333345,0.12333333333333485,-0.036434201749318385,0.007074043234989701,0.11141995381061898,0.082140263476919,21.22,-0.08926683612539331,3690278.3333333335,4051986.3333333335,3
SHAK,Shake Shack Inc,514.771922,8.290667,0.112477,29.17%,27.34%,28.92%,29.14%,45,-2.6808333333333345,8.266666666666666,-0.0423506652161477,0.17197805287210985,0.2708767421725556,0.1718996738292955,57.7175,-0.23090092537552884,16197219.333333334,21059990.666666668,3
CW,寇蒂斯莱特,23.767903,3.757451,5.665203,47.66%,9.27%,34.09%,4.57%,252,7.096666666666664,-5.483333333333334,0.056747716638905134,-0.04189959307746518,0.17505736029881713,0.11808397582452616,140.64,-0.39222367670723274,4619559.333333333,7600755.666666667,21
WUBA,58同城,42.133518,3.560447,1.721195,26.22%,32.28%,1314.73%,24.29%,60,2.723333333333334,-3.573333333333333,0.04078341142800853,-0.04121176770967561,0.36262561415881606,0.24343847624556617,74.7,0.07943539311633117,23557788.0,21824176.0,5
KS,KapStone造纸,10.933605,2.755162,3.127971,168.93%,10.94%,446.41%,4.35%,105,-0.11999999999999982,0.03999999999999915,-0.0034560315596208514,0.0011631287838481824,0.3830864322917497,0.23499759235144926,34.13,-0.2595067414572615,11376471.666666666,15363369.666666666,8
PH,汉尼汾,22.282768,4.01426,7.97567,20.44%,9.19%,53.29%,20.21%,252,12.463333333333338,-4.939999999999998,0.07533466416346882,-0.028118794499263956,0.35957469721214874,0.14774478352964174,190.59,-0.23744382130516842,19514600.333333332,25591033.0,21
SSD,Simpson Manufacturing Co,32.379011,3.932837,2.369745,56.26%,17.11%,9.98%,11.33%,252,4.659999999999997,0.6899999999999977,0.07313254957736816,0.013133113740162234,0.21846836852428594,0.16361014117365522,75.88,0.12058055272000918,5094662.333333333,4546449.0,21
SPGI,标普全球,32.141099,89.245832,6.436619,9.63%,6.63%,24.19%,7.85%,30,3.9066666666666756,3.6399999999999957,0.019317923349202043,0.01889147359489094,0.10853321970197567,0.04830347857417603,213.13,-0.3219395540174005,17279377.333333332,25483535.333333332,2
WEX,Winland Electronics Inc,40.980229,4.643014,4.685674,137.02%,24.05%,69.67%,23.02%,164,1.7466666666666508,10.96333333333333,0.009209806650006936,0.06584403122726645,0.25102671664980797,0.16753625822717955,196.04,-0.32123264615601327,5763062.0,8490482.0,13
JHG,Janus Henderson Group plc,5.729768,1.101422,4.8204400000000005,214.46%,46.57%,283.10%,145.83%,17,0.5566666666666661,-0.7466666666666661,0.017947865409160376,-0.023148827503312694,0.03528283722676317,0.0069963144976018755,27.75,-0.19795635853665466,15580455.666666666,19425945.0,1
WM,美国废物管理,18.282129,6.50157,5.021844000000001,38.23%,1.69%,33.00%,2.06%,252,3.560000000000007,-1.0633333333333326,0.043305305546308744,-0.012554907058196544,0.12412606051993236,0.08976724263675201,91.65,-0.33521047406095883,31483548.0,47358670.333333336,21
CACI,CACI国际,16.032182000000002,2.300214,12.234766,17.18%,2.87%,59.82%,3.47%,252,7.916666666666657,5.616666666666684,0.046424390251418535,0.03723628960738992,0.2472705769553437,0.16775760887602456,191.65,-0.17066748666626966,2399446.6666666665,2893226.3333333335,21
FICO,Fair Isaac Corp,53.637440000000005,23.244726999999997,4.381268,28.28%,12.35%,28.67%,12.91%,252,12.76666666666666,7.910000000000006,0.06373798175020508,0.04500317292803637,0.2427226330232135,0.16595625422162646,231.59,-0.19370976429991124,3949178.6666666665,4897961.666666667,21
BIP,布鲁克菲尔德公共建设,60.523168000000005,2.358003,0.6397550000000001,62.22%,11.78%,610.87%,54.42%,129,0.3200000000000003,-1.0800000000000007,0.009243130942542742,-0.026327815576093178,0.17831450745428415,0.09877869629984633,39.16,-0.20940510115144115,4565910.333333333,5775284.333333333,10
BLK,贝莱德,14.054882000000001,2.355683,33.542792999999996,24.77%,11.40%,26.04%,15.88%,228,-3.64833333333335,-13.869999999999985,-0.0068325535802789515,-0.025269224102680243,0.23377411453158503,0.16502957964593792,482.71,-0.023819498807199555,11567996.0,11850263.333333334,19
NUE,纽柯钢铁,12.086007,2.134289,5.232497,108.83%,24.85%,0.65%,15.64%,252,1.2866666666666688,0.03666666666666648,0.022513207801550434,0.0019923613860090765,0.5369789913117451,0.21319978883952176,65.08,-0.17529772574328958,41332792.0,50118440.666666664,21
ITT,ITT Inc.,26.748616,3.028959,2.172075,45.93%,10.45%,122.15%,10.15%,252,2.6866666666666674,1.1066666666666667,0.050311845352516094,0.02268259484273955,0.15239320627849554,0.1082202438421614,59.41,-0.04241857233595603,11513043.0,12023043.333333334,21
WSO,Watsco Inc,27.618392999999998,4.539105,6.363512999999999,19.17%,4.45%,25.49%,6.25%,252,0.7966666666666716,-1.226666666666669,0.004760362771632349,-0.004022249738548191,0.1865359453006837,0.16989018873342232,178.86,-0.2876162029533291,4474789.666666667,6281431.0,21
DWDP,陶氏杜邦,210.69805,1.643732,0.332229,32.67%,75.26%,25.46%,62.59%,252,1.2799999999999965,0.5399999999999991,0.01949462197733434,0.008411114713808341,0.41737615599196914,0.14472205464706708,68.7,-0.30563234475988027,129689866.33333333,186774060.33333334,21
LMT,洛克希德马丁,36.267413,223.65311499999999,9.058545,21.78%,6.65%,46.64%,3.77%,252,17.037233333333347,-14.553333333333342,0.05625447079017515,-0.04483207623360771,0.10969030209689655,0.08962953174267309,344.3617,-0.31943610871788297,21705645.0,31893618.333333332,21
POST,Post Holdings,13.493979000000001,2.12711,7.260275,262.96%,26.41%,4471.43%,26.34%,81,4.5966666666666685,3.153333333333331,0.05229878549761666,0.041284275655994684,0.2443613648812082,0.14959862044029357,99.42,-0.2851204395272166,10375776.0,14514019.666666666,6
AJG,亚瑟加拉格尔有限公司,24.253265,3.031205,3.04124,57.98%,11.39%,18.18%,11.68%,252,3.599999999999999,-1.3266666666666727,0.053139372057020774,-0.01919978950597553,0.1454759628120514,0.07284496713309513,75.84,-0.3364057768975357,13584751.0,20471472.666666668,21
IEX,IDEX Corp,30.339764000000002,5.87298,5.021463,27.77%,10.64%,30.38%,10.62%,252,6.6366666666666845,-2.3866666666666654,0.04820721738227726,-0.016120320341580136,0.1265091079684729,0.10405410321850828,155.59,-0.10970786071486523,5722997.0,6428223.666666667,21
HAL,哈里伯顿,341.550339,3.669971,0.107744,1714.29%,24.01%,246.88%,34.14%,252,-1.4966666666666673,-0.519999999999996,-0.03435707826920594,-0.006439174412034315,0.23414090110805222,0.18117687376646777,39.99,-0.10037173355562562,159671095.33333334,177485636.33333334,21
SERV,ServiceMaster,15.359104,5.986887,3.873273,12.94%,8.30%,2.56%,4.98%,52,0.023333333333335798,2.576666666666668,0.0011564726742800911,0.048666434753493575,0.22109304085295678,0.10455682021723763,59.1,0.11427853989699806,16911408.0,15177002.333333334,4
CAT,卡特彼勒,26.99098,5.6448730000000005,5.235823,112.33%,24.81%,759.28%,33.08%,252,6.886666666666656,-3.6266666666666745,0.05104379814019434,-0.022497768151324943,0.21019956765285466,0.1539033439085163,152.64,-0.19385370735597388,80763583.33333333,100184773.0,21
LRN,K12国际学校,24.064581,1.1401569999999999,0.703108,241.56%,10.71%,46.85%,4.64%,123,0.3899999999999994,0.7233333333333339,0.02366437728331777,0.048936697628124075,0.2788696849657233,0.2288728317202217,17.41,-0.4024940052803557,2643635.0,4424449.333333333,10
OXY,西方石油,26.302424,2.800435,2.91418,67.26%,33.43%,505.13%,27.26%,252,-1.1933333333333327,6.223333333333339,-0.014550874744105831,0.09126563356832422,0.4289834587071102,0.17816612636887844,78.79,-0.299455685270885,77956773.33333333,111280288.33333333,21
APH,安诺电子,39.840438,7.614426,2.393297,13.49%,18.90%,18.04%,19.67%,252,2.9566666666666634,0.24666666666667444,0.0335777909665115,0.003352728022897032,0.1794382023557474,0.1364154706936729,95.49,-0.21442010721262308,21707296.0,27632194.0,21
UZA,U.S. Cellular Corp 6.95% Sr Note,31.854440999999998,0.542412,0.793296,333.33%,1.14%,96.43%,0.64%,89,0.02053333333333285,-0.1203666666666668,0.0009280772261092305,-0.004525548937449047,0.10176527365975234,0.06941388570223643,25.151,-0.6213190373304235,208683.0,551078.6666666666,7
ADM,阿彻丹尼尔斯米德兰公司,14.36415,1.475182,3.4328519999999996,105.82%,14.22%,16.47%,3.59%,252,1.3666666666666647,0.7199999999999989,0.02933600423677238,0.017158532410626714,0.308004716978625,0.157536053013364,49.87,-0.2538223749122311,62035564.666666664,83137798.0,21
IMAX,Imax Corp,76.69667700000001,2.844793,0.312921,466.89%,11.60%,1460.43%,24.48%,92,1.0749999999999993,0.7499999999999988,0.047256557944301954,0.048653446213018064,0.2151421988555869,0.18410441136724523,25.075,-0.17962462617657485,11498178.333333334,14015752.666666666,7
CNXM,CNX Midstream Partners LP,11.552633,4.129732,1.659362,1.78%,7.92%,1.40%,8.33%,49,0.16000000000000014,0.323333333333333,0.00828122457774584,0.01758993242121723,0.15272597846802502,0.11054034071386816,19.92,-0.27189338604758945,2566023.6666666665,3524241.6666666665,4
MIC,麦格里基础设施,7.733869,1.291334,6.0254449999999995,39.40%,8.90%,43.38%,11.10%,166,1.6166666666666671,1.8033333333333346,0.03762294340633427,0.04717970536140582,0.57091675043876,0.29863222511897086,46.9,-0.45467048303093355,15618776.333333334,28640988.333333332,13
APC,阿纳达科石油,82.635384,3.655049,0.7689199999999999,105.09%,30.96%,163.27%,4.42%,252,-2.0899999999999985,4.38333333333333,-0.0286193209845267,0.06883359253842956,0.23247932822858722,0.16715773478005724,65.24,-0.2266782419397667,81851476.66666667,105844011.0,21
B,巴恩斯,55.496683,2.918861,1.225839,9.78%,2.97%,1.34%,7.27%,252,4.2956666666666665,-0.30666666666666725,0.07091047726414647,-0.0031882870482856465,0.22473356121279697,0.16020676822121796,70.867,-0.41942265887566543,3156722.6666666665,5437213.0,21
SXT,Sensient Technologies Corp,25.129547,3.728251,2.865153,27.13%,7.26%,189.52%,4.42%,252,1.5849999999999937,0.18333333333333712,0.022453195002099063,0.003419303639859444,0.12895712523150815,0.10711648901697923,76.145,-0.18348869940869378,4627907.666666667,5667904.0,21
MYE,Myers Industries Inc,0.0,4.360186,-0.008748,331.91%,3.92%,119.78%,11.71%,252,2.0,-0.6000000000000002,0.09690052626597323,-0.02377172473826925,0.4696499519432284,0.28353649947541515,24.8,-0.45899561120140087,2655838.3333333335,4909088.333333333,21
SNDR,Schneider National Inc.,10.600028,2.3620349999999997,2.508484,41.51%,14.98%,110.62%,13.18%,18,-0.2711666666666659,0.33666666666666717,-0.009437837049199002,0.015535633963562112,0.10696712044414798,0.05275462456713542,26.2765,-0.3207498073522124,12065218.0,17762553.666666668,1
IP,国际纸业,7.144931,3.0892880000000003,7.237299,408.75%,8.36%,249.28%,9.53%,252,1.0093999999999994,-0.8499999999999991,0.02019184368720738,-0.014893309626193523,0.3655763666922698,0.14967427012435558,54.3182,-0.3943342528326511,38116241.333333336,62932800.0,21
PEN,Penumbra Inc,168.899843,11.489458,0.841327,958.86%,36.05%,276.79%,40.28%,37,4.191666666666663,6.799999999999997,0.030466674743819974,0.0707960144969406,0.2729842130539266,0.12277289914343525,150.475,-0.05325029193866471,6594859.333333333,6965789.666666667,3
ALLE,Allegion PLC,29.510604999999998,16.655620000000003,3.006038,7.75%,12.39%,5.39%,11.72%,59,4.671666666666667,-2.8799999999999955,0.05742340468809406,-0.033989221115265346,0.11432624577201511,0.07158328807151813,90.915,-0.42413698619646306,10778047.0,18716338.333333332,4
CE,塞拉尼斯,13.769503,4.592712000000001,8.353242999999999,48.07%,22.12%,98.37%,25.83%,165,1.9633333333333336,3.520000000000001,0.01820915968559218,0.035236218863087435,0.40560333322444303,0.16840655494239543,114.91,-0.2131784796628849,16064971.666666666,20417555.0,13
WTTR,Select Energy Services Inc.,23.374549,1.606055,0.5061060000000001,338.54%,192.49%,231.37%,276.68%,18,-0.5866666666666672,0.683333333333333,-0.04062090777602517,0.056621836367588184,0.18371449805988452,0.03900456116696209,12.34,-0.15132567157776383,13227203.0,15585723.0,1
AME,阿美特克,23.489204,4.174377,3.324506,28.83%,13.56%,30.53%,16.37%,252,3.3900000000000006,-1.496666666666665,0.04626503549436726,-0.018621879089240484,0.12602090184670542,0.10513309128365345,81.46,-0.332870595700876,19498848.666666668,29227985.666666668,21
OKE,欧尼克（万欧卡）,35.069198,4.062601,1.877431,60.34%,8.61%,42.89%,12.82%,252,-0.22333333333333863,4.366666666666667,-0.0017484656101206004,0.07287055890904075,0.21453939922934442,0.14974948656607687,69.49,-0.17231120294232505,39272111.0,47447919.0,21
PE,Parsley Energy,29.300846999999997,1.3760059999999998,0.8999739999999999,152.64%,120.37%,175.43%,94.94%,53,-0.3916666666666657,0.6366666666666667,-0.011187957542796221,0.022298149170132398,0.2357060889107048,0.15220858376739735,28.605,-0.41799534968862206,76344218.66666667,131174585.33333333,4
BAH,博思艾伦咨询公司,22.40556,12.225524,2.325762,47.57%,8.13%,28.12%,3.43%,95,2.6600000000000015,1.6933333333333327,0.058589909292165364,0.044591642814824646,0.19930443749768287,0.13147912857124783,51.32,0.04860478503032284,18587645.666666668,17726073.666666668,7
JEC,雅各布工程,33.668031,1.751324,2.186644,69.32%,65.29%,17.59%,70.90%,252,5.0433333333333294,1.4066666666666663,0.075148627375615,0.025441158836828525,0.2150216075649236,0.14506263265425196,77.01,-0.21853100316505927,18447343.333333332,23605982.333333332,21
SWM,Schweitzer-Mauduit International,27.539775,2.269527,1.453534,15.70%,5.91%,49.64%,12.26%,252,-0.7100000000000009,1.4400000000000002,-0.016004082581310405,0.03738830236480779,0.29401205717719786,0.17956644348153994,41.57,-0.39335355203201355,2119432.0,3493685.6666666665,21
RES,RPC Inc,12.650504,3.0212529999999997,1.050551,36.73%,17.33%,1334.51%,46.36%,252,0.44333333333333397,-1.143333333333332,0.03311421519333899,-0.06683845979818354,0.3892856686933068,0.26124624476263875,15.55,-0.17237074793199106,31888301.0,38529693.0,21
MUR,墨菲石油,0.0,1.1005209999999999,-0.807767,359.05%,37.19%,187.79%,19.24%,252,-0.3066666666666684,2.683333333333335,-0.008633865742965598,0.0963352791901999,0.35533352769052495,0.1831033637492179,32.18,-0.4797109713011476,26726279.666666668,51368140.0,21
ITW,伊利诺伊机械,25.356939999999998,12.459891,5.546016000000001,13.46%,6.45%,21.64%,7.87%,252,3.3900000000000055,-5.849999999999994,0.024827614940126405,-0.03801108943203304,0.12491202614112322,0.09274001510040229,146.41,-0.14233495244404445,29089990.333333332,33917658.666666664,21
ANDV,Andeavor,10.422959,2.3001970000000003,14.706956,568.97%,62.06%,172.41%,58.36%,252,7.816666666666663,10.240000000000009,0.05891291146939128,0.11019279990060642,0.42220671951659133,0.3170725418258821,153.39,-0.49525491638685154,22481308.0,44539924.666666664,21
EEX,Emerald Expositions Events Inc.,10.507775,1.36074,1.422756,196.72%,5.80%,34.63%,4.79%,18,-1.3533333333333328,0.38000000000000017,-0.06556471021511996,0.019653759598719206,0.05068624953550851,0.03972996495420858,16.37,-0.0789530647458316,3452254.0,3748184.6666666665,1
