code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
PFGC,33.1,Performance Food Group,17.350782000000002,3.072457,1.9480389999999999,64400000.0,0.5941,4595000000.0,0.0374,33700000.0,0.6202,4349000000.0,0.027000000000000003,78000000.0,2.4061,4311000000.0,0.064,22600000.0,0.8525,4365000000.0,0.0788,37,0.10240951973809824,27.656486486486486,0.61659004089313,14856170.05263158,9189819.111111112,3,0.07510533500925339
HFC,66.09,HollyFrontier,8.445666000000001,2.007616,7.947272,363000000.0,3.8994,4471000000.0,0.2927,289000000.0,8.6455,4128000000.0,0.3402,557000000.0,6.9081,3993000000.0,0.3511,288000000.0,2.2818,3719000000.0,0.3063,252,0.26608919782264845,21.002923809523825,2.115871407736354,54519376.34920635,17497312.698412698,21,0.23668056281327543
UVE,46.95,Universal Insurance Holdings Inc,12.445455,3.3609,3.810628,46084000.0,0.5688,0.0,0.0,40055000.0,0.2839,0.0,0.0,36396000.0,1.6656,0.0,0.0,9964000.0,-0.6293,0.0,0.0,252,2.54461934882532,7.572182539682541,5.430124072324719,5072740.19047619,788902.380952381,21,1.4559141782444833
CNDT,22.38,Conduent Inc,32.481407,1.3669850000000001,0.697322,11000000.0,3.75,1387000000.0,-0.0729,-50000000.0,-7.3333,1420000000.0,-0.0856,208000000.0,1.2187,1493000000.0,-0.0139,-17000000.0,-18.0,1480000000.0,-0.0727,22,0.10403522497759443,17.624090909090906,-0.30768633823203767,38698651.18181818,55897569.72727273,1,0.049620627964912706
T,34.05,美国电话电报,6.613397,1.350364,5.1448599999999995,5248000000.0,0.3074,38986000000.0,-0.0214,4759000000.0,0.3316,38038000000.0,-0.0337,19136000000.0,6.6087,41676000000.0,-0.0039,3123000000.0,-0.0863,39668000000.0,-0.0299,252,0.10306412761881652,34.36980158730157,1.364435392110956,516633477.35714287,218501837.3015873,21,0.0931089367126221
IX,84.15,欧力士,7.502764999999999,4.564726,11.216025,80032000000.0,-0.12,539851000000.0,-0.255,60035000000.0,0.0525,605317000000.0,-0.1281,92153000000.0,0.1976,609206000000.0,-0.0543,78460000000.0,0.1619,662816000000.0,0.1558,242,0.32153181205484566,64.5219070247934,1.7368562570380686,594143.4462809918,217089.7520661157,20,0.24496249711793297
SHI,59.52,上石化,5.742133,1.423416,10.3115,1758000000.0,1.6976,26227000000.0,0.2924,1774000000.0,-0.0803,25760000000.0,0.1412,2042000000.0,0.1142,23406000000.0,0.0271,1531000000.0,0.4797,25051000000.0,0.424,252,0.32284522380374603,26.829975793650803,-0.43337171713996436,686675.2301587302,1211861.9047619049,21,0.24496008624085208
WTI,7.64,W&T Offshore Inc,12.993031,-2.1171349999999998,0.5941569999999999,36083000.0,0.0831,148000000.0,0.2174,27640000.0,0.1375,132000000.0,0.0766,23365000.0,0.4175,129000000.0,0.1217,-1297000.0,-1.0282,110000000.0,0.0282,166,0.49600954751404136,16.492048192771087,1.2075939157677842,29872365.60240964,13531639.759036144,13,0.41271042520646883
LFC,11.45,中国人寿,11.354460000000001,1.276529,1.009295,3044000000.0,-0.5097,0.0,0.0,13659000000.0,1.1740000000000002,0.0,0.0,5535000000.0,-0.0228,0.0,0.0,14725000000.0,3.4976,0.0,0.0,179,0.22686412127333933,14.265177094972064,-0.7897400313762537,14345944.98888889,68229559.25842696,14,0.19169429764533585
ARNC,22.68,美国铝业Arconic,0.0,2.1554279999999997,-0.871634,120000000.0,-0.434,3573000000.0,0.0957,143000000.0,-0.5559,3445000000.0,0.0793,-727000000.0,0.4221,3271000000.0,0.1025,119000000.0,-0.2831,3236000000.0,0.0312,24,0.14514859487092888,23.466250000000002,-0.23035299565664022,73375899.5,95337081.91666667,2,0.07552425991295823
IRS,17.1,IRSA Inversiones y Representacio,1.9081830000000002,0.263885,9.00338,10005000000.0,6.0408,0.0,0.0,459000000.0,2.4806,0.0,0.0,10757000000.0,0.6621,0.0,0.0,74000000.0,-0.7849,0.0,0.0,252,0.2638005844692641,14.550062698412694,-0.10185351355219287,1402682.492063492,1561752.4682539683,21,0.22168701411039216
VLO,111.0,瓦莱罗能源,10.871752,2.20502,10.330441,875000000.0,0.5297,29545000000.0,0.4157,582000000.0,0.8131,24975000000.0,0.2183,2400000000.0,4.7692,24922000000.0,0.2792,863000000.0,0.33799999999999997,22115000000.0,0.2117,252,0.2628868710643091,33.72650753968255,0.18512541105448735,172113410.12698412,145228014.2857143,21,0.22292187809805517
MCY,50.41,默邱利通用,33.624638,1.6487740000000002,1.515258,60180000.0,0.1655,0.0,0.0,-42607000.0,-2.5792,0.0,0.0,19779000.0,1.7583,0.0,0.0,46485000.0,0.7261,0.0,0.0,252,0.12071375374601723,46.17571428571427,0.4617283545836561,3874408.4523809524,2650566.6666666665,21,0.09953322117599996
NOC,302.81,诺斯罗普格鲁曼,23.848857000000002,6.482653,12.843088999999999,689000000.0,0.2414,7119000000.0,0.0998,739000000.0,0.1369,6735000000.0,0.0507,178000000.0,-0.6609999999999999,6634000000.0,0.037000000000000005,645000000.0,0.0714,6527000000.0,0.0604,145,0.1483132130008855,124.1852586206897,-0.5059550064421643,21720117.93150685,43963845.833333336,12,0.11192651266434239
BSBR,8.75,桑坦德巴西分行,11.052728,0.750262,0.801612,2922000000.0,0.2907,0.0,0.0,2872000000.0,0.4303,0.0,0.0,2484000000.0,0.6365,0.0,0.0,2383000000.0,0.0357,0.0,0.0,109,0.21606576909511355,8.172110091743118,-0.5917037354593876,50044701.50909091,122569579.62962963,9,0.18882819561794392
GTN,17.5,格林电视,5.604559,1.49739,3.144529,40705000.0,-0.4231,250000000.0,0.1044,19945000.0,0.8986,226000000.0,0.11199999999999999,166000000.0,3.6205,234000000.0,-0.0169,15316000.0,72.9061,219000000.0,0.0708,252,0.8937049948447573,9.852367857142863,4.002069218342469,11809089.46031746,2360840.873015873,21,0.6201054359503857
WPG,7.32,Washington Prime Group Inc.,22.220888000000002,1.643718,0.33324499999999996,15519000.0,-0.9057,0.0,0.0,20185000.0,0.3803,0.0,0.0,63133000.0,0.867,0.0,0.0,-10664000.0,-3.0575,0.0,0.0,54,0.10205674018307691,11.318703703703704,0.5608289912877783,50265358.25925926,32204270.0,4,0.07752131373517505
MTOR,21.05,美驰,5.764411,6.759657000000001,3.6881480000000004,67000000.0,0.3137,1129000000.0,0.2272,60000000.0,1.6087,1066000000.0,0.3226,-34000000.0,-3.125,903000000.0,0.2918,238000000.0,-0.4979,922000000.0,0.2665,92,0.2650437028546067,12.24717391304348,-0.23302799691821818,22688552.45652174,29581982.608695652,7,0.21477843759492568
APO,35.57,阿波罗全球管理,19.481853,7.236239,1.835041,144000000.0,-0.2546,0.0,0.0,-109000000.0,-1.308,0.0,0.0,461000000.0,0.1698,0.0,0.0,434000000.0,0.8506,0.0,0.0,92,0.1784628438859638,22.476630434782603,0.40893301344552974,20275835.54347826,14390915.217391305,7,0.13834232110794434
VOC,5.2,Voc Energy Trust,10.769091,1.231622,0.495,3060000.0,-0.1429,0.0,0.0,1870000.0,0.375,0.0,0.0,1615000.0,-0.05,0.0,0.0,1870000.0,0.2222,0.0,0.0,90,0.2649813266068531,10.229111111111113,-0.4749451553547403,1113503.6444444444,2120737.777777778,7,0.1860500196963399
MLR,26.65,Miller Industries Inc,11.00479,1.449057,2.462564,7600000.0,0.4009,177000000.0,0.1555,6670000.0,0.7374,159000000.0,0.0687,9296000.0,1.0876,160000000.0,0.0748,4456000.0,-0.193,153000000.0,0.0391,252,0.2059856989972847,16.225198412698422,-0.017460290907857313,661946.0476190476,673709.2063492064,21,0.17422917312532263
CNHI,12.47,CNH Industrial N.V.,27.838569,3.732972,0.45099300000000003,408000000.0,0.7288,7579000000.0,0.1615,202000000.0,3.3913,6300000000.0,0.1909,-40000000.0,-1.4167,7798000000.0,0.16699999999999998,57000000.0,0.4615,6331000000.0,0.1593,62,0.09481542361687133,9.751451612903224,0.5520130692274009,33282870.35483871,21444967.83870968,5,0.07178434982231709
SAFE,18.8,Safety Income & Growth Inc.,1052.439062,0.9302309999999999,0.017773,1762000.0,2.1368,0.0,0.0,3743000.0,1.0887,0.0,0.0,-1344000.0,-1.3633,0.0,0.0,-721000.0,-1.7597,0.0,0.0,17,0.06252684887669231,18.118823529411767,-0.6455277846460856,1115704.2222222222,3147508.25,1,0.008452256301719549
CVIA,9.52,Covia Holdings Corp.,0.083615,0.7142850000000001,114.81210300000001,20998000.0,-0.4294,508000000.0,0.5688,45543000.0,1.7045,370000000.0,0.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.16642157282793174,13.225999999999999,0.49935357018419396,10933055.333333334,7291846.0,0,-0.16642157282793174
RHI,70.67,罗伯特哈夫,25.844165,7.738041,2.760391,109000000.0,0.3611,1457000000.0,0.1136,96167000.0,0.2247,1395000000.0,0.0839,47047000.0,-0.3952,1346000000.0,0.0642,84700000.0,-0.0648,1325000000.0,-0.0103,252,0.21034360903642565,32.2466865079365,0.4012146825557137,26288728.015873015,18761384.92063492,21,0.16612886296393306
BBL,43.87,必和必拓,31.456707,4.192153,1.392072,1124000000.0,-0.1881,11431000000.0,0.17300000000000001,1124000000.0,-0.1881,11431000000.0,0.17300000000000001,1287000000.0,-0.2543,10389000000.0,0.1054,1287000000.0,-0.2543,10389000000.0,0.1054,198,0.18650348139538872,43.41789797979798,1.9298845783826573,27793639.777777776,9486257.575757576,16,0.1654037775623681
THG,117.115,汉诺威保险,21.910823999999998,1.7126880000000002,5.402353,99300000.0,0.2666,0.0,0.0,67700000.0,0.4978,0.0,0.0,51500000.0,4.8148,0.0,0.0,11100000.0,-0.8744,0.0,0.0,252,0.12469991099335637,53.163174603174646,-0.15281513822909712,5326015.896825396,6286722.222222222,21,0.1052501810482781
EL,143.79,雅诗兰黛,48.039287,11.329132000000001,3.010869,188000000.0,-0.1826,3295000000.0,0.1386,374000000.0,0.2467,3370000000.0,0.1796,125000000.0,-0.7093,3744000000.0,0.1671,430000000.0,0.4527,3274000000.0,0.1428,252,0.15108228901038778,43.28872023809522,0.1875454310749068,47450447.42063492,39956742.85714286,21,0.13466263527661648
EBR,3.82,巴西电力,0.0,0.117374,-0.239866,2832000000.0,7.2301,0.0,0.0,56138000.0,-0.9593,0.0,0.0,-3998000000.0,0.3445,0.0,0.0,550000000.0,-0.3713,0.0,0.0,191,0.7713011242031094,7.659476439790577,3.6565820300013754,15973522.354166666,3430310.5263157897,15,0.5211335118780283
KKR,28.16,KKR & Co L.P.,12.097726,1.8854830000000002,2.349202,1566000000.0,0.8035,0.0,0.0,603000000.0,-0.2444,0.0,0.0,515000000.0,0.1116,0.0,0.0,379000000.0,-0.6113,0.0,0.0,100,0.15090319373656796,18.247700000000002,0.8266677520144184,63640797.6,34839832.0,8,0.12030104570492733
APC,64.1,阿纳达科石油,84.23503000000001,3.725803,0.7689199999999999,17000000.0,1.0509,3168000000.0,0.3096,174000000.0,1.6327,3026000000.0,0.0442,1039000000.0,3.2987,3042000000.0,0.1804,-641000000.0,0.1419,2610000000.0,0.1595,252,0.19981853150432224,49.576904761904785,0.3095455908274116,101921523.84126984,77829687.3015873,21,0.17538012030749597
PBH,38.17,普雷斯蒂奇,6.004729,1.714918,6.413279,34466000.0,0.0209,254000000.0,-0.0099,-39687000.0,-4.5786,256000000.0,0.0634,315000000.0,8.9489,271000000.0,0.2482,30705000.0,-0.0463,258000000.0,0.1996,165,0.2622223146228372,23.837333333333333,0.3176543196675205,7959104.518072289,6040358.536585365,13,0.2122312753897072
SWN,5.65,美国西南能源,5.39046,1.4797790000000002,1.061134,51000000.0,-0.8204,815000000.0,0.0049,208000000.0,-0.4074,917000000.0,0.0839,334000000.0,2.5905,805000000.0,0.1769,77000000.0,1.1088,737000000.0,0.1321,252,0.3704877240179491,17.46961865079364,2.857051615658526,184792362.26984128,47910264.28571428,21,0.2924526707460988
ARES,23.05,Ares Management L.P.,26.903843,6.672692,0.865118,14169000.0,-0.8755,202000000.0,-0.6211,74421000.0,1.4761,261000000.0,0.0808,132000000.0,0.3801,356000000.0,-0.0053,83872000.0,-0.2879,284000000.0,-0.1544,54,0.14307062226300127,18.34166666666667,1.4873375003983456,4544369.666666667,1827001.6296296297,4,0.10216716476911797
LTSL,23.15,Ladenburg Thalmann Financial Services Inc.,0.0,0.0,-0.045108999999999996,9310000.0,6.0264,0.0,0.0,5464000.0,2.4852,0.0,0.0,6634000.0,9.6828,0.0,0.0,3402000.0,1.4527,0.0,0.0,12,0.013919127281351659,24.415158333333334,-0.3287184279755423,181129.33333333334,269826.1666666667,1,-0.010423432076532936
UMC,2.53,联电,14.392812,0.030225,0.17474,2417000000.0,0.6356,36738000000.0,0.0186,3030000000.0,1.0237,34632000000.0,-0.0377,1241000000.0,0.6447,40822000000.0,-0.0298,2464000000.0,0.40299999999999997,36406000000.0,-0.0152,218,0.25083920140719596,4.212575688073393,-0.42709436852217053,40499557.66972477,70691498.64220184,18,0.19073383682470177
ABEV,4.62,Ambev S.A.,32.381583,1.409031,0.144681,2424000000.0,0.1409,11510000000.0,0.1209,2598000000.0,0.1344,11640000000.0,0.0354,3299000000.0,-0.3174,15027000000.0,0.1404,136000000.0,-0.9571,11362000000.0,0.0839,252,0.2036631373041381,3.1798214285714286,28.899596239721237,171271294.31746033,5728214.285714285,21,0.16557531987236543
LTSF,23.6,Ladenburg Thalmann Financial Services Inc.,0.0,0.0,-0.083598,9310000.0,6.0264,0.0,0.0,5464000.0,2.4852,0.0,0.0,6634000.0,9.6828,0.0,0.0,3402000.0,1.4527,0.0,0.0,5,-0.024181744738049654,24.5242,-0.298987259962395,280927.0,400744.5,0,-0.024181744738049654
ADNT,43.96,Adient PLC,301.685225,1.072985,0.14627,73000000.0,-0.6726,4494000000.0,0.1215,-143000000.0,-1.6682,4596000000.0,0.094,-196000000.0,-2.1951,4204000000.0,0.0442,349000000.0,1.4025,3946000000.0,0.0126,25,0.0993256621175444,61.78239999999999,0.01617666392031941,22592794.307692308,22233136.333333332,2,0.051266525712577164
CTL,22.59,世纪电信,10.118885,1.075237,2.261613,292000000.0,16.1765,5902000000.0,0.44299999999999995,115000000.0,-0.2945,5945000000.0,0.4124,1117000000.0,25.5952,5323000000.0,0.2411,92000000.0,-0.3947,4034000000.0,-0.0794,145,0.16913537234554912,33.38896551724139,1.4658066535444207,137127148.49315068,55611476.38888889,12,0.13295894815969056
ITT,61.29,ITT Inc.,28.419828999999996,3.216846,2.172075,69900000.0,0.4593,697000000.0,0.1045,101000000.0,1.2215,689000000.0,0.1015,-67100000.0,-3.5709,684000000.0,0.1618,86900000.0,-0.0366,645000000.0,0.1088,252,0.13030672506032848,29.753214285714293,-0.13298831570054137,25527705.07936508,29443323.015873015,21,0.11117870570756215
CVRR,18.3,CVR Refining LP,8.962296,1.9985259999999998,2.069782,118000000.0,7.2105,1824000000.0,0.3632,147000000.0,1.1896,1458000000.0,0.0244,-29000000.0,-1.7103,1517000000.0,0.1948,70000000.0,3.4025,1386000000.0,0.1911,70,0.2611606861286699,18.361142857142855,0.14686115128152713,12602739.228571428,10988897.142857144,5,0.1904694560632344
ITUB,10.66,艾涛巴西联合银行,10.280700999999999,0.555974,1.049053,5894000000.0,-0.1136,0.0,0.0,6557000000.0,0.0917,0.0,0.0,5680000000.0,-0.0438,0.0,0.0,5918000000.0,0.0527,0.0,0.0,200,0.23162022894209136,9.505110500000002,1.0072850139490686,300049282.1,149480158.53,16,0.2039046846026499
LDOS,69.0,Leidos Holdings Inc,24.046459,3.069179,2.897308,145000000.0,0.4796,2529000000.0,-0.0163,102000000.0,0.3784,2443000000.0,-0.0531,113000000.0,0.8833,2516000000.0,-0.0229,79000000.0,-0.1413,2503000000.0,0.3399,62,0.12789264044790347,49.88887096774194,1.5816980505510696,26004168.35483871,10072505.709677419,5,0.10099306160829769
OLP,27.66,One Liberty Properties Inc,24.825589,1.800498,1.129077,4546000.0,-0.5451,0.0,0.0,6653000.0,1.3053,0.0,0.0,4242000.0,-0.039,0.0,0.0,7128000.0,0.6489,0.0,0.0,252,0.3233809324054037,16.668511904761903,1.8912409186925356,939641.8253968254,324996.0317460318,21,0.20367976824509623
AAN,53.61,Aarons Inc,12.910466,2.132588,4.166387,38501000.0,0.0596,918000000.0,0.1385,52246000.0,-0.0198,945000000.0,0.1301,178000000.0,7.2086,875000000.0,0.1124,25341000.0,-0.1399,829000000.0,0.0892,252,0.23059406143944428,18.06461944444445,115.51153587254036,9956609.80952381,85456.0,21,0.19615214619794816
EIX,67.66,爱迪生国际,53.459377,1.9005419999999997,1.285275,268000000.0,-0.036000000000000004,0.0,0.0,212000000.0,-0.4127,0.0,0.0,-564000000.0,-2.7143,0.0,0.0,469000000.0,0.1167,0.0,0.0,252,0.11686792511905357,40.45730158730157,0.39553838210923925,42982195.62698413,30799723.015873015,21,0.10467087983276029
ATO,93.66,ATMOS能源公司,17.325581,2.2081009999999996,5.454940000000001,71193000.0,0.0054,0.0,0.0,179000000.0,0.0866,0.0,0.0,314000000.0,1.5124,0.0,0.0,35853000.0,0.0,0.0,0.0,252,0.11565959261663007,37.521587301587296,1.1695974823103719,9318570.992063493,4295069.047619048,21,0.09779546014507452
CPT,93.87,卡姆登物业信托,44.490226,2.628791,2.132828,39872000.0,-0.011000000000000001,0.0,0.0,40525000.0,0.126,0.0,0.0,89082000.0,1.117,0.0,0.0,35475000.0,-0.8831,0.0,0.0,252,0.16417954184483127,54.20920634920634,1.7915590459844424,14065044.26984127,5038419.047619048,21,0.1342160796660821
SHG,39.43,新韩金融,6.938563,0.6057600000000001,5.683612,948056000000.0,0.0512,0.0,0.0,869036000000.0,-0.1372,0.0,0.0,210518000000.0,-0.6574,0.0,0.0,828450000000.0,0.1468,0.0,0.0,181,0.2034354027732167,38.34616022099447,-0.24143958062404666,1445436.879120879,1905500.0,15,0.171073437339503
TOWR,32.1,Tower International,13.143531,2.242404,2.465091,22376000.0,0.1619,556000000.0,0.1349,17300000.0,-0.0065,564000000.0,0.1325,-3867000.0,-1.2226,538000000.0,0.1642,14931000.0,-0.183,462000000.0,0.0117,97,0.20685940684601647,21.832371134020622,0.5305544227718696,2929937.1428571427,1914297.9166666667,8,0.17345065142343727
MSGN,24.4,MSG Networks Inc.,6.432629,-2.795954,3.8320260000000004,45202000.0,0.1388,171000000.0,0.0523,46935000.0,0.063,187000000.0,0.0181,156000000.0,2.5965,181000000.0,0.0317,41157000.0,0.0228,157000000.0,0.0253,38,0.12220219134674347,20.75157894736842,-0.32991647383089434,10171847.789473685,15179969.94736842,3,0.0898928958190305
ETP,22.47,Energy Transfer Partners,19.131397,1.032872,1.182611,602000000.0,1.0338,9283000000.0,0.4917,879000000.0,1.2366,8182000000.0,0.2404,1084000000.0,3.6898,8216000000.0,0.3434,761000000.0,4.5145,6482000000.0,0.2635,200,0.17853457197630826,16.8223,5.088735262894483,37762530.94,6202032.0,16,0.14878272888332109
SKX,26.68,斯凯奇,22.347571,2.1739,1.203934,60859000.0,-0.1709,1140000000.0,0.1078,137000000.0,0.2872,1256000000.0,0.1658,-51761000.0,-4.4123,977000000.0,0.2699,107000000.0,0.3957,1098000000.0,0.1612,233,0.4602479351519908,11.298553218884123,1.366067416062867,56950749.094017096,24069791.379310343,19,0.35408326024690856
MAN,85.57,万宝盛华人力资源,9.678947,2.031361,8.938989,143000000.0,0.2256,5657000000.0,0.0932,97000000.0,0.3038,5522000000.0,0.1609,216000000.0,0.6978,5638000000.0,0.1375,138000000.0,0.0658,5465000000.0,0.07400000000000001,252,0.19050438372340683,55.3672222222222,0.3729003388326231,15734056.777777778,11460450.793650793,21,0.15915249311995008
DPZ,285.0,达美乐比萨,39.265049,-4.075739,7.286633,77408000.0,0.1775,779000000.0,0.2399,88827000.0,0.4219,785000000.0,0.2582,93327000.0,0.2831,892000000.0,0.08800000000000001,56368000.0,0.1934,644000000.0,0.1358,172,0.346652379355943,67.22296511627906,0.07278308738321311,13455618.88372093,12542720.930232558,14,0.24672221452005724
MSI,126.2,摩托罗拉解决方案,0.0,-13.739379000000001,-0.38898299999999997,181000000.0,0.3712,1760000000.0,0.1757,117000000.0,0.5,1468000000.0,0.146,-573000000.0,-3.3484,1957000000.0,0.0393,213000000.0,0.1036,1645000000.0,0.0738,252,0.16766844242759113,332.74471587301576,1.7358685401816025,30727793.253968254,11231458.238095239,21,0.14293140358138337
BPY,20.42,Brookfield Property Partners L.P,11.765792999999999,1.004486,1.7644369999999998,1051000000.0,0.5828,0.0,0.0,1023000000.0,4.4706,0.0,0.0,958000000.0,9.413,0.0,0.0,659000000.0,-0.5922,0.0,0.0,68,0.0703450103017136,21.62235294117647,0.8487503691844617,9716149.705882354,5255522.794117647,5,0.05280744518237555
BMY,61.75,施贵宝,253.609065,8.276638,0.246324,382000000.0,-0.5857,5704000000.0,0.1089,1495000000.0,-0.0203,5193000000.0,0.0536,-2329000000.0,-3.5935,5449000000.0,0.0393,856000000.0,-0.2955,5254000000.0,0.0675,252,0.12588146124662491,40.78326388888889,0.4348389482490953,194637535.17460316,135651137.3015873,21,0.1172961450126596
TPVG,13.16,Triplepoint Venture Growth BDC Corp,9.603014,1.327962,1.3672790000000001,8395000.0,0.0598,792000.0,-0.0161,7943000.0,1.103,3000.0,-0.75,3850000.0,-0.4456,91000.0,31.3333,3679000.0,-0.6783,109000.0,-0.3272,56,0.0876591440147534,12.949285714285717,0.5391421515104202,2423562.035714286,1574618.7142857143,4,0.060207838841819884
UHT,72.18,Universal Health Realty Income T,39.517466,4.832177,1.8503209999999999,5805000.0,0.4394,0.0,0.0,9604000.0,-0.6957,0.0,0.0,6064000.0,0.3639,0.0,0.0,3960000.0,0.0372,0.0,0.0,252,0.15438274023424867,36.94718253968252,0.26468445100981874,809927.0079365079,640418.253968254,21,0.13499234155279366
NFX,28.52,新田,14.828006,3.46657,1.939573,119000000.0,0.2143,679000000.0,0.6891,86000000.0,-0.415,580000000.0,0.3909,95000000.0,6.3077,509000000.0,0.2265,87000000.0,0.8125,439000000.0,0.1199,252,0.21144336440426192,32.088730158730144,1.8479736369098427,53645742.396825396,18836460.317460317,21,0.17454591686156637
OMC,69.61,宏盟集团,14.115329999999998,6.80638,4.9889019999999995,395000000.0,0.1118,3860000000.0,0.0183,285000000.0,0.085,3630000000.0,0.0118,288000000.0,-0.2434,4177000000.0,-0.0154,287000000.0,0.0313,3720000000.0,-0.0189,252,0.2812268246141865,40.55736587301586,-0.5573076177922959,39994429.82539683,90343614.28571428,21,0.174611649649154
