code,name,pe,pb,eps,count,end,max,mean,min,price_end,price_middle,price_start,start,std,volume_end,volume_start,year
SSL,南非萨索尔,36.794616,1.399435,1.039826,253.0,37.94,62.9,29.07292490118575,3.66,39.15894117647061,38.58428571428571,9.355476190476187,13.5,16.138188692295913,7051126.511811024,3874199.206349206,21.0
VIV,Telefonica Brasil S.A. ADS,8.528642,0.235908,1.164312,88.0,9.485,31.77,18.476079545454546,8.72,13.8935,16.166551724137932,25.526206896551727,29.96,6.064866386076128,39326704.27272727,29724638.636363637,7.0
PIN,印度ETF-PowerShares,0.0,0.0,0.0,127.0,25.62,27.47,20.44641732283465,10.55,22.263837209302327,18.71880952380953,20.313333333333333,25.34,3.4862953854967085,12610484.640625,7206766.666666667,10.0
FOE,费罗,27.407840999999998,4.909524,0.797582,253.0,21.72,30.15,17.272450592885377,1.43,12.569529411764709,15.444404761904769,23.85940476190476,25.1667,7.046794689739085,15613239.118110236,3744941.6666666665,21.0
FND,Floor & Decor Holdings Inc.,24.907823,6.871523,1.5171940000000002,18.0,36.98,55.59,42.46277777777778,32.4,45.568333333333335,45.17666666666667,36.64333333333334,30.25,6.674521181817911,17021473.222222224,12077416.666666666,1.0
NFX,新田,14.363985999999999,3.358132,1.939573,253.0,27.25,76.01,31.95278656126481,7.845,32.68635294117646,46.303809523809534,16.85946428571429,12.97,14.861775435296538,53268032.35433071,18389471.42857143,21.0
KMPR,Kemper Corp,23.458412,2.522398,3.397502,86.0,81.25,81.35,40.01732558139535,23.96,52.488965517241375,36.15068965517242,31.105000000000008,25.96,13.503941161045724,3727262.8604651163,2434281.395348837,7.0
SMH,半导体指数ETF-HOLDRs,0.0,0.0,0.0,82.0,108.95,108.95,59.04695121951218,30.43,87.88535714285713,52.35296296296296,35.83444444444443,30.1,24.059347337238545,75434161.56097561,36125626.82926829,6.0
RHT,红帽,84.585121,17.543608,1.6744080000000001,230.0,148.06,163.06,41.54776086956521,3.5,78.31727272727274,28.629740259740256,17.382434210526313,24.25,34.80837262640841,39252032.6173913,66886955.652173914,19.0
ABEV,Ambev S.A.,32.208789,1.401512,0.144681,253.0,4.4,9.19,3.1529249011857705,0.28,6.267705882352937,2.551071428571428,0.6029166666666667,0.54,2.5358009094316327,164992090.51181102,5475158.73015873,21.0
ECH,iShares MSCI Chile Investable,0.0,0.0,0.0,131.0,42.279,79.6,49.88545038167939,29.33,41.65190909090911,55.0715909090909,53.003720930232554,49.34,12.167418073384303,6313020.681818182,3214530.769230769,10.0
EDIV,新兴市场股息机会指数-SPDR S&P,0.0,0.0,0.0,92.0,30.1801,55.66,37.12804456521739,23.13,30.059680645161286,34.2325806451613,47.42400000000001,50.24,8.709406723481518,1570212.6956521738,1680815.2173913044,7.0
ARKK,ARK Innovation ETF,0.0,0.0,0.0,48.0,49.0779,49.7,26.984179166666664,16.74,39.3055875,21.25288125,20.39406875,20.42,9.624269494134447,3486698.875,30474.75,4.0
AMBR,Amber Road,0.0,8.316844999999999,-0.37708800000000003,55.0,8.7,17.34,8.828545454545454,4.02,8.308421052631578,7.04,11.16611111111111,17.5,3.0851540679349587,3763074.25,2718600.3333333335,4.0
OBOR,KraneShares MSCI One Belt One Road Index ETF,0.0,0.0,0.0,13.0,23.0701,27.54,25.041384615384615,23.0701,23.79442,26.467750000000002,25.173725,25.26,1.3316712906758392,133383.42857142858,353169.5,1.0
JJCB,Barclays iPath Bloomberg Copper Subindex Total Return,0.0,0.0,-2.996428,9.0,39.94,50.22,45.675444444444445,39.94,41.669666666666664,47.06666666666667,48.29,50.0,3.3880834224938714,68639.6,4142.5,0.0
UDOW,道指三倍做多ETF-ProShares,0.0,0.0,0.0,104.0,103.0139,110.94,33.3699326923077,6.0113,61.24082571428573,27.439357142857144,10.784311764705881,6.6312,26.137118295647443,17630392.519230768,19789500.0,8.0
DIG,二倍做多美国油气指数,0.0,0.0,0.0,139.0,41.33,121.25,51.549099999999996,20.85,39.85765744680851,56.51402173913044,58.529782608695676,71.1,23.042005252918145,2901434.342857143,74228623.1884058,11.0
NYLD.A,NRG Yield Inc,38.93463,1.119332,0.517791,63.0,19.85,27.195,18.532142857142862,11.15,17.821428571428577,16.113333333333333,21.661666666666665,13.375,4.076503751267914,4931419.75,12880110.129032258,5.0
URTY,ProShares UltraPro Russell2000,0.0,0.0,0.0,104.0,112.3899,113.67,39.74812403846154,9.0925,63.93556857142859,38.69385714285715,15.93455882352941,10.2475,24.69605184307845,6031240.346153846,25812615.384615384,8.0
MCHI,中国ETF-iShares MSCI,0.0,0.0,0.0,91.0,60.005,74.81,49.71873626373626,36.11,55.85145161290321,48.33566666666665,44.76466666666666,51.69,8.419880989968082,32586563.847826086,6426526.666666667,7.0
BC,宾士域,49.594859,3.778593,1.318685,253.0,66.16,66.42,31.188418972332006,2.71,44.370588235294115,24.18214285714286,24.85559523809523,30.5,14.97190932777125,24729163.83464567,12781561.904761905,21.0
CMD,ProShares UltraShort Bloomberg Commodity,42.912579,6.502235,2.184441,22.0,96.61,116.31,93.1840909090909,74.2,104.19500000000001,95.42571428571429,78.35857142857142,84.28,14.169162914781793,4433830.636363637,3092792.0,1.0
CLI,麦克凯利房地产,27.508090000000003,1.311022,0.78486,253.0,21.54,55.65,31.237667984189724,16.71,23.50141176470589,38.039523809523814,32.264166666666675,37.25,8.677106972553556,17501351.70866142,5924359.523809524,21.0
RESI,Altisource Residential,0.0,1.187081,-2.415361,70.0,12.04,31.56,16.467285714285712,9.19,11.695833333333335,14.453913043478261,23.4595652173913,13.5,6.23323488756529,10006919.342857143,10117453.657142857,5.0
BLK,贝莱德,14.235845000000001,2.3894759999999997,33.542792999999996,228.0,476.9801,561.8,191.93100921052635,15.25,349.9838171052631,174.18394736842103,51.62526315789473,14.0,135.88491949984464,12777938.56140351,4111378.947368421,19.0
GNR,SPDR S&P Global Natural Resource,0.0,0.0,0.0,97.0,48.32,64.1,47.32598041237114,30.03,43.21757878787878,45.43093749999999,53.45781250000001,50.22,7.081814985384502,3002182.6530612246,1158085.4166666667,8.0
IPI,Intrepid Potash,153.741807,1.052516,0.022115,126.0,3.305,65.78,17.595039682539685,0.99,3.705595238095238,18.366190476190475,30.713333333333335,46.25,12.841922667514112,24550751.38095238,25011011.111111112,10.0
VWO,新兴市场ETF-Vanguard MSCI,7.229553,0.6713020000000001,5.834386,163.0,41.1358,58.65,39.453808588957045,20.4,40.16792363636363,42.150833333333324,36.02944444444444,25.15,6.96370135911486,315757042.31707317,136530004.9382716,13.0
CN,db X-trackers Harvest MSCI All China,0.0,0.0,0.0,54.0,32.388,46.35,32.727531481481485,25.0,35.362894444444436,29.47553333333333,33.344166666666666,25.0,5.015854555263364,135113.8148148148,61961.11111111111,4.0
GXG,Global X FTSE Colombia 20 ETF,0.0,0.0,0.0,116.0,9.7771,23.01,14.924406034482768,7.065,9.420412820512821,18.250512820512814,17.1596052631579,7.825,5.119517661116621,2628461.9482758623,2353863.793103448,9.0
UFS,Domtar Corp,0.0,1.310346,-3.4964800000000005,139.0,50.85,66.625,38.33899280575539,4.74,41.52595744680851,41.71326086956522,31.70847826086957,51.8,11.355354833667622,12546967.271428572,21053594.20289855,11.0
ECA,加拿大能源,0.0,1.814831,-1.07,206.0,13.1299,48.655,19.339841747572823,4.29,13.372462318840585,29.24840579710145,15.340698529411762,6.255,9.748018658744158,160194431.49514562,86997571.8446602,17.0
ECON,EGShares Emerging Markets,10.758165,0.0,2.18,97.0,22.3927,29.0,24.777038144329904,19.88,24.81705151515152,25.801875,23.7109375,20.31,2.1279902988423967,4202246.0,3993489.5833333335,8.0
FLIN,Franklin FTSE India ETF,0.0,0.0,0.0,8.0,23.049,23.8,23.2635,22.45,23.522999999999996,22.94966666666667,23.345,24.06,0.48626624100677335,31262.25,34094.75,0.0
EPU,iShares MSCI All Peru Capped ETF,0.0,0.0,0.0,112.0,36.28,50.36,35.92580357142858,19.59,33.524736842105256,35.620270270270275,38.697297297297304,24.07,6.7473559236984215,2112497.5714285714,3985633.9285714286,9.0
PIZ,PowerShares DWA Developed Market,0.0,0.0,0.0,130.0,27.9612,29.3669,21.99953153846154,11.12,24.922820454545455,22.042209302325585,18.96558139534884,25.0,4.091288934256692,2266742.4615384615,1070740.0,10.0
V,Visa,35.141813,10.533577000000001,4.103374,127.0,147.54,147.54,52.06090551181103,12.34,93.57232558139533,43.43773809523809,18.184285714285718,14.875,35.210898821253124,177652099.390625,518739219.04761904,10.0
FXI,中国大盘股ETF-iShares,2.617839,0.9880110000000001,16.272964,168.0,42.06,72.93,37.202142857142874,17.165,40.15651785714285,38.97607142857142,32.473839285714284,17.9,9.072913438081438,372696574.88095236,283530080.95238096,14.0
BHR,Braemar Hotels & Resorts Inc.,10.546471,0.937624,1.0430030000000001,59.0,11.4954,20.46,13.414837288135594,8.6,10.34677,13.349999999999998,16.71263157894737,19.5,2.9189869304203695,5362043.866666666,3166423.3103448274,4.0
UPV,ProShares Ultra MSCI Europe,0.0,0.0,0.0,102.0,53.44,64.9017,41.01049901960782,21.31,46.887526470588234,45.67235294117647,30.47161764705882,30.9,10.526481391953702,104253.94117647059,143305.88235294117,8.0
OII,国际海洋工程,30.192534999999996,1.736873,0.913802,253.0,27.81,85.88,19.9640415019763,0.5825,46.239647058823536,12.020373809523809,1.3192988095238096,1.4538,22.749748412091716,37364604.2519685,57160473.015873015,21.0
GPN,环汇有限公司,34.609695,5.044518,3.529358,213.0,125.09,125.09,32.15387323943661,4.625,62.31640845070423,21.457746478873236,12.687464788732392,3.75,28.212716378783963,27944466.953271028,23184562.264150944,17.0
APA,阿帕契,19.322138,2.177266,2.250786,253.0,43.4,139.0,59.122456126482206,8.3333,67.05152941176469,86.30714285714286,23.914302380952382,17.1558,32.108378733602976,75057598.74015749,59089855.103174604,21.0
ATTO,Atento,0.0,1.581748,-0.278518,48.0,7.4,14.38,9.919375,6.85,9.34375,8.951875,11.462500000000002,12.75,1.7855107216799457,1837075.9583333333,1510134.0,4.0
PLT,缤特力,0.0,7.154953,-0.172076,253.0,65.82,76.25,33.19060632411065,8.59,47.46129411764706,27.414166666666667,24.526469047619052,11.3333,13.72878902889112,5919838.574803149,8129268.253968254,21.0
TLRD,"Tailored Brands, Inc.",10.070931,-29.822509999999998,2.213301,32.0,23.2,32.81,18.645,10.62,24.375454545454545,15.746363636363634,15.529999999999998,14.05,5.858249215505239,27872432.4375,28893407.5,2.0
USPH,US Physical Therapy Inc,68.64278399999999,7.106936999999999,1.727057,74.0,125.9,125.9,52.042027027027025,23.86,76.922,48.675599999999996,29.632083333333338,26.75,22.88771202170065,1447517.3783783785,785554.0540540541,6.0
BHGE,贝克休斯,0.0,0.988341,-0.05231,253.0,32.67,90.31,47.35841897233198,16.88,49.842117647058835,59.52988095238098,32.67369047619049,42.75,16.8489581147893,92511826.99212599,59305258.73015873,21.0
XWEB,SPDR Series Trust,0.0,0.0,0.0,28.0,97.5267,97.6676,70.04840357142858,52.0923,82.62514999999999,68.08687777777777,58.03576666666667,51.13,12.340003107913713,100582.5,14106.857142857143,2.0
DZK,Direxion Daily Developed Markets,0.0,0.0,0.0,118.0,68.9253,94.91,58.255200847457644,24.06,60.68484249999999,57.29064102564103,56.72782051282051,64.65,16.143781076656886,198267.7627118644,481727.1186440678,9.0
SRT,Startek Inc,0.0,5.960214,-0.812371,253.0,5.86,73.56,14.108853754940705,1.83,6.309176470588237,10.598214285714281,25.512023809523807,15.75,11.770913871210174,847022.0,1300346.8253968253,21.0
PH,汉尼汾,21.506657,3.891989,7.97567,253.0,174.39,201.42,64.17388537549407,12.89,121.38188235294116,50.946109523809525,19.51261666666666,19.0556,48.21992813148623,28162468.45669291,32356226.984126985,21.0
CIR,Circor国际,0.0,1.500898,-0.709769,228.0,44.93,81.21,35.71912280701755,7.0,53.931052631578936,35.22921052631578,17.997105263157902,12.0,17.46193509324528,2016127.5614035088,1337333.3333333333,19.0
NVRO,Nevro Corp.,0.0,8.090932,-1.300127,47.0,67.26,104.39,69.48042553191492,26.99,78.49249999999999,80.40499999999999,48.21466666666666,28.17,18.669323706044448,10963218.75,7909224.347826087,3.0
PAK,Global X MSCI Pakistan ETF,0.0,0.0,-0.1,42.0,10.9014,18.02,14.41442857142857,10.9014,12.615814285714285,16.53897142857143,14.0885,15.45,1.9744539149067504,1065720.1904761905,110448.85714285714,3.0
CNNE,"Cannae Holdings, Inc.",0.0,1.30874,-0.5448689999999999,52.0,19.5,63.9857,19.93110769230769,9.38,17.679444444444446,11.860588235294117,30.38574117647059,55.2044,14.532952431708184,6780874.807692308,7032812.346153846,4.0
PIE,PowerShares DWA Emerging Markets,0.0,0.0,0.0,130.0,18.6651,25.34,17.095885384615382,7.47,17.57659318181818,17.963953488372095,15.735930232558136,25.11,3.193986400225196,3016571.923076923,2858310.769230769,10.0
MAV,先锋市政信托,33.349441,0.970182,0.337337,180.0,11.175,16.14,13.576851111111115,7.64,12.995053333333335,13.208666666666666,14.526833333333327,15.03,1.7265615661570248,1485294.1222222222,1126301.111111111,15.0
CCK,皇冠控股,18.103547,7.276611999999999,2.331035,253.0,42.05,60.17,29.325296442687772,1.01,46.975176470588245,23.326190476190472,17.464404761904774,50.94,16.61098800884604,24687703.31496063,22698403.968253966,21.0
EWM,马来西亚ETF-iShares MSCI,4.655828,0.850239,7.102925999999999,253.0,32.31,64.2,36.245138339920935,8.0,47.37294117647058,39.29428571428572,21.935714285714287,53.52,14.804074101429896,10464913.236220472,2787848.015873016,21.0
MFEM, PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,0.0,0.0,0.0,13.0,23.6195,27.92,25.34043076923077,23.6195,24.33952,26.71225,25.21975,25.01,1.2265850102246048,174171.14285714287,1694956.0,1.0
MXI,iShares S&P Global Materials Sec,0.0,0.0,-4.481990000000001,145.0,65.65,86.61,60.37018827586209,32.8,57.932189795918376,62.883749999999985,60.34541666666667,48.96,10.08383312316127,769750.1643835617,1697319.4444444445,12.0
SWN,美国西南能源,5.333916,1.464256,1.061134,253.0,5.51,48.2,17.393602766798416,0.695,22.806117647058812,27.754464285714285,1.5557916666666662,1.5938,15.724348348691096,180752903.503937,46447447.61904762,21.0
IRL,新爱尔兰基金,4.010199,0.780628,2.741759,253.0,10.97,36.8,14.326231620553372,3.55,11.727254117647057,16.858095238095228,14.424285714285716,16.88,6.486281822488305,427512.20472440944,268841.2698412698,21.0
DRN,房地产指数ETF-Direxion三倍做多,0.0,0.0,0.0,111.0,23.93,29.28,13.818118018018017,2.46,21.134427027027026,13.757529729729729,6.562397297297298,1.9538,6.758671542560552,5833959.553571428,122658203.63636364,9.0
RCL,皇家加勒比邮轮,14.804242000000002,2.321933,8.086196000000001,253.0,120.28,133.55,44.59136363636367,6.0,70.17011764705882,34.51119047619049,28.788273809523815,20.405,27.807456773329296,52658508.511811025,23441361.904761903,21.0
IHD,ING Emerging Markets High Divide,0.0,0.0,0.0,88.0,7.685,20.04,11.236651136363635,6.71,8.457150000000002,10.358993103448274,14.989655172413794,20.0,3.205643675962765,1503873.9545454546,1580738.6363636365,7.0
EEB,金砖四国ETF,0.0,0.0,0.0,145.0,34.8,57.9,35.53800758620688,21.11,31.245328571428562,37.64270833333334,37.81541666666666,24.63,7.449399951124725,502952.9726027397,5574027.777777778,12.0
SSI,Stage Stores Inc,0.0,0.20430299999999998,-2.173296,201.0,2.04,27.69,14.188316915422892,1.66,11.324179104477608,15.061492537313436,16.17927910447761,10.89,6.309432470461384,8895024.97029703,9521669.5,16.0
CYB,人民币ETF-WisdomTree Dreyfus,0.0,0.0,0.0,125.0,25.49,27.27,25.3201232,23.26,25.159057142857147,25.493690476190473,25.30731707317073,25.03,0.6362151081928997,479850.6666666667,3517962.9032258065,10.0
RNR,RenaissanceRe Holdings Ltd,0.0,1.270043,-6.4584269999999995,253.0,132.96,147.64,62.400699604743046,10.3967,106.0590588235294,53.37392857142857,27.249369047619037,14.0,36.49291192504276,8153372.4015748035,8217757.936507937,21.0
AUO,友达光电,4.16695,0.020656,1.0295299999999998,194.0,4.39,18.5529,7.611478350515464,2.54,3.919384615384614,8.290529230769229,10.671600000000002,9.5736,4.02663480840444,26976408.030927837,55658878.51546392,16.0
QARP,Xtrackers Russell 1000 US QARP ETF,0.0,0.0,0.0,6.0,27.31,27.31,26.201666666666664,24.94,27.31,26.08,25.215,25.11,0.9920567860090796,75597.33333333333,843049.3333333334,0.0
PRLB,Proto Labs Inc,61.79323,7.842467999999999,2.3772830000000003,80.0,154.25,155.45,68.75375,28.76,85.43037037037037,67.96296296296295,52.25692307692308,25.0,25.89710371250427,4793958.65,5981805.0,6.0
GMF,SPDR S&P Emerging Asia Pacific E,0.0,0.0,0.0,139.0,98.02,113.46,78.17040215827336,38.27,87.82810425531915,76.84228260869564,69.6308695652174,61.74,13.634471625835744,1010548.0714285715,1149491.3043478262,11.0
TNA,罗素2000指数三倍做多ETF-Direxion,0.0,0.0,0.0,119.0,95.3,96.51,31.098424369747914,3.875,52.329750000000004,28.415937500000005,12.07397435897436,14.375,21.272562866706032,199551867.31666666,928382176.2711865,9.0
FEM,First Trust Emerging Markets AlphaDEX Fund,6.931128999999999,0.0,3.63,40.0,24.78,30.6199,22.9229475,17.02,27.440707142857143,21.971799999999998,19.00881538461539,24.41,3.8973268459414783,3268574.85,2332294.05,3.0
EGPT,Market Vectors Egypt Index,0.0,0.0,0.0,104.0,33.92,85.84,49.8912278846154,26.2,33.248819999999995,55.009685714285716,61.754117647058834,82.16,15.752024495230485,472136.25,340650.0,8.0
RJN,Elements ETN-Rogers Energy,0.0,0.0,0.0,132.0,3.2838,17.03,5.765353030303033,2.0,2.811627272727273,6.55375,7.930681818181816,10.11,2.9306605343937986,856284.9393939395,1634071.2121212122,11.0
MLR,Miller Industries Inc,11.735736,1.545305,2.462564,253.0,28.25,59.4,16.494426877470367,2.45,20.67882352941176,14.762023809523807,13.992619047619055,74.4,9.535272330679765,673899.8897637795,697981.4285714285,21.0
ZTO,中通快递,22.541587,3.4718480000000005,0.8659549999999999,24.0,17.91,20.59,15.637083333333331,12.07,18.01875,15.0425,13.850000000000001,18.4,2.368891649047616,54913283.666666664,53521824.666666664,2.0
KF,韩国基金,2.406793,0.807825,15.248509,253.0,36.8,506.9,122.16579367588932,17.78,38.397715294117646,199.44809523809528,129.64880952380955,121.9,109.96935466948314,361585.12598425196,393151.5873015873,21.0
SALT,Scorpio Bulkers Inc,0.0,0.60868,-0.231567,58.0,6.75,121.32,28.045365517241386,2.79,7.3725000000000005,7.803221052631579,70.0484210526316,117.0,37.620387652873475,13319484.689655172,4474088.689655173,4.0
LNN,Lindsay Corporation,45.766818,3.58178,2.01893,253.0,89.58,105.0,47.78534901185771,14.81,79.06599999999996,42.52559523809524,21.392063095238093,25.3333,27.666157426169114,3766317.2992125982,1230922.2222222222,21.0
WOW,Wideopenwest Inc.,0.0,-2.303163,-1.2225139999999999,17.0,11.36,18.37,11.948823529411765,6.33,9.788333333333332,10.068333333333333,16.798,16.0,3.6194662630575474,8879411.888888888,7141626.5,1.0
OUT,OUTFRONT Media Inc.,31.277334999999997,2.576,0.635604,46.0,19.75,29.95,23.44760869565218,18.74,21.49,23.931333333333335,25.052000000000003,26.9,2.8844049529092035,18905603.347826086,17003746.391304348,3.0
DGS,Wisdomtree Emerging Markets Smal,0.0,0.0,0.0,132.0,46.3204,56.52,43.902503030303,21.85,43.84728181818183,46.58090909090909,41.279318181818184,51.66,6.98871959636613,3013536.696969697,2217792.4242424243,11.0
TSM,台积电,17.772721,0.143539,2.32041,252.0,43.625,45.31,14.538429761904764,3.2431,24.769940476190467,9.88832380952381,8.957024999999998,5.2212,9.314854367330112,235214161.53968254,150440176.62698412,21.0
