code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps,Name,LastSale,MarketCap,year,Sector,industry,Summary Quote,Unnamed: 8
HYB,新美国高收益基金,8.5,8.48,37403.0,0.93655,0.0,0.953223,-0.602766,"New America High Income Fund, Inc. (The)",8.48,$198.17M,1988.0,,,https://www.nasdaq.com/symbol/hyb,
MDYV,SPDR S&P 400 Mid Cap Value ETF,50.86,50.89,117423.0,1.039002,6.904693,0.0,7.37035,,,,,,,,
JUST,Goldman Sachs JUST U.S. Large Cap Equity ETF,40.57,40.5411,9003.0,0.740585,188.277777,0.0,0.215326,,,,,,,,
FAX,Aberdeen Asia-Pacific Income Fun,4.23,4.25,566774.0,1.294939,0.0,0.926102,-0.430467,Aberdeen Asia-Pacific Income Fund Inc,4.25,$1.07B,1986.0,,,https://www.nasdaq.com/symbol/fax,
ASLN,Aslan Pharmaceuticals Ltd.,4.38,4.25,4768.0,0.274032,0.0,0.107062,-1.573241,ASLAN Pharmaceuticals Limited,4.25,$136.21M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asln,
HWC,Hancock Whitney Corp.,42.46,42.55,1004356.0,1.858165,11.438172,1.183365,3.72,Hancock Whitney Corporation,42.55,$3.7B,,Finance,Major Banks,https://www.nasdaq.com/symbol/hwc,
BHB,Bar Harbor Bankshares,25.21,25.54,55835.0,2.248256,12.04717,1.069876,2.12,"Bar Harbor Bankshares, Inc.",25.54,$396.47M,,Finance,Major Banks,https://www.nasdaq.com/symbol/bhb,
JCOM,J2全球通信,85.08,85.28,630141.0,1.604341,32.926642,4.014432,2.59,"j2 Global, Inc.",85.28,$4.16B,1999.0,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom,
BXS,BancorpSouth银行,29.93,29.86,1260403.0,2.046704,13.390134,1.345764,2.23,BancorpSouth Bank,29.86,$2.97B,,,,https://www.nasdaq.com/symbol/bxs,
JLL,Jones Lang LaSalle Inc,162.21,162.11,348345.0,1.279324,15.380455,2.003447,10.54,Jones Lang LaSalle Incorporated,162.11,$7.4B,,Finance,Real Estate,https://www.nasdaq.com/symbol/jll,
PDP,PowerShares DWA Technical Leader,55.6,55.64,106949.0,1.340636,38.638887,0.0,1.44,Invesco DWA Momentum ETF,55.64,$1.44B,,,,https://www.nasdaq.com/symbol/pdp,
VRSK,Verisk Analytics,128.14,128.43,1272532.0,1.544075,36.075853,10.14176,3.559999,"Verisk Analytics, Inc.",128.43,$21B,2009.0,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsk,
PLW,PowerShares 1-30 Laddered Treasu,32.15,32.145,16541.0,0.912597,0.0,0.0,0.0,Invesco 1-30 Laddered Treasury ETF,32.145,$165.55M,,,,https://www.nasdaq.com/symbol/plw,
MDU,MDU Resources Group Inc,25.7,25.75,2290529.0,1.493405,18.507005,1.969676,1.391365,"MDU Resources Group, Inc.",25.75,$5.05B,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mdu,
CRSP,CRISPR Therapeutics AG,38.62,38.64,637015.0,1.180901,0.0,5.15067,-3.439657,CRISPR Therapeutics AG,38.64,$2.02B,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/crsp,
BGRN,iShares Global Green Bond ETF,52.026,52.09,2257.0,2.948015,0.0,0.0,0.0,iShares Global Green Bond ETF,52.09,$26.05M,,,,https://www.nasdaq.com/symbol/bgrn,
GTO,Claymore Exchange-Traded Fund Trust 2,51.2003,51.2384,5354.0,1.098933,0.0,0.0,0.0,,,,,,,,
DVHL,UBS ETRACS Monthly Pay 2xLeveraged Diversified High Income ETN,17.78,17.8002,223.0,0.052646,0.0,0.0,0.0,,,,,,,,
AABA,Altaba,73.82,73.64,5742157.0,0.96842,0.0,1.188644,-15.901129,Altaba Inc.,73.64,$41.79B,,Technology,EDP Services,https://www.nasdaq.com/symbol/aaba,
GYC,Corporate Asset Backed Corp CABC,21.26,21.3291,2572.0,2.3859,0.0,0.0,0.0,Corporate Asset Backed Corp CABCO,21.3291,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc,
DWIN,PowerShares DWA Tactical Multi-Asset Income Portfolio,24.95,24.9173,3649.0,1.188599,0.0,0.0,0.0,Invesco DWA Tactical Multi-Asset Income ETF,24.9173,$37.38M,,,,https://www.nasdaq.com/symbol/dwin,
ROP,儒博实业,327.55,326.21,664830.0,1.622326,36.045303,4.367499,9.05,"Roper Technologies, Inc.",326.21,$33.8B,1992.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rop,
LIVN,LivaNova PLC,95.9,95.84,706841.0,1.739379,0.0,3.102998,-3.905154,LivaNova PLC,95.84,$4.67B,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/livn,
JPHY,JPMorgan Disciplined High Yield ETF,49.99,50.14,20255.0,1.03657,0.0,0.0,0.0,,,,,,,,
NMS,Nuveen Minnesota Municipal Income Fund,13.15,13.09,10805.0,1.459977,261.799996,0.0,0.05,Nuveen Minnesota Quality Municipal Income Fund,13.09,$75.82M,2014.0,,,https://www.nasdaq.com/symbol/nms,
WPP,WPP plc,56.8,56.75,216645.0,1.32403,10.563847,1.127382,5.372096,WPP plc,56.75,$14.32B,,Technology,Advertising,https://www.nasdaq.com/symbol/wpp,
PICK,iShares MSCI Global Metals & Mining Producers ETF,30.69,30.63,69428.0,1.485695,0.0,0.0,0.0,,,,,,,,
DTO,二倍做空原油ETN（德银）,57.6363,57.03,1052.0,0.635266,0.0,0.0,0.0,,,,,,,,
ITM,Market Vectors Intermediate Muni,48.2,48.27,121243.0,1.280328,0.0,0.0,0.0,,,,,,,,
HIVE,"Aerohive Networks, Inc.",4.42,4.4,344942.0,1.157037,0.0,13.960881,-0.333096,"Aerohive Networks, Inc.",4.4,$245.82M,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/hive,
VFMO,Vanguard U.S. Momentum Factor ETF,79.509,79.3289,1178.0,0.663886,0.0,0.0,0.0,,,,,,,,
SACH,Sachem Capital Corp.,4.4,4.41,131635.0,1.779919,8.88957,1.220263,0.496087,Sachem Capital Corp.,4.41,$68.08M,2017.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sach,
CPSS,Consumer Portfolio Services,4.31,4.41,34532.0,0.61033,7.474577,0.495517,0.59,"Consumer Portfolio Services, Inc.",4.41,$99.62M,1992.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cpss,
SCHA,Schwab U.S. Small-Cap ETF,70.54,70.6,305098.0,0.83368,0.0,0.0,0.0,,,,,,,,
SYY,西思科公司,65.99,66.27,7788636.0,2.3085,23.662405,15.697825,2.800645,Sysco Corporation,66.27,$34.03B,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/syy,
EWV,ProShares UltraShort MSCI Japan,29.8033,29.8223,1406.0,0.471369,0.0,0.0,0.0,,,,,,,,
BCBP,BCB银行,13.27,13.3,56571.0,1.390128,13.168317,1.17071,1.01,"BCB Bancorp, Inc. (NJ)",13.3,$217.92M,2005.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bcbp,
MGA,曼格纳国际,48.87,48.85,1322275.0,1.202031,8.816098,1.692869,5.541,"Magna International, Inc.",48.85,$15.89B,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mga,
RNR,RenaissanceRe Holdings Ltd,146.29,146.62,758504.0,2.298239,29.861508,1.40804,4.91,RenaissanceRe Holdings Ltd.,146.62,$6.19B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rnr,
TFI,SPDR Nuveen Barclays Municipal,48.83,48.88,524634.0,1.902077,0.0,0.0,0.0,,,,,,,,
HACK,PureFunds ISE Cyber Security,40.08,40.02,193176.0,0.773037,0.0,0.0,0.0,,,,,,,,
ZCAN,SPDR Solactive Canada ETF,57.7645,57.7205,556.0,0.394774,0.0,0.0,0.0,,,,,,,,
GDX,黄金矿业ETF(Market Vectors),22.4,22.3,42292626.0,1.034626,0.0,0.0,-3.21272,,,,,,,,
SDRL,SeaDrill Ltd,8.97,8.93,826712.0,1.318981,0.0,0.309747,-14.887082,Seadrill Limited,8.93,$893M,2018.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdrl,
SMM,Salient Midstream and MLP Fund,8.95,8.95,41146.0,0.512725,0.0,0.0,0.0,Salient Midstream & MLP Fund,8.95,$158.62M,2012.0,,,https://www.nasdaq.com/symbol/smm,
BGIO,BlackRock 2022 Global Income Opportunity Trust,8.95,8.95,48553.0,0.811413,0.0,0.0,0.0,BlackRock 2022 Global Income Opportunity Trust,8.95,$198.05M,2017.0,,,https://www.nasdaq.com/symbol/bgio,
PFFL,UBS ETRACS 2xMonthly Pay Leveraged Preferred Stock Index,24.63,24.63,608.0,0.176981,0.0,0.0,0.0,,,,,,,,
JCI,江森自控,35.91,35.83,6558998.0,1.823139,14.576317,1.626829,2.458097,Johnson Controls International plc,35.83,$32.6B,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/jci,
USEQ,PowerShares Russell 1000 Enhanced Equal Weight Portfolio,27.42,27.3739,11040.0,2.138706,0.0,0.0,0.0,,,,,,,,
MSTR,MicroStrategy Incorporated,148.54,148.33,261260.0,1.53999,75.294415,2.87765,1.97,MicroStrategy Incorporated,148.33,$1.52B,1998.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mstr,
EWGS,iShares MSCI Germany Small-Cap ETF,54.39,54.3916,9286.0,2.634476,0.0,0.0,-2.05,,,,,,,,
AGR,"Avangrid, Inc.",49.5,49.54,348292.0,0.682247,25.802084,1.013514,1.92,"Avangrid, Inc.",49.54,$15.31B,2015.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/agr,
MSD,MSD能源债务基金,9.02,9.01,43021.0,1.000237,0.0,0.948417,-0.781538,"Morgan Stanley Emerging Markets Debt Fund, Inc.",9.01,$187.98M,1993.0,,,https://www.nasdaq.com/symbol/msd,
TGT,塔吉特,76.73,76.66,5274084.0,1.32337,13.904992,3.503771,5.513128,Target Corporation,76.66,$39.69B,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/tgt,
UMH,UMH Properties,13.58,13.56,379741.0,1.50003,0.0,3.868733,-1.53321,"UMH Properties, Inc.",13.56,$525.83M,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/umh,
PBJ,PowerShares ETF Food & Beverage,32.212,32.2413,3325.0,1.369214,53.971262,0.955512,0.597379,,,,,,,,
DHS,WisdomTree Equity Income Fund,72.29,72.39,18085.0,1.036972,0.0,0.0,0.0,,,,,,,,
LVL,Guggenheim S&P Global Dividend O,11.2907,11.315,1792.0,0.243353,0.0,0.0,0.0,,,,,,,,
BSCP,Guggenheim BulletShares 2025 Corporate Bond ETF,20.35,20.3649,62406.0,0.424156,0.0,0.0,0.0,,,,,,,,
FIVN,Five9 Inc,54.36,54.43,1854852.0,1.746389,0.0,22.593265,-0.003805,"Five9, Inc.",54.43,$3.23B,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/fivn,
IGVT,Deutsche X-trackers Barclays Inter Treas BH ETF,49.92,49.92,148.0,0.401519,0.0,0.0,0.0,,,,,,,,
PIM,普特南马斯特信托,4.54,4.54,46514.0,0.46935,22.917834,0.898029,0.198099,Putnam Master Intermediate Income Trust,4.54,$241.32M,1988.0,,,https://www.nasdaq.com/symbol/pim,
ICCH,"ICC Holdings, Inc",13.63,13.63,207.0,0.651353,47.604912,0.696171,0.286315,"ICC Holdings, Inc.",13.63,$40.79M,2017.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/icch,
ICCC,伊芙美尔医疗,6.82,6.815,7002.0,2.432601,0.0,1.64866,-0.423259,ImmuCell Corporation,6.815,$37.38M,1987.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/iccc,
JAGG,JPMorgan U.S. Aggregate Bond ETF,25.5409,25.54,13898.0,0.049464,0.0,0.0,0.0,,,,,,,,
HFRO,Highland Floating Rate Opportunities Fund,13.62,13.69,92722.0,0.72137,0.0,0.0,0.0,Highland Floating Rate Opportunities Fund,13.69,$982.9M,2017.0,,,https://www.nasdaq.com/symbol/hfro,
FTS,Fortis Inc,36.63,36.68,300600.0,1.078261,20.849201,1.507014,1.7593,Fortis Inc.,36.68,$15.72B,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/fts,
ESGL,Oppenheimer ESG Revenue ETF,31.12,31.0877,2702.0,1.035566,0.0,0.0,0.0,,,,,,,,
NANR,SPDR Index Shares Funds,32.0,32.15,13335.0,0.659535,0.0,0.0,0.0,,,,,,,,
CSGS,CSG系统国际,41.46,41.45,404566.0,2.160707,20.621891,3.655877,2.01,"CSG Systems International, Inc.",41.45,$1.37B,1996.0,Technology,EDP Services,https://www.nasdaq.com/symbol/csgs,
JCE,Nuveen Core Equity Alpha Fund,13.79,13.83,20998.0,0.724664,0.0,0.0,0.0,Nuveen Core Equity Alpha Fund,13.83,$221.68M,2007.0,,,https://www.nasdaq.com/symbol/jce,
FNG,AdvisorShares New Tech and Media ETF,16.04,16.0664,5727.0,0.869783,0.0,0.0,0.0,,,,,,,,
VFQY,Vanguard U.S. Quality Factor ETF,79.62,79.5416,3593.0,1.849393,0.0,0.0,0.0,,,,,,,,
NTG,Tortoise MLP Fund Inc,13.91,13.94,159658.0,0.738878,31.218019,0.0,0.446537,"Tortoise Midstream Energy Fund, Inc.",13.94,$881.12M,2010.0,,,https://www.nasdaq.com/symbol/ntg,
HOPE,"Hope Bancorp, Inc.",13.93,13.99,1825954.0,2.189559,9.719537,0.930913,1.439369,"Hope Bancorp, Inc.",13.99,$1.77B,,Finance,Major Banks,https://www.nasdaq.com/symbol/hope,
SDY,股息指数ETF-SPDR S&P,98.38,98.42,1558461.0,1.800139,1816.436929,0.0,0.054183,,,,,,,,
CNDT,Conduent Inc,14.08,14.11,1702530.0,0.735562,0.0,0.92666,-2.067399,Conduent Incorporated,14.11,$2.99B,2016.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt,
EHI,Western Asset Global High Income,9.41,9.42,35878.0,0.534707,0.0,0.944158,-0.485651,Western Asset Global High Income Fund Inc,9.42,$418.24M,2003.0,,,https://www.nasdaq.com/symbol/ehi,
VAR,瓦里安医疗系统,136.26,136.6,745741.0,1.267016,34.637206,7.39428,3.943736,"Varian Medical Systems, Inc.",136.6,$12.4B,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/var,
NUAG,NuShares ETF Trust Enhanced Yield US Aggregate Bond ETF,23.59,23.59,1790.0,0.379559,0.0,0.0,0.0,,,,,,,,
VCF,Delaware Investments Colorado Mu,14.13,14.16,1753.0,0.605862,259.749797,0.971151,0.054514,"Delaware Investments Colorado Municipal Income Fund, Inc",14.16,$68.49M,1993.0,,,https://www.nasdaq.com/symbol/vcf,
GHY,Prudential Global Short Duration,14.14,14.16,85997.0,1.093008,0.0,0.0,0.0,"PGIM Global High Yield Fund, Inc.",14.16,$579.48M,2012.0,,,https://www.nasdaq.com/symbol/ghy,
KURE,KraneShares MSCI All China Health Care Index ETF,21.8799,21.32,1962.0,0.035837,0.0,0.0,0.0,,,,,,,,
ARNC,美国铝业Arconic,18.93,18.99,6252128.0,1.297882,14.672771,1.668907,1.294234,Arconic Inc.,18.99,$9.21B,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arnc,
PPR,荷兰国际最优惠利率信托,4.76,4.76,287344.0,0.844451,29.627233,0.860113,0.160663,Voya Prime Rate Trust,4.76,$703.47M,,,,https://www.nasdaq.com/symbol/ppr,
CIM,奇美拉投资,19.04,19.04,2009191.0,1.411831,9.714286,0.961647,1.96,Chimera Investment Corporation,19.04,$3.56B,2007.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim,
WBIF,WBI Large Cap Tactical Value Shares,28.4,28.3922,29496.0,0.160571,0.0,0.0,0.0,,,,,,,,
GDL,GDL Fund,9.51,9.53,22144.0,0.720453,0.0,0.0,0.0,The GDL Fund,9.53,$173.91M,2007.0,,,https://www.nasdaq.com/symbol/gdl,
FPE,First Trust Preferred Securities and Income ETF,19.06,19.07,671308.0,1.01776,11.217647,0.0,1.7,,,,,,,,
AGD,Alpine Global Dynamic Dividend Fund,9.53,9.56,49645.0,1.342904,61.855805,0.884882,0.154553,Aberdeen Global Dynamic Dividend Fund,9.56,$119.97M,2006.0,,,https://www.nasdaq.com/symbol/agd,
ERM,EquityCompass Equity Risk Manager ETF,20.25,20.2901,4851.0,0.634317,8.308811,0.0,2.441998,,,,,,,,
BSCQ,Claymore Exchange-Traded Fund Trust Guggenheim BulletShares 2026 Corporate Bond ETF,19.29,19.2903,28258.0,1.070265,0.0,0.0,0.0,,,,,,,,
BAK,Braskem S/A ADS,28.75,28.72,280355.0,1.246812,15.434329,1.683373,1.860787,Braskem S.A.,28.72,$11.43B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bak,
TUSA,First Trust Total US Market AlphaDEX ETF,33.51,33.4,2551.0,1.920934,8.338083,1.269842,4.005717,First Trust Total US Market AlphaDEX ETF,33.4,$16.7M,,,,https://www.nasdaq.com/symbol/tusa,
TGE,Tallgrass Energy GP LP,23.98,24.05,1708992.0,1.148531,18.968642,2.17921,1.267882,"Tallgrass Energy, LP",24.05,$6.74B,2015.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/tge,
FCFS,第一富金融服务,86.82,86.59,409208.0,2.099993,25.392961,2.861914,3.41,"FirstCash, Inc.",86.59,$3.77B,1991.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/fcfs,
RBC,雷勃电气,81.98,81.79,463706.0,1.857567,15.549429,1.514648,5.26,Regal Beloit Corporation,81.79,$3.5B,,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/rbc,
NEU,NewMarket,434.33,435.43,197817.0,2.222104,21.403469,9.944021,20.343899,NewMarket Corporation,435.43,$4.87B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/neu,
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,29.06,29.03,2103.0,0.188255,0.0,0.0,0.0,VictoryShares US Multi-Factor Minimum Volatility ETF,29.03,,,,,https://www.nasdaq.com/symbol/vsmv,
ILMN,Illumina,310.01,309.84,1465981.0,1.669712,55.726619,12.119872,5.56,"Illumina, Inc.",309.84,$45.55B,2000.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/ilmn,
NFBK,Northfield Bancorp,14.53,14.55,193325.0,1.913684,17.117667,1.072569,0.849999,"Northfield Bancorp, Inc.",14.55,$724.21M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/nfbk,
AEM,伊格尔矿业,43.9,43.71,1582895.0,1.10545,0.0,2.23556,-1.400641,Agnico Eagle Mines Limited,43.71,$10.28B,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/aem,
ACOR,阿索尔达生物制药公司,14.68,14.63,1411294.0,1.62903,20.605634,1.138719,0.71,"Acorda Therapeutics, Inc.",14.63,$696.88M,2006.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/acor,
IHY,Market Vectors International Hig,24.38,24.41,32252.0,1.319845,0.0,0.0,0.0,,,,,,,,
AKP,Alliance California Municipal In,14.64,14.6199,14639.0,0.396953,0.0,1.016145,-0.478392,Alliance California Municipal Income Fund Inc,14.6199,$125.07M,2002.0,,,https://www.nasdaq.com/symbol/akp,
VAMO,Cambria Value and Momentum ETF,20.92,21.0272,5446.0,0.9886,0.0,0.0,0.0,,,,,,,,
NYT,纽约时报,34.25,34.25,2229305.0,1.325172,45.666667,5.459983,0.75,New York Times Company (The),34.25,$5.68B,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/nyt,
ALTY,Global X SuperDividend Alternatives ETF,14.74,14.75,3400.0,0.44405,0.0,0.0,0.0,Global X SuperDividend Alternatives ETF,14.75,,,,,https://www.nasdaq.com/symbol/alty,
CWEN,Clearway Energy Inc,14.65,14.72,859234.0,1.265542,31.893366,0.871933,0.461538,"Clearway Energy, Inc.",14.72,$2.85B,2015.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cwen,
ARR,ARMOUR住宅房地产公司,19.58,19.63,3187803.0,2.352467,0.0,1.278035,-2.92,"ARMOUR Residential REIT, Inc.",19.63,$1.17B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/arr,
GOGO,Gogo Inc.,4.94,4.91,1870809.0,1.674362,0.0,-1.599648,-2.024425,Gogo Inc.,4.91,$429.92M,2013.0,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/gogo,
WBIC,WBI SMID Tactical Yield Shares,20.53,20.5418,53122.0,0.153156,0.0,0.0,0.0,,,,,,,,
IBDQ,iShares iBonds Dec 2025 Corporate ETF,24.58,24.58,105311.0,1.291827,0.0,0.0,0.0,,,,,,,,
WMT,沃尔玛,98.28,98.42,14599984.0,2.061489,43.548673,3.944158,2.26,Walmart Inc.,98.42,$285.94B,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/wmt,
TISA,Top Image Systems,0.829,0.8367,15802.0,0.274172,0.0,1.444952,-0.295215,"Top Image Systems, Ltd.",0.8367,$15.45M,1996.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/tisa,
OI,欧文斯伊利诺玻璃,19.66,19.7,2180169.0,1.542537,12.41217,3.850328,1.587152,"Owens-Illinois, Inc.",19.7,$3.03B,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi,
IBDP,iShares iBonds Dec 2024 Corporate ETF,24.62,24.63,152428.0,1.161082,0.0,0.0,0.0,,,,,,,,
BGB,Blackstone / GSO Strategic Credi,14.75,14.78,132645.0,1.127173,0.0,0.0,0.0,Blackstone / GSO Strategic Credit Fund,14.78,$660.14M,2012.0,,,https://www.nasdaq.com/symbol/bgb,
CARB,Carbonite,24.58,24.64,709414.0,1.11655,112.000001,3.292111,0.22,"Carbonite, Inc.",24.64,$846.76M,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb,
HYLD,AdvisorShares Peritus High Yield,34.59,34.53,15145.0,0.497353,0.0,0.0,0.0,,,,,,,,
TRMK,Trustmark Corporation,34.45,34.57,1475842.0,1.794224,15.635459,1.424642,2.211,Trustmark Corporation,34.57,$2.27B,,Finance,Major Banks,https://www.nasdaq.com/symbol/trmk,
HEWW,iShares Currency Hedged MSCI Mexico ETF,16.45,16.42,2206.0,1.108766,0.0,0.0,0.0,,,,,,,,
SCHP,Schwab U.S. TIPs ETF,54.39,54.45,1003786.0,2.12512,0.0,0.0,0.0,,,,,,,,
FBND,Fidelity Total Bond ETF,49.5,49.53,83454.0,0.554756,0.0,0.0,0.0,,,,,,,,
JHD,Nuveen High Income December 2019 Target Term Fund,9.88,9.91,74294.0,0.945934,0.0,0.0,0.0,Nuveen High Income December 2019 Target Term Fund,9.91,$268.21M,2016.0,,,https://www.nasdaq.com/symbol/jhd,
DEF,Guggenheim Defensive Equity ETF,49.62,49.6051,13760.0,1.393023,0.0,0.0,0.0,,,,,,,,
IBDO,iShares iBonds Dec 2023 Corporate ETF,24.78,24.81,138523.0,0.81579,0.0,0.0,0.0,,,,,,,,
NBB,Nuveen Build America Bond Fund,19.84,19.86,55472.0,0.590298,0.0,0.0,0.0,Nuveen Taxable Municipal Income Fund,19.86,$543.29M,2010.0,,,https://www.nasdaq.com/symbol/nbb,
MFAC,Megalith Financial Acquisition Corp.,9.91,9.93,14744.0,0.274981,0.0,42.025899,-0.006814,Megalith Financial Acquisition Corp.,9.93,$210.13M,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/mfac,
ARDC,Ares Dynamic Credit Allocation,14.93,14.95,33924.0,0.683538,0.0,0.0,0.0,"Ares Dynamic Credit Allocation Fund, Inc.",14.95,$343.29M,2012.0,,,https://www.nasdaq.com/symbol/ardc,
GOVT,Ishares Barclays U.S. Treasury B,24.92,24.92,3479394.0,1.590068,0.0,0.0,0.0,,,,,,,,
ALAC,Alberton Acquisition Corporation,9.97,9.97,2500.0,0.211864,0.0,-28818.734258,-0.024782,Alberton Acquisition Corporation,9.97,$146.46M,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/alac,
EAGG,iShares ESG US Aggregate Bond ETF,51.5664,51.555,34976.0,3.89349,0.0,0.0,0.0,,,,,,,,
RAAX,VanEck Vectors Real Asset Allocation ETF,25.13,25.08,8144.0,0.770395,0.0,0.0,0.0,,,,,,,,
PNC,PNC金融,129.01,129.86,3687610.0,1.443422,12.131624,1.346672,10.704255,"PNC Financial Services Group, Inc. (The)",129.86,$58.91B,,Finance,Major Banks,https://www.nasdaq.com/symbol/pnc,
QAI,IQ Hedge Multi-Strategy Tracker,29.98,30.02,149131.0,0.57806,0.0,0.0,0.0,,,,,,,,
DXB,Deutsche Bank Contingent Capital,24.98,25.03,77252.0,0.811604,0.0,0.0,0.0,Deutsche Bank AG,25.03,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb,
TIBR,Tiberius Acquisition Corp.,9.9981,10.03,19964.0,3.989768,0.0,11.309806,-0.052378,Tiberius Acquisition Corporation,10.03,$216.27M,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tibr,
NATI,美国国家仪器,45.14,45.16,1035442.0,1.78469,38.931036,4.822535,1.16,National Instruments Corporation,45.16,$5.97B,1995.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/nati,
ZMLP,Direxion Zacks MLP High Income ETF,13.72,13.75,15618.0,1.115763,0.0,0.0,0.0,,,,,,,,
BANF,BancFirst银行,55.11,55.21,189091.0,2.896189,14.683511,1.994433,3.76,BancFirst Corporation,55.21,$1.8B,1993.0,Finance,Major Banks,https://www.nasdaq.com/symbol/banf,
AFT,Apollo Senior Floating Rate Fund,15.12,15.1,46524.0,0.632756,0.0,0.924246,-0.261192,Apollo Senior Floating Rate Fund Inc.,15.1,$235.15M,2011.0,,,https://www.nasdaq.com/symbol/aft,
CGBD,TCG BDC Inc.,15.08,15.11,434280.0,0.903967,24.156559,0.876481,0.625503,"TCG BDC, Inc.",15.11,$931.89M,2017.0,,,https://www.nasdaq.com/symbol/cgbd,
