code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
VVC,71.36,埃文斯威市电力,28.421335,3.185719,2.511863,22200000,-0.4096,0,0,63500000,0.1462,0,0,61200000,-0.1207,0,0,61900000,0.0081,0,0,754,0.001588481,-0.00172031,0.113333333,-0.123333333,71.6,0.000698324,71.55,71.53,0.127605436,1912208.333,1695813.333,-0.002404225,-0.00585331,14
B,72.22,巴恩斯,58.653705,3.084906,1.225839,49429000,0.0978,375000000,0.0297,38818000,0.0134,367000000,0.0727,-59248000,-2.6138,373000000,0.1508,35333000,-0.0406,357000000,0.1463,754,-0.013962058,0.005646326,-1.016666667,0.383333333,71.89,0.059813604,67.59,70.09333333,1.089915233,1222637.333,585017.6667,-0.013999365,0.001831762,14
PSB,129.615,PS Business Parks,22.721707,4.407145,5.700716,102000000,1.3171,0,0,71525000,0.5207,0,0,45477000,0.1488,0,0,42631000,0.0933,0,0,754,-0.017780482,0.000114227,-2.283333333,0.013333333,136.01,0.090213955,123.74,126.7,-0.043418767,446241,466495.6667,-0.020342271,-0.002755932,14
ENR,62.49,劲量控股,29.736326,77.700731,2.0897,23800000,-0.0442,393000000,0.0559,7800000,-0.8337,374000000,0.0429,60400000,-0.3682,573000000,0.0245,34100000,0.5787,465000000,0.0756,754,-0.01424139,-0.013651305,-0.89,-0.873333333,144.67,0.595009332,58.59,59.87333333,0.364458182,2985154.333,2187794.667,-0.017041781,-0.016556165,14
PLT,59.88,缤特力,0,6.349941,-0.172076,14471000,-0.2314,221000000,0.0852,9854000,-0.4951,216000000,0.0344,-49504000,-3.2278,227000000,-0.0275,19953000,-0.0254,210000000,-0.0272,754,-0.030161622,-0.025804165,-1.87,-1.716666667,82.21,0.312370758,56.53,58.58666667,-0.088862297,1537290.667,1687221,-0.034879318,-0.030547274,14
NFG,56.23,National Fuel Gas Co,12.116676,2.515593,4.655567,63025000,0.0554,0,0,91847000,0.0287,0,0,199000000,1.2344,0,0,45576000,0.2137,0,0,754,0.001110849,0.000349193,0.06,0.01,76.91,0.256663633,57.17,56.49,0.226011238,2437775,1988379,-0.001386725,-0.002243264,14
LTC,44.4,LTC房产,13.596531,2.203078,3.2751,68936000,1.7165,0,0,20359000,-0.0536,0,0,19834000,-0.0403,0,0,20616000,-0.0801,0,0,754,-0.019852975,-0.004752224,-0.883333333,-0.223333333,53.53,0.205118625,42.55,43.68,0.35468315,793499.3333,585745.3333,-0.024538417,-0.007196767,14
HST,21.21,美国豪斯特酒店,23.837079,2.204355,0.89,211000000,-0.0047,0,0,256000000,0.5901,0,0,93000000,-0.2734,0,0,105000000,-0.0278,0,0,754,-0.023369891,0.007211606,-0.496666667,0.15,27.3,0.263736264,20.1,20.77333333,0.160938198,35723210.33,30770983.67,-0.026875516,0.005000116,14
SACH,4.2027,Sachem Capital Corp.,8.62161,1.167672,0.487032,2210200,1.3103,0,0,1972600,1.1997,0,0,1689500,1.0515,0,0,1317900,0.9533,0,0,87,0.007644977,-0.004829507,0.03,-0.0204,5.2874,18%,4.33,4.246666667,1.782510995,346298.3333,124455.3333,0.008263344,-0.006255298,1
HON,166.94,霍尼韦尔,74.737413,7.025264,2.2278,1280000000,-0.0857,10919000000,0.0834,1451000000,0.0893,10392000000,0.0948,-2399000000,-3.2957,10843000000,0.0859,1365000000,0.0938,10121000000,0.0323,754,-0.000321053,0.013298161,-0.06,2.126666667,167.34,0.019541054,164.07,165.9366667,0.031914092,11871461.33,11504311.67,-0.005845822,0.011149905,14
RL,136.24,拉夫劳伦,52.453743,3.2273,2.594381,109000000,0.8319,1391000000,0.0323,41300000,1.2025,1529000000,-0.0231,-81800000,-2.0062,1642000000,-0.0425,144000000,2.1466,1664000000,-0.0859,754,-0.013289565,-0.012637047,-1.896666667,-1.736666667,188.03,0.327447748,126.46,133.5266667,0.075655048,4553833.333,4233544.333,-0.016070067,-0.016778091,14
XYL,81.74,赛莱默,39.521506,5.814524,2.058373,115000000,15%,1317000000,13%,79000000,41%,1217000000,14%,70000000,0.4,1277000000,0.1662,103000000,0.411,1195000000,0.3322,365,-1%,2%,-0.793333333,1.616666667,81.22,2%,79.31,80.13333333,-3%,3990172.667,4129830.667,-1%,2%,7
VSM,36.91,"Versum Materials, Inc.",21.267364,32.220204,1.72847,64100000,0.1718,350000000,0.2036,63300000,0.3526,341000000,0.2581,20600000,-0.6061,331000000,0.2216,46100000,-0.0191,294000000,0.1856,105,-0.021666159,-0.021390067,-0.786666667,-0.833333333,41.55,18%,34.27,35.64666667,0.393346843,2382197.667,1709694.667,-0.02473008,-0.022366448,2
VLP,36.13,Valero Energy Partners LP,13.157348,9.603295,2.744474,64019000,0.0954,135000000,0.2178,66079000,0.1366,132000000,0.2469,64264000,0.0747,126000000,0.2127,57589000,0.1137,109000000,0.188,252,0.033956879,-0.022647605,1.263333333,-0.876666667,55.11,27%,40.02,38.08666667,0.171826631,1116700,952956.6667,0.031824545,-0.025727874,4
ZAYO,35.18,Zayo Group Holdings,85.135297,5.806304,0.41205,43800000,0.8879,658000000,0.0307,23400000,-0.1333,649000000,0.1803,11500000,-0.4192,654000000,0.2897,23200000,0.4777,643000000,0.2745,208,-0.01911389,-0.006363536,-0.666666667,-0.23,38.44,14%,32.98,34.27666667,0.401777671,15722058,11215800,-0.022110429,-0.010365658,4
AVNS,69.26,Halyard Health Inc,31.073775,2.551528,2.23436,35300000,1.0643,161000000,0.0791,20200000,0.5781,156000000,0.0734,32800000,2.28,166000000,-0.5944,16600000,0.8242,401000000,0.0098,207,-0.036959602,-0.007948023,-2.576666667,-0.576666667,72.29,12%,63.61,66.81333333,0.081816469,1400789.333,1294849.333,-0.041061995,-0.008855101,3
TDG,368.59,TransDigm,26.890903,-9.24127,13.702775,217000000,0.2851,981000000,0.0925,196000000,0.2622,933000000,0.0741,315000000,1.648,848000000,0.0417,153000000,-0.0078,924000000,0.0556,656,-0.011768349,0.012295479,-4.423333333,4.3,372.3,0.032124631,360.34,367.0033333,-0.128223881,1447493,1660395.333,-0.01241947,0.009605373,12
FLS,55.98,福斯,0,4.498497,-0.229109,14787000,-0.6495,973000000,0.1095,16459000,-0.1467,920000000,0.0619,-106000000,-2.7103,1034000000,-0.0344,48741000,4.2423,883000000,-0.0661,754,-0.014178483,0.02065271,-0.783333333,1.09,81.21,0.338381973,53.73,54.62,-0.077859651,4750133.667,5151204.667,-0.014948306,0.019957259,14
BOH,81.55,夏威夷银行,17.338076,2.744103,4.69833,54718000,0.2252,0,0,54040000,0.056,0,0,42953000,-0.0129,0,0,45881000,0.0549,0,0,754,-0.010050195,-0.007510954,-0.833333333,-0.63,89.46,0.101609658,80.37,80.26,0.678328891,1259002.333,750152.3333,-0.012393755,-0.009646309,14
PSXP,51.27,Phillips 66 Partners LP,15.65065,2.16972,3.291237,186000000,0.8058,254000000,0.1189,172000000,0.7732,256000000,0.1636,162000000,0.6531,339000000,0.6782,99000000,0.1928,204000000,0.0851,272,0.004381798,-0.008184469,0.223333333,-0.44,78.83,33%,52.86,51.87,-0.128318689,1205383,1382825.333,0.002441088,-0.010266582,5
PRH,25.03,Prudential Financial Inc. 5.70%,1.42339,0.222749,17.570732,200000000,-0.5968,0,0,1364000000,-0.0058,0,0,3865000000,12.1911,0,0,2241000000,0.2233,0,0,290,-0.014653692,-0.004865331,-0.366666667,-0.123333333,27.52,13%,24.05,24.68333333,0.567007149,265809.3333,169628.6667,-0.017802656,-0.008496707,5
VLY,12.06,硅谷国家银行,21.702721,1.299354,0.554078,72802000,0.4541,0,0,41965000,-0.0896,0,0,26098000,-0.479,0,0,39649000,-0.0745,0,0,754,-0.01725157,-0.00655936,-0.206666667,-0.08,20.15,0.439205955,11.3,11.52333333,0.802678971,13855858.67,7686259.667,-0.018897789,-0.008260793,14
MG,21.96,Mistras Group,217.126317,2.239041,0.100909,6000000,1.7051,192000000,0.1253,2919000,0.7191,188000000,0.1489,870000,-0.7101,188000000,0.0528,-6953000,-1.9584,180000000,0.0637,467,-0.034060366,0.008929784,-0.75,0.186666667,26.37,23%,20.32,21.26,-0.079330509,248137,269518,-0.037929425,0.005383538,8
WELL,65.03,Welltower,44.289409,1.789763,1.479812,167000000,-0.1778,0,0,454000000,0.3434,0,0,-89743000,-1.2556,0,0,89299000,-0.7483,0,0,754,-0.019545841,0.000353072,-1.27,0.02,84.31,0.261772032,62.24,64.02,0.355211019,10735684,7921780.333,-0.025160078,-0.002304062,14
CSL,124.48,卡莱尔伙伴,12.346243,2.774361,10.052451,114000000,0.1114,1236000000,0.2563,310000000,4.0097,985000000,0.2722,115000000,0.5105,1072000000,0.1996,86300000,9.8061,1089000000,0.099,754,-0.032093933,-0.000298746,-4.013333333,-0.04,128.36,0.086942973,117.2,120.95,0.677274697,2450112,1460769.667,-0.033626191,-0.00250677,14
RZA,26.98,Reinsurance Group Of America Inc,0.99388,0.201816,27.163031,204000000,-0.1198,0,0,100000000,-0.3112,0,0,1217000000,5.3997,0,0,228000000,0.1453,0,0,320,-0.012046572,-0.007572953,-0.323333333,-0.206666667,30.87,15%,26.1,26.59333333,0.43541851,125983.3333,87767.66667,-0.014757409,-0.008355182,6
PBBI,11.5,"PB Bancorp, Inc.",29.001589,0.98818,0.39653,789000,38%,0,0%,965000,52%,0,0%,791000,0.1564,0,0,584000,0.3806,0,0,144,0%,0%,-0.026666667,0.0496,12,4%,11.5,11.75,-9%,9028.666667,9951.333333,-1%,-1%,2
BBDC,10.12,Barings BDC Inc,0,0.788768,-0.120985,15316900,8.5536,2769600,1.2527,14471700,1.0118,1788000,-0.2285,23680700,2.2606,4409300,1.8303,-57496700,-8.2968,2691700,0.336,406,-0.000630563,-0.005053283,-0.006666667,-0.053333333,29.96,66%,10.13,10.09,0.025701655,2420061,2359420,-0.005071677,-0.011915448,7
SWX,79.54,Southwest Gas Corp,18.60579,2.025321,4.282538,21551000,0.1893,0,0,78294000,0.1346,0,0,96396000,0.4673,0,0,10420000,2.5845,0,0,754,-0.00581661,0.013674942,-0.496666667,1.076666667,86.27,0.065028399,80.66,79.69666667,-0.175628281,912384.6667,1106763.667,-0.009566253,0.011032864,14
AIG,54.52,美国国际集团,0,0.788344,-6.896346,931000000,-0.1673,0,0,949000000,-0.2164,0,0,-6672000000,-1.6624,0,0,-1713000000,-4.9289,0,0,754,0.001066197,0.00313523,0.046666667,0.163333333,1241.47,0.956825376,53.6,53.83666667,0.172392777,22462717.33,19159720,-0.001384115,-0.005047262,14
VIV,9.61,Telefonica Brasil S.A. ADS,8.266684,0.228662,1.164312,3166000000,2.6272,10823000000,0.0118,1098000000,0.1022,10789000000,0.0188,1517000000,0.2487,11034000000,0.0147,1223000000,0.2834,10886000000,0.018,383,0.022346467,0.001721008,0.216666667,0.003333333,31.68,68%,10.2,9.853333333,-0.004154578,9324345,9363245.333,0.018547163,-0.017089348,7
STE,114.11,思泰瑞医疗,32.030498,3.129961,3.565352,70278000,0.2072,639000000,0.0507,73623000,1.8246,716000000,0.0511,95340000,22.9324,662000000,0.0234,64444000,0.603,634000000,-0.019,754,-0.019570205,-0.001399088,-2.253333333,-0.166666667,116.75,0.066466809,108.99,112.4533333,0.425141833,1564813.333,1098005.333,-0.022015827,-0.003762275,14
ALLY,27.64,Ally Financial Inc.,11.38328,0.885506,2.421534,349000000,0.3849,0,0,250000000,0.1682,0,0,181000000,-0.2702,0,0,282000000,0.3493,0,0,235,-0.00692818,-0.004676412,-0.193333333,-0.13,30.53,12%,26.77,26.92,0.352943033,16487391.33,12186316,-0.007805891,-0.005831735,4
CFX,36.65,科尔法克斯,36.77913,1.307862,0.991595,41779000,-0.2855,925000000,0.0912,29042000,-0.3,881000000,0.2008,17840000,-0.5834,874000000,0.0759,51704000,0.6058,845000000,0.1017,544,-0.00595958,0.005215986,-0.22,0.176666667,74.82,0.526463512,35.43,35.98666667,0.161736567,3164457.333,2723902.667,-0.0052329,0.01079028,10
HGH,28.44,The Hartford Financial Services,0,0.847523,-6.222957,582000000,15.55,0,0,597000000,0.5794,0,0,-3703000000,-44.716,0,0,234000000,-0.4658,0,0,337,-0.008613119,-0.002099375,-0.243333333,-0.06,32.4,15%,27.68,28.04666667,-0.652312931,373014.3333,1072845,-0.012303526,-0.007030424,6
WPC,65.89,W. P. Carey Inc,24.08213,2.281444,2.739114,79424000,0.1831,0,0,68066000,0.1378,0,0,74473000,0.5365,0,0,83654000,-0.2551,0,0,754,-0.011812297,-0.004114352,-0.766666667,-0.276666667,78.42,0.197398623,62.94,64.34,0.93616524,2405169,1242233.333,-0.016371417,-0.007244649,14
LTSL,23.15,Ladenburg Thalmann Financial Services Inc.,0,0,-0.045109,9310000,603%,0,0%,5464000,249%,0,0%,6634000,9.6828,0,0,3402000,1.4527,0,0,45,-1%,1%,-0.200766667,0.1414,25.01,5%,23.8499,23.5477,-27%,79466,109355.3333,-1%,0%,0
ADC,54.01,艾格里房产,27.9445,2.072594,1.931686,13068000,-0.1327,0,0,16636000,0.1265,0,0,16671000,0.2917,0,0,12283000,-0.1515,0,0,754,-0.020665491,-0.011847687,-1.12,-0.683333333,57.07,0.094270194,51.69,52.76,-0.326623204,1091520.667,1620965.667,-0.025000153,-0.01328286,14
VUG,161.27,成长股指数ETF-Vanguard MSCI,8.310857,0.471062,19.337357,2662000000,-0.3391,0,0,2662000000,-0.3391,0,0,3707000000,2.1374,0,0,3707000000,2.1374,0,0,754,-0.006249122,0.001034497,-1.02,0.156666667,161.04,0.023472429,157.26,159.5333333,0.180893907,2953333,2500930,-0.009822784,-0.000735746,14
TSI,5.61,TCW Strategic Income Fund Inc,24.22553,0.959191,0.231029,1357700,-0.7659,0,0,1357700,-0.7659,0,0,4150900,0.0798,0,0,4150900,0.0798,0,0,754,-0.010683602,0.002438922,-0.06,0.013333333,6.07,0.100494234,5.46,5.563333333,1.102823159,449292,213661.3333,-0.0139175,-0.003450695,14
KN,16.51,KnowlesCorporation,13.958566,1.299539,1.180637,4600000,1.1549,188000000,0.146,-300000,0.9062,178000000,0.0606,85500000,3.4301,215000000,0.573,15700000,3.0658,222000000,-0.088,243,-0.026398724,-0.027975821,-0.446666667,-0.5,32.92,55%,14.84,15.99,-0.305829189,3674580,5293481,-0.029222536,-0.031075031,4
FBC,32.48,弗拉格斯塔万通金控,23.306973,1.266026,1.391,50000000,0.2195,0,0,35000000,0.2963,0,0,-45000000,-2.6071,0,0,40000000,-0.2982,0,0,754,-0.010734558,-0.027947122,-0.346666667,-0.93,2280,0.986811404,30.07,31.23,0.860404136,1164510.667,625945,-0.013655823,-0.031215259,14
CODI,18.2,Compass Diversified Holdings,36.368595,1.502015,0.498749,533000,1.1945,430000000,0.3981,-1621000,0.9233,361000000,0.2438,49131000,23.8639,348000000,0.0937,8356000,-0.8342,324000000,0.2841,414,-0.01242427,0.005649613,-0.226666667,0.1,19.69,10%,17.72,18.00666667,0.379075557,686482.6667,497784.6667,-0.014437362,0.006697552,7
LAZ,48.73,Lazard Class A,17.474417,5.510896,2.779492,148000000,0.2273,0,0,162000000,0.4639,0,0,-82954000,-1.6431,0,0,111000000,-0.0102,0,0,701,-0.009162204,-0.003666645,-0.446666667,-0.203333333,59.14,0.203753805,47.09,48.05333333,0.071908693,3533373,3296337.667,-0.010635912,-0.006175885,13
HTBI,29.6,HomeTrust Bancshares,65.940513,1.381473,0.453439,7207000,51%,0,0%,6127000,2136%,0,0%,-10666000,-4.5756,0,0,5567000,0.4558,0,0,326,0%,0%,-0.15,-0.033333333,29.8,4%,28.54,29.16333333,17%,167405.6667,142960.6667,-1%,-1%,6
NNI,59.82,Nelnet Inc Cl A,9.514093,1.069454,6.2728,49539000,1.0096,0,0,113000000,1.3619,0,0,45716000,-0.5379,0,0,43535000,-0.484,0,0,754,-0.013656342,0.004107161,-0.793333333,0.233333333,62.36,0.105195638,55.8,57.33333333,0.241711418,270531.6667,217870,-0.017254549,0.000845932,14
UNMA,24.92,Unum Group,5.161494,0,4.835654,285000000,16%,0,0%,273000000,19%,0,0%,267000000,0.0762,0,0,252000000,0.0691,0,0,16,-1%,-1%,-0.2,-0.203333333,25.65,4%,24.5,24.93333333,-29%,219022.3333,306379.6667,-1%,-1%,0
SYY,73.25,西思科公司,26.768301,15.185071,2.736072,449000000,0.4711,15316000000,0.0621,330000000,0.3853,14350000000,0.061,284000000,0.0325,14411000000,0.0709,368000000,0.1351,14650000000,0.0488,754,-0.008688188,-0.006744944,-0.64,-0.506666667,75.78,0.049485352,72.03,72.75,-0.259736675,11099961.33,14994612,-0.010664295,-0.014631572,14
TVC,25.06,Tennessee Valley Authority Power,0,0.001267,0,470000000,1.0172,0,0,462000000,1.1896,0,0,288000000,1.8235,0,0,139000000,-0.7897,0,0,754,-0.004006201,0.003481418,-0.099966667,0.085866667,27.76,0.114553314,24.58,24.87003333,-0.426434108,61811.66667,107767.3333,-0.011240645,0.00466819,14
CPF,27.82,中央太平洋银行,18.488783,1.694394,1.497124,14224000,0.1829,0,0,14277000,0.0916,0,0,4288000,-0.6488,0,0,11812000,0.0302,0,0,754,-0.018659722,-0.016233792,-0.513333333,-0.466666667,800,0.96705,26.36,26.82,0.732468626,867039.3333,500464.6667,-0.021187516,-0.017727372,14
TRGP,55.7,Targa Resources Corp,84.608902,2.003176,0.65265,121000000,0.7153,2444000000,0.3088,38900000,1.352,2456000000,0.1624,299000000,3.1265,2703000000,0.343,-155000000,-47.4688,2132000000,0.2902,409,0.014053184,-0.00364813,0.793333333,-0.21,142.25,59%,58.51,56.71666667,0.392132321,10375784,7453159.333,0.016328411,-0.007786812,7
DCP,39.98,DCP Midstream Partners L.P.,0,0.867844,-0.160503,51000000,-0.427,2384000000,0.2372,54000000,-0.4653,2180000000,0.0431,64000000,-0.2,2387000000,0.184,-20000000,-1.1667,2098000000,0.1604,671,0.020087165,-0.019402197,0.796666667,-0.816666667,57.29,0.254843777,42.69,40.87666667,-0.273070188,2334149.333,3210969.333,0.017341532,-0.022968018,12
DCO,39.04,杜科蒙,24.150754,1.782279,1.618169,1591000,-0.5838,155000000,0.0985,2600000,0.2293,150000000,0.1039,9484000,2.3441,142000000,-0.0016,4655000,-0.0716,139000000,0.0462,754,0.00609805,0.007070822,0.233333333,0.263333333,40.84,0.002203722,40.75,40.31333333,0.357014688,184528.6667,135981.3333,0.003402038,0.0027298,14
BSIG,12.9,OM Asset Management plc,34.745885,15.846252,0.371267,2500000,-0.8162,231000000,0.0559,54800000,1.4574,247000000,0.2606,-46700000,-2.8606,249000000,0.3366,19900000,-0.4147,223000000,0.307,209,-0.002302573,0.005083835,-0.033333333,0.063333333,19.59,36%,12.5,12.62666667,0.428308457,3142460,2200127,-0.007318854,-0.000682597,4
DX,6.39,德尼克斯投资,4.272443,0.917017,1.494461,15652000,3.106,0,0,44307000,3.8953,0,0,21962000,-0.682,0,0,10311000,-0.2986,0,0,754,-0.024369816,-0.001464716,-0.156666667,-0.01,11.03,0.454215775,6.02,6.263333333,0.489918839,2489168.667,1670674,-0.022615928,-0.005171309,14
FRAC,12.6,Keane Group Inc.,15.991968,2.715806,0.782893,30667000,3.5775,579000000,0.7904,-8243000,0.8859,513000000,1.1362,51865000,2.3459,501000000,2.3204,4065000,1.0787,477000000,3.0881,90,0.001904582,0.001863996,0.016666667,-0.12,22.14,40%,13.2,12.71,-0.327693375,5080495.667,7556813.333,0.003476898,-0.002736611,1
PPL,29.49,宾州电力,14.675309,1.890211,2.011944,515000000,0.7637,0,0,452000000,0.1216,0,0,78000000,-0.8323,0,0,355000000,-0.2495,0,0,754,0.000828928,0.001229666,0.016666667,0.036666667,54.07,0.439800259,30.29,29.74333333,0.18649954,23455453,19768615.33,-0.002096109,0.000456909,14
CTB,30.55,库珀轮胎与橡胶,35.740381,1.361893,0.851278,15709000,-0.6572,698000000,-0.031,8983000,-0.6943,601000000,-0.0646,-41120000,-1.5817,757000000,-0.0343,62660000,0.2413,734000000,-0.0227,754,-0.050246568,0.003905805,-1.466666667,0.1,44.35,0.411724915,26.09,28.14666667,0.258052693,2929071.667,2328258.333,-0.050906312,0.003640998,14
QSR,60.72,Restaurant Brands International Inc,18.213769,7.283376,3.321663,314000000,0.2903,1343000000,0.186,279000000,0.6735,1254000000,0.253,578000000,0.919,1234000000,0.1105,247000000,0.0344,1209000000,0.1235,200,0.001817231,-0.003911683,0.103333333,-0.246666667,67.43,13%,58.94,59.07333333,-0.118048963,6783243,7691178.667,-7.77E-05,-0.008351311,3
STI,70.99,太阳信托银行,13.212459,1.471603,5.363877,724000000,0.366,0,0,645000000,0.3723,0,0,742000000,0.5889,0,0,540000000,0.1345,0,0,754,-0.008193986,-0.026184155,-0.6,-1.95,90.33,0.261596369,66.7,68.11666667,0.396304977,18469504,13227414,-0.012371136,-0.027877528,14
HE,35.27,夏威夷电力,21.511686,1.829653,1.642828,46054000,0.1912,0,0,40247000,0.1771,0,0,32370000,-0.2748,0,0,60073000,-0.5275,0,0,754,0.005543928,0.000552649,0.196666667,0.016666667,38.1,0.054068241,36.04,35.64333333,0.300382742,2265822,1742427,0.002109642,-0.003493757,14
CTBB,23.5124,Qwest Corporation,0,0.094917,0,427000000,0.5933,2101000000,-0.015,380000000,0.3669,2130000000,-0.0148,846000000,2.5546,2114000000,-0.0426,265000000,0.0392,2141000000,-0.0382,111,-0.017420643,0.005140088,-0.406666667,0.12,26.18,14%,22.49,23.04666667,-0.383501329,618553.6667,1003333.333,-0.022481089,-0.001241429,2
WH,56.97,WSP控股,0,0.804814,-4.6,21000000,-0.5625,290000000,0.2185,39000000,0.1818,213000000,0.0812,0,0,0,0,0,0,0,0,19,-0.02572429,0.004069706,-1.443333333,0.22,63.38,17%,52.45,54.38333333,0.235208329,4067390.333,3292878,-0.028978226,0.00200715,0
IFFT,53.6,"International Flavors & Fragrances, Inc.",0,0,0,99149000,-10%,920000000,9%,129000000,12%,931000000,12%,-40155000,-1.5025,855000000,0.1207,110000000,0.2282,873000000,0.1235,3,-1%,0%,-0.27,0.006666667,57.5,3%,55.55,55.72666667,10%,2256910.667,2052189.667,-1%,0%,0
CPS,126.62,Cooper-Standard Holdings Inc.,14.700958,2.589068,8.476998,43202000,0.0373,928000000,0.021,57416000,0.3508,967000000,0.0724,28961000,-0.0954,938000000,0.0714,25458000,-0.3053,869000000,0.0156,260,-0.046593199,-0.035820819,-5.67,-4.87,142.7,24%,108.5,117.0133333,0.464076603,736982,503376.6667,-0.04893795,-0.038855612,5
MKL,1215,Markel Corp,44.316228,1.778044,27.39448,280000000,0.8463,0,0,-65594000,-1.9233,0,0,439000000,2.3106,0,0,-261000000,-4.1291,0,0,754,-0.006966429,-0.005546568,-8.383333333,-6.74,1217.82,0.03103907,1180.02,1194.886667,0.716353218,209871.6667,122277.6667,-0.009995066,-0.008886258,14
PII,107.73,北极星,25.902494,7.618236,4.146319,92540000,0.4916,1503000000,0.1008,55714000,20.1391,1297000000,0.1245,31474000,-0.4971,1431000000,0.1751,81888000,1.5343,1479000000,0.2478,754,-0.038388764,0.000571772,-4.046666667,0.046666667,156.71,0.377065918,97.62,101.8066667,0.164840984,3305634.667,2837842,-0.039664344,-0.002001146,14
